citizen_id,canonical_name,cnic,ntn,father_name,city,province,phone,address,filing_status,declared_income,tax_paid,num_sources,sources,merged_record_ids,suspicion_pct,estimated_net_worth,deviation_score,risk_category,estimated_hidden_income,estimated_recoverable_tax,total_vehicle_value,total_property_value,foreign_travel_count,business_count,business_class_trips,avg_monthly_electricity,avg_monthly_gas,vehicle_count,property_count,total_utility_spend,directorship_count,avg_bank_balance
CZ-C60F366A,Sheik Hali (شےیک ہالی),54000-7081347-7,NTN-226016,So Arif Chattha,Bannu,KPK,0333-9687308,,Filer,35530690.0,3901690.0,3,"tax_records,banking_indicators,business_records","banking_indicators_1742,business_records_3892,tax_records_575",20.06702512452683,64281220.0,16.1,A,28750530.0,10062685.5,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,63881220.0
CZ-F0780BB8,Zainab Hashmi (زینب ہاشمی),54000-6189138-4,,So Chaudhry Khan,,,,,,,,1,banking_indicators,banking_indicators_1743,19.519113601311567,72826080.0,67.93,D,72826080.0,24754128.0,0.0,0.0,0,2,0,0.0,0.0,0,0,0.0,0,72026080.0
CZ-C29172E9,Rukhsar Rana (رعخسار رانا),44000-3791472-5,,So Asif Karim,Peshawar,KPK,0303-3341247,,,,,2,"mobile_records,banking_indicators","banking_indicators_1744,mobile_records_2856",8.149253491588526,15393950.0,66.22,D,15393950.0,4652882.5,0.0,14170000.0,0,1,0,0.0,0.0,0,1,0.0,0,823950.0
CZ-27878583,Malik Qureshi (ملک قعرےشی),61101-2310780-8,,So Imran Baig,Multan,Punjab,0302-5858893,,,,,2,"property_records,banking_indicators","banking_indicators_1745,property_records_2944",8.148611244333681,19799230.0,66.22,D,19799230.0,6194730.5,0.0,15014780.0,0,1,0,0.0,0.0,0,1,0.0,0,4384450.0
CZ-A96F32AF,Adnan Zaidi (ادنان زایدی),35202-5275554-5,NTN-644892,So Muhammad Gujjar,Lahore,Punjab,0322-5318168,,Filer,55448480.0,9172120.0,4,"mobile_records,tax_records,banking_indicators,business_records","banking_indicators_1746,business_records_1385,mobile_records_4418,tax_records_84,tax_records_1075",20.872373926405054,36188910.0,10.72,A,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,35728910.0
CZ-1E1E8FA7,Sana Hussain (ثنا حسین),13302-4310073-5,,So Nadia Zaidi,Multan,Punjab,0313-3114023,,,,,3,"mobile_records,banking_indicators,business_records","banking_indicators_1749,business_records_2525,mobile_records_1706,mobile_records_4274",13.718258739152212,60524740.0,67.06,D,60524740.0,20448659.0,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,60124740.0
CZ-FB7F2915,Sheikh Rizvi (شیخ ریزوی),61101-3561918-4,NTN-125683,So Mirza Nawaz,Rawalakot,Azad Kashmir,0333-1881916,"House 398, Block C, Clifton, Rawalakot",Filer,2181940.0,,5,"vehicle_records,utility_bills,mobile_records,tax_records,banking_indicators","banking_indicators_1750,mobile_records_3378,tax_records_2095,utility_bills_959,vehicle_records_1076",33.0750667704031,20041710.0,48.02,C,17859770.0,6102307.5,15310000.0,0.0,1,2,0,0.0,0.0,2,0,0.0,0,3871710.0
CZ-53CD57ED,Naveed Rana (ناوےےد رانا),13302-8618399-2,,So Imran Zaidi,Rawalakot,Azad Kashmir,0322-2180011,,,,,2,"property_records,banking_indicators","banking_indicators_1751,property_records_1007",40.35013666024698,1061427240.0,75.72,D,1061427240.0,370764534.0,0.0,883743040.0,2,1,0,0.0,0.0,0,2,0.0,0,177164200.0
CZ-630DD280,Ibrahim Karim (یبراہیم کاریم),21301-7335331-4,,So Muhammad Baig,Larkana,Sindh,0302-3790514,,Non-Filer,4314040.0,,4,"property_records,tax_records,banking_indicators,vehicle_records","banking_indicators_1752,property_records_2839,tax_records_1780,vehicle_records_4475",15.065700149721785,63176920.0,57.02,C,58862880.0,20602008.0,1417000.0,51167830.0,0,0,0,0.0,0.0,1,2,0.0,0,10592090.0
CZ-3D1F6DA1,Bushra Ansari (بعشرا انساری),42101-9875419-3,,So Adnan Mirza,Karachi,Sindh,0313-6028293,,,,,2,"mobile_records,banking_indicators","banking_indicators_1754,mobile_records_176",6.392650185998061,6590805.0,40.96,E,6590805.0,1571781.75,4644000.0,0.0,1,1,0,0.0,0.0,1,0,0.0,0,1486805.0
CZ-9C378172,Sobia Hussain (سوبیا حسین),54000-5144427-4,,So Baig Jafri,Abbottabad,KPK,,,,,,2,"banking_indicators,business_records","banking_indicators_1755,business_records_1407",14.285570662636538,2450760.0,46.81,C,2450760.0,242690.0,0.0,0.0,2,1,0,0.0,0.0,0,0,0.0,0,1930760.0
CZ-5DE50D1B,Ahmedd Karim (اہمےدد کاریم),35202-9659503-3,NTN-477577,So Shoaib Bhatti,Peshawar,KPK,0313-9763492,,Filer,11751350.0,2225810.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_1757,banking_indicators_2503,mobile_records_4890,tax_records_1880,tax_records_3177",13.760037667148994,103147590.0,15.22,A,91396240.0,31988684.0,0.0,97060450.0,0,1,0,0.0,0.0,0,1,0.0,0,5687140.0
CZ-6BF5A27D,Saira Akhtar (سایرا اختار),21301-9092503-9,NTN-897351,So Sheikh Chaudhry,Quetta,Balochistan,0300-6016416,,Non-Filer,4840390.0,,4,"property_records,tax_records,banking_indicators,vehicle_records","banking_indicators_1758,property_records_1053,tax_records_1196,vehicle_records_2328",12.015106831990408,27591370.0,40.49,E,22750980.0,7962843.0,5670000.0,19045900.0,0,0,0,0.0,0.0,1,1,0.0,0,2875470.0
CZ-2625B21D,Shazia Jafri (شازیا جافری),42101-3552564-9,,So Chaudhry Naqvi,,,,,,,,1,banking_indicators,banking_indicators_1760,9.922653445813022,4938130.0,41.49,C,4938130.0,993345.5,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,4538130.0
CZ-EE7FE5CC,Muhammad Hussain (محمد حسین),42101-2533209-1,,So Shazia Bukhari,Turbat,Balochistan,0346-4223772,,,,,2,"mobile_records,banking_indicators","banking_indicators_1761,mobile_records_4764",11.08604195799745,1762496.67,41.66,C,1762496.67,114374.50049999998,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,1362496.6666666667
CZ-6245CFD7,محمد حسن,61101-5008621-8,NTN-414651,So Hina Nawaz,,,0321-7893947,,Filer,15807980.0,2349980.0,2,"tax_records,banking_indicators","banking_indicators_1762,tax_records_2224,tax_records_4893",15.175301763306017,38167430.0,9.27,A,22359450.0,7825807.5,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,38107430.0
CZ-02B4C2B8,Omar Virk (ومار ورک),13302-1866071-2,,So Shazia Abbasi,Gilgit,Gilgit-Baltistan,0302-7502314,,,,,3,"mobile_records,banking_indicators,travel_records","banking_indicators_1763,mobile_records_1889,travel_records_3406",9.801870520345812,25281055.0,66.47,D,25281055.0,8113369.249999999,1296000.0,13099800.0,1,0,0,0.0,0.0,1,1,0.0,0,10825255.0
CZ-185BB9DA,Bushra Ahmad (بعشرا اہماد),13302-9635947-5,,So Hina Cheema,Khuzdar,Balochistan,0311-3590809,,,,,3,"mobile_records,banking_indicators,travel_records","banking_indicators_1765,mobile_records_4586,travel_records_104",15.43085249445879,9968870.0,71.98,D,9968870.0,2754104.5,0.0,0.0,2,0,0,0.0,0.0,0,0,0.0,0,9848870.0
CZ-6B12707A,Salman Baig (سالمان بایگ),13302-6182478-7,,So Sidra Rana,Muzaffarabad,Azad Kashmir,0301-7072773,,,,,2,"property_records,banking_indicators","banking_indicators_1766,banking_indicators_2543,property_records_4228",10.631356461620722,118932995.0,66.59,D,118932995.0,40891548.25,0.0,116464130.0,1,1,0,0.0,0.0,0,2,0.0,0,2008865.0
CZ-662BF8D4,Salman Karim (سالمان کاریم),35202-8177281-4,,So So Syed Naqvi,Gilgit,Gilgit-Baltistan,,,,,,2,"banking_indicators,business_records","banking_indicators_1768,business_records_2886",8.65838198711809,29197170.0,66.3,D,29197170.0,9484009.5,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,28737170.0
CZ-22FC0320,Naaeem Iqbal (نااےےم اقبال),35202-6419936-3,,So Sheikh Malik,Rawalakot,Azad Kashmir,0312-9291408,,,,,3,"property_records,banking_indicators,business_records","banking_indicators_1769,business_records_1672,property_records_1689",10.041691854095468,20465115.0,66.51,D,20465115.0,6427790.25,2570000.0,13537090.0,0,2,0,0.0,0.0,1,1,0.0,0,3558025.0
CZ-25E51524,Muhammad چودھری (محمد چودھری),21301-5657119-7,,So Chaudhry Raja,Islamabad,ICT,0313-6185271,,,,,4,"vehicle_records,mobile_records,banking_indicators,travel_records","banking_indicators_1770,mobile_records_33,mobile_records_4333,travel_records_4049,vehicle_records_381",9.888849476234109,28620590.0,66.48,D,28620590.0,9282206.5,2868000.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,25692590.0
CZ-C9F657AC,Syed Hameed (سید ہامےےد),13302-4664866-5,,So Baig Rafiq,Rawalakot,Azad Kashmir,0331-6657553,,Filer,6790720.0,687150.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_1772,banking_indicators_4847,mobile_records_166,tax_records_2968",28.348170743611067,128928045.0,42.26,C,122137325.0,42748063.75,0.0,117137000.0,0,2,0,0.0,0.0,0,3,0.0,0,10991045.0
CZ-493251C6,Sanak Arim (ساناک اریم),35202-4564360-8,NTN-919427,So Asma Zaidi,Chilas,Gilgit-Baltistan,0311-5868690,"House 335, Block D, DHA, Chilas",Filer,2288050.0,,4,"property_records,tax_records,banking_indicators,utility_bills","banking_indicators_1773,property_records_3198,tax_records_1899,utility_bills_1293",18.91744555427349,12697470.0,30.81,B,10409420.0,3507102.0,0.0,5857040.0,0,0,0,0.0,0.0,0,1,0.0,0,6840430.0
CZ-C099A613,Noor Gilani (نور گیلانی),44000-2249032-8,NTN-619603,So Aisha Hussain,Abbottabad,KPK,0333-7147865,,Filer,2980140.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_1774,mobile_records_583,tax_records_4448",16.521139346171466,23519530.0,38.47,B,20539390.0,7121800.5,0.0,20280690.0,1,2,0,0.0,0.0,0,1,0.0,0,2378840.0
CZ-D3CEE420,Bushra Abbasi (بعشرا ابباسی),54000-8873233-8,NTN-647124,So Arif Gujjar,Khuzdar,Balochistan,0301-5783094,,,19154790.0,2053540.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_1775,mobile_records_2661,tax_records_3760",19.601271871517568,163479915.0,37.84,B,144325125.0,50513793.75,2550000.0,148049620.0,0,2,0,0.0,0.0,1,1,0.0,0,12080295.0
CZ-28CC1A2D,Adnan Gjjar (ادنان گججار),44000-2728425-6,,So Omar Aslam,Lahore,Punjab,0345-6108450,,,,,3,"mobile_records,banking_indicators,business_records","banking_indicators_1776,business_records_1918,mobile_records_3056",7.395516326974805,7717670.0,66.11,D,7717670.0,1966184.5,2748000.0,0.0,0,1,0,0.0,0.0,1,0,0.0,0,4569670.0
CZ-85DAD119,Qureshi Syed (قعرےشی سید),35202-9274007-1,NTN-480010,So Zainab Malik,Islamabad,ICT,0311-1902751,"House 325, Block F, Gulberg, Islamabad",Non-Filer,7770050.0,502220.0,4,"utility_bills,tax_records,banking_indicators,vehicle_records","banking_indicators_1778,tax_records_4447,utility_bills_328,vehicle_records_459,vehicle_records_2401",27.4711274480814,15156590.0,29.1,B,7386540.0,2585289.0,8024000.0,0.0,1,0,0,0.0,0.0,2,0,0.0,0,7072590.0
CZ-D8AA31FA,Hussain Gujjar (حسین گعججار),42101-4908993-5,,So Hamid Rafiq,Islamabad,ICT,0313-4647992,,,,,2,"vehicle_records,banking_indicators","banking_indicators_1779,vehicle_records_259",26.78349749864548,187209930.0,69.02,D,187209930.0,64788475.49999999,7120000.0,0.0,1,1,0,0.0,0.0,1,0,0.0,0,179629930.0
CZ-9CD69E30,Tahir Bhatti (طاہر بہاتتی),21301-7093393-7,NTN-404392,So Malik Ahmad,Mirpur,Azad Kashmir,0300-5945680,,Filer,36124660.0,5938010.0,5,"vehicle_records,mobile_records,business_records,tax_records,banking_indicators","banking_indicators_1780,business_records_356,mobile_records_1407,tax_records_3021,vehicle_records_3483",23.126385319622425,2696000.0,10.67,A,0.0,0.0,2296000.0,0.0,0,1,0,0.0,0.0,1,0,0.0,0,0.0
CZ-170BB592,Syed Akhtar (سید اختار),42101-8957610-5,NTN-779591,So Mirza Gondal,Mirpurkhas,Sindh,0312-3034448,,Filer,13241760.0,2284590.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_1781,mobile_records_544,tax_records_1661",25.082213767312457,120289690.0,20.45,E,107047930.0,37466775.5,13336200.0,81906060.0,1,1,0,0.0,0.0,2,1,0.0,0,24587430.0
CZ-DBD13FEF,Naveed Jafri (ناوےےد جافری),44000-7680009-1,NTN-900405,So Aisha Chaudhry,Islamabad,ICT,0346-9582833,,Filer,17617690.0,4089820.0,4,"mobile_records,tax_records,banking_indicators,travel_records","banking_indicators_1782,mobile_records_4127,tax_records_3795,travel_records_2333",13.082828874961796,113591020.0,8.7,A,95973330.0,33590665.5,3696000.0,85850410.0,1,1,0,0.0,0.0,1,1,0.0,0,23584610.0
CZ-BA8C912D,Bushra Chaudhry (بعشرا چاعدہری),54000-8481497-1,NTN-193280,So Tahir Chaudhry,Chilas,Gilgit-Baltistan,0312-7064624,,Filer,133487480.0,15137250.0,3,"property_records,tax_records,banking_indicators","banking_indicators_1783,property_records_2778,tax_records_4338,tax_records_4718",55.83912465733576,1536890310.0,38.77,B,1403402830.0,491190990.5,0.0,1276021060.0,1,2,0,0.0,0.0,0,1,0.0,0,260009250.0
CZ-49357C84,Hussain Akhtar (حسین اختار),54000-7174996-7,NTN-176059,So Naveed Ahmad,Islamabad,ICT,0322-7782288,,Non-Filer,1794390.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_1785,mobile_records_1647,tax_records_43",10.757535642775274,5306290.0,36.61,B,3511900.0,1003043.0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,5246290.0
CZ-AE6B08F2,Chaudhry Hameed (چاعدہری ہامےےد),21301-4343921-5,NTN-411043,So Naveed Hussain,Rawalpindi,Punjab,0322-9842756,,Filer,4744440.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_1787,mobile_records_2351,tax_records_4057",18.62237235085085,9422480.0,27.79,B,4678040.0,1637314.0,2484000.0,0.0,1,1,0,0.0,0.0,1,0,0.0,0,6478480.0
CZ-195A6554,R Tarar (ر تارار),54000-2358013-5,NTN-892219,So Shazia Chattha,Abbottabad,KPK,0312-3167418,"House 454, Block F, Gulshan-e-Iqbal, Abbottabad",,38038640.0,3360260.0,5,"vehicle_records,utility_bills,business_records,tax_records,banking_indicators","banking_indicators_1788,business_records_1380,tax_records_2032,utility_bills_1107,vehicle_records_1113",28.73873382086165,26266950.0,29.79,B,0.0,0.0,2848000.0,0.0,0,1,0,0.0,0.0,1,0,0.0,0,23018950.0
CZ-4480376D,Hussain Abbasi (حسین ابباسی),44000-5532009-1,NTN-764649,So Aisha Hameed,Skardu,Gilgit-Baltistan,0311-2202966,"House 260, Block B, DHA, Skardu",Filer,31512740.0,4193040.0,4,"utility_bills,mobile_records,tax_records,banking_indicators","banking_indicators_1789,mobile_records_4684,tax_records_3953,utility_bills_728",19.097606308818115,272063530.0,25.91,B,240550790.0,84192776.5,0.0,217228270.0,0,0,0,0.0,0.0,0,1,0.0,0,54835260.0
CZ-772E5268,Sobia Naqvi (سوبیا ناقوی),44000-2311972-4,NTN-232125,So Tahir Butt,Muzaffarabad,Azad Kashmir,0333-3397195,,Filer,20387870.0,3246500.0,4,"vehicle_records,mobile_records,tax_records,banking_indicators","banking_indicators_1790,mobile_records_1584,tax_records_3622,tax_records_4603,vehicle_records_434",26.58197688469488,228082790.0,27.16,B,207694920.0,72693222.0,14195000.0,181375200.0,0,0,0,0.0,0.0,2,1,0.0,0,32512590.0
CZ-9F1D574D,Kamran Bhatti (کامران بہاتتی),21301-6637955-7,,So Malik Mirza,Quetta,Balochistan,0321-7656363,,,,,3,"property_records,mobile_records,banking_indicators","banking_indicators_1791,mobile_records_104,property_records_2908",5.552275206385882,111488750.0,65.83,D,111488750.0,38286062.5,1577400.0,74978470.0,1,1,0,0.0,0.0,1,1,0.0,0,34472880.0
CZ-7B1A75A3,Sana Khan (ثنا خان),54000-5623969-2,,So Uzma Karim,Chilas,Gilgit-Baltistan,0313-2884639,,Non-Filer,3645990.0,,3,"vehicle_records,tax_records,banking_indicators","banking_indicators_1792,tax_records_851,vehicle_records_1963",21.610107121932863,9335815.0,38.24,B,5689825.0,1968738.25,2217600.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,7058215.0
CZ-E398AE5C,Asma Malik (اسما ملک),61101-1670852-6,,So Fatima Butt,Sukkur,Sindh,0312-2112125,,,,,2,"mobile_records,banking_indicators","banking_indicators_1793,mobile_records_788",8.710918722693284,152853280.0,66.31,D,152853280.0,52763648.0,0.0,125966980.0,1,1,0,0.0,0.0,0,1,0.0,0,26426300.0
CZ-3AC21DD6,Muhammad Aslam (محمد اسلام),42101-2197870-8,NTN-705202,So Asma Rafiq,Gilgit,Gilgit-Baltistan,0302-8751745,,Filer,33104730.0,5898750.0,5,"mobile_records,travel_records,business_records,tax_records,banking_indicators","banking_indicators_1794,business_records_4112,mobile_records_1672,tax_records_2090,travel_records_4072",18.754798532592908,380759780.0,25.33,B,347655050.0,121679267.5,0.0,283382210.0,1,1,0,0.0,0.0,0,1,0.0,0,96917570.0
CZ-E8DF3FF1,Kashif Ahmad (کاشیف اہماد),44000-7905365-2,,So Sana Sandhu,Karachi,Sindh,0333-4048680,,,,,2,"property_records,banking_indicators","banking_indicators_1795,property_records_648",10.508011198279998,39282925.0,71.24,D,39282925.0,13014023.75,0.0,29055680.0,2,1,0,0.0,0.0,0,1,0.0,0,9707245.0
CZ-AC759710,Waseem Rafiq (واسےےم رافیق),35202-7296879-2,,So Faisal Iqbal,Mirpur,Azad Kashmir,0332-2562205,,,,,3,"vehicle_records,mobile_records,banking_indicators","banking_indicators_1796,banking_indicators_2971,mobile_records_998,vehicle_records_2400",12.409438646532989,23968410.0,71.53,D,23968410.0,7653943.5,2541000.0,0.0,2,0,0,0.0,0.0,1,0,0.0,0,21307410.0
CZ-ECA45B7C,Aisha Butt (ایشا بعتت),42101-4680314-7,,So So Imran Sandhu,Islamabad,ICT,0332-9569884,,,,,2,"property_records,banking_indicators","banking_indicators_1798,property_records_49",8.220994765748891,66624990.0,66.23,D,66624990.0,22583746.5,0.0,51284680.0,0,1,0,0.0,0.0,0,1,0.0,0,14940310.0
CZ-F2C3B304,Noor Chattha (نور چاتتھا),54000-6862340-9,NTN-525475,So Faisal Naqvi,Rawalpindi,Punjab,0345-2760200,,Filer,3676080.0,,3,"vehicle_records,tax_records,banking_indicators","banking_indicators_1799,tax_records_139,vehicle_records_2020",17.679778929630917,11866820.0,27.65,B,8190740.0,2845563.0,7680000.0,0.0,1,1,0,0.0,0.0,1,0,0.0,0,3726820.0
CZ-EB6D3B34,Bilal Gilani (بلال گیلانی),42101-4845464-4,,So So Asma Raja,Muzaffarabad,Azad Kashmir,0301-2316802,,Filer,21669800.0,,3,"property_records,tax_records,banking_indicators","banking_indicators_1800,property_records_3766,tax_records_1758",19.47421110935441,296371780.0,46.95,C,274701980.0,96145693.0,0.0,262330370.0,1,1,0,0.0,0.0,0,2,0.0,0,33581410.0
CZ-E678AFF9,Hassan Qureshi (حسن قعرےشی),54000-6404707-5,NTN-845303,So Shoaib Sandhu,Turbat,Balochistan,0311-7846972,,Non-Filer,8684920.0,1128880.0,4,"property_records,mobile_records,tax_records,banking_indicators","banking_indicators_1801,mobile_records_1149,property_records_115,tax_records_1507",16.382599034426914,39565250.0,18.4,A,30880330.0,10808115.5,3080000.0,32895180.0,0,0,0,0.0,0.0,1,1,0.0,0,3590070.0
CZ-741D4FD4,Shazia Butt (شازیا بعتت),61101-1896729-9,NTN-605810,So Hussain Qureshi,Gilgit,Gilgit-Baltistan,0313-7017434,,Filer,31582300.0,4038370.0,4,"vehicle_records,mobile_records,tax_records,banking_indicators","banking_indicators_1802,mobile_records_1179,tax_records_4246,vehicle_records_4949",21.143415364362383,163606470.0,15.2,A,132024170.0,46208459.5,4343000.0,72004730.0,1,1,0,0.0,0.0,2,1,0.0,0,86798740.0
CZ-5E2821CD,Naeem Chattha (ناےےم چاتتھا),44000-8365488-2,,So Naveed Karim,Bahawalpur,Punjab,0322-5909282,,,,,3,"vehicle_records,banking_indicators,business_records","banking_indicators_1804,business_records_1086,vehicle_records_1019",18.53316952443912,14741930.0,72.45,D,14741930.0,4424675.5,1875000.0,0.0,2,2,0,0.0,0.0,1,0,0.0,0,11946930.0
CZ-1E42050D,Sajid Hussain (ساجید حسین),35202-8595571-3,NTN-295787,So Imran Karim,Hub,Balochistan,0333-3526003,,Filer,1581880.0,,3,"vehicle_records,tax_records,banking_indicators","banking_indicators_1805,tax_records_556,vehicle_records_2240",19.35279142970084,8618540.0,32.89,B,7036660.0,2194207.0,7200000.0,0.0,1,2,0,0.0,0.0,1,0,0.0,0,558540.0
CZ-34FF82C1,Muhammad Mirza (محمد مرزا),61101-2269974-1,,So Amna Sheikh,Larkana,Sindh,0312-4665145,,,,,2,"mobile_records,banking_indicators","banking_indicators_1806,mobile_records_2305",9.969730568871926,6630500.0,41.5,C,6630500.0,1585675.0,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,6230500.0
CZ-9AD09F21,Nadia Raza (نادیا رضا),21301-2550858-8,NTN-256351,So Sheikh Hussain,Mirpur,Azad Kashmir,0303-9519290,,Filer,17571160.0,2110390.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_1807,mobile_records_3177,tax_records_672",20.74371042404845,45047280.0,13.86,A,27476120.0,9616642.0,0.0,0.0,2,1,0,0.0,0.0,0,0,0.0,0,44527280.0
CZ-12D88237,Hassan Akrim (حسن اکریم),35202-8577003-8,,So Chaudhry Ali,Rawalakot,Azad Kashmir,0332-5729035,"House 331, Block A, Scheme 33, Rawalakot",,,,3,"property_records,utility_bills,banking_indicators","banking_indicators_1808,property_records_2977,utility_bills_2740",15.419506669993698,78164800.0,67.31,D,78164800.0,26622680.0,8130000.0,64529410.0,0,1,0,0.0,0.0,2,2,0.0,0,5105390.0
CZ-7F5FDFB6,Shoaib Ahmad (شوایب اہماد),54000-5965761-5,NTN-673755,So Nadia Baig,Gwadar,Balochistan,0332-1322802,,Non-Filer,5994490.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_1809,mobile_records_2329,mobile_records_3052,tax_records_4102",15.686209851936573,37268860.0,43.23,C,31274370.0,10946029.5,4453200.0,20918150.0,1,0,0,0.0,0.0,2,1,0.0,0,11837510.0
CZ-501F91A4,Naveed Hameed (ناوےےد ہامےےد),61101-3044243-4,NTN-998046,So Hashmi Hussain,Gilgit,Gilgit-Baltistan,0313-7034034,,Filer,8189900.0,1108440.0,4,"mobile_records,tax_records,banking_indicators,travel_records","banking_indicators_1810,mobile_records_819,tax_records_141,travel_records_1487",15.39281379258397,85288630.0,22.49,B,77098730.0,26984555.5,0.0,78370170.0,1,1,0,0.0,0.0,0,2,0.0,0,6458460.0
