canonical_name,father_name,cnic,account_number,annual_credit_card_expense,avg_balance,account_open_date,account_status,avg_expenditure
Kashif Syed,S/O Mohammad Hussain,42101-2100870-5,PK0011793101194,0.0,2144650.0,2007-10-27,Frozen,13315.0
Mirza Nawaz,S/O Hussain Sheikh,54000-1936000-9,PK0005590941149,0.0,2379760.0,2001-12-11,Active,7404.0
Asma Malik,S/O Shazia Tarar,44000-2681625-5,PK0006907308348,0.0,90954110.0,2007-10-28,Active,266145.0
Bushra Naqvi,S/O Imran Bhatti,35202-4840714-1,PK0015177892576,0.0,11627270.0,2001-01-21,Active,22225.0
Sana Naqvi,S/O Uzma Gondal,21301-2045647-6,PK0001592080329,0.0,2747750.0,2000-12-23,Active,4583.0
Hassan Sheikh,S/O Mohammad Gilani,42101-7585847-4,PK0010704509817,0.0,64339250.0,2009-05-19,Active,141500.0
Rukhsar Aslam,S/O Saira Abbasi,35202-4499287-7,PK0002178663096,0.0,4357950.0,2015-02-12,Active,16033.0
Kashif Nawaz,S/O Chaudhry Sandhu,21301-4642197-1,PK0009328872698,0.0,1981920.0,2001-11-09,Active,0.0
Sheikh Bhatti,S/O Sobia Cheema,44000-1309910-7,PK0009384756779,0.0,7538770.0,2016-07-24,Frozen,55745.0
Iqra Cheema,S/O Rizwan Raza,35202-9673779-2,PK0003474745382,0.0,2053910.0,2001-09-26,Frozen,48611.0
Khalid Butt,S/O Nadia Virk,42101-4694612-2,PK0015173864104,0.0,12750290.0,2003-01-19,Dormant,62233.0
Amna Cheema,S/O Qureshi Tarar,42101-3753664-4,PK0015362298393,0.0,2620360.0,2011-03-07,Dormant,35061.0
Sidra Virk,S/O Hina Syed,44000-5960542-8,PK0006406002884,0.0,0.0,2005-07-30,Active,8463.0
Shazia Abbasi,S/O Usman Gilani,,PK0003570497096,0.0,39774020.0,2017-05-13,Active,156219.0
Rukhsar Aslam,S/O Asif Gilani,42101-3507330-9,PK0014683275843,0.0,37888820.0,2009-07-05,Active,195725.0
Aamir Butt,S/O Arif Malik,42101-7792680-5,PK0012424825305,2256684.0,37736010.0,2007-02-18,Active,297439.0
Kamran Sheikh,S/O Hashmi Nawaz,61101-2625688-4,PK0010966616964,0.0,0.0,2019-08-09,Active,60552.0
Hassan Naqvi,S/O Iqra Rafiq,35202-9022880-7,PK0011667945747,0.0,72349840.0,2012-04-08,Active,79267.0
,S/O محمد حسن,35202-9405450-7,PK0001817112652,0.0,0.0,2009-03-06,Active,20711.0
Saira Latif,S/O Ibrahim Virk,21301-9912993-5,PK0014695499669,0.0,1918550.0,2005-06-23,Active,5170.0
Imran Chattha,S/O Bilal Ansari,61101-3754127-4,PK0005812308209,0.0,1735990.0,2014-11-08,Active,10129.0
,S/O Arif Hussain,13302-4720299-1,PK0002244193987,0.0,7256400.0,2004-07-12,Active,46093.0
Ibrahim Karim,S/O Saira Sheikh,13302-3446751-1,PK0005223940587,0.0,3795350.0,2005-06-15,Active,112258.0
Waseem Malik,S/O Hashmi Virk,54000-1467394-1,PK0015214929002,0.0,16626320.0,2001-05-18,Active,37696.0
Hamid Ansari,S/O Naveed Akhtar,35202-9151183-6,PK0012694019365,0.0,19525060.0,2001-10-11,Active,77729.0
Malik Zaidi,S/O Salman Latif,13302-3778554-1,PK0003392431670,0.0,11375030.0,2016-11-23,Dormant,80897.0
Faisal Malik,S/O Rabia Syed,35202-6849348-2,PK0005749431082,0.0,13903980.0,2010-04-10,Frozen,43326.0
Naeem Ahmed,S/O Maryam Hameed,21301-5552826-4,PK0004870530217,0.0,0.0,2004-05-29,Dormant,108715.0
Chaudhry Gjujar,S/O Maryam Rafiq,13302-2563565-3,PK0006318610946,0.0,13188360.0,2017-08-06,Active,28681.0
Usman Akhtar,S/O Khalid Tarar,35202-3856376-7,PK0011781007818,0.0,4641670.0,2004-09-18,Active,11252.0
Sobia Mirza,S/O S/O Zainab Cheema,13302-4445809-6,PK0014383450553,0.0,1096170.0,2005-09-05,Active,8623.0
Sajid Zaidi,S/O Sobia Karim,44000-6549757-6,PK0009624557080,1855226.0,85248230.0,2010-11-29,Active,766690.0
Sobia Butt,S/O Qureshi Rana,61101-1311394-2,PK0005154544899,0.0,30414870.0,2022-11-05,Active,88084.0
Hassan Rafiq,S/O Faisal Sandhu,21301-1721426-5,PK0002781057736,0.0,50301330.0,2017-04-27,Active,97258.0
Naeem Sheikh,S/O Sana Hashmi,13302-6205896-7,PK0007990505735,0.0,24228290.0,2001-05-02,Active,65700.0
,S/O Sheikh Bhatti,21301-9466315-4,PK0005147337803,0.0,4111190.0,2014-11-29,Active,117973.0
Ruukhsar Syed,S/O Qureshi Latif,13302-4341962-1,PK0001458153605,0.0,1200750.0,2002-02-28,Active,10223.0
,S/O Mehwish Zaidi,54000-8127778-5,PK0013240466536,0.0,4767740.0,2020-04-20,Active,8793.0
Nadia Akhtar,,13302-1908336-6,PK0011381272327,0.0,45420720.0,2000-04-09,Dormant,149500.0
Hina Aslam,S/O Rukhsar Gujjar,54000-3991472-5,PK0003895890631,0.0,13072400.0,2020-11-15,Dormant,17663.0
Bushra Nawaz,S/O Hashmi Malik,44000-7848158-7,PK0008692362342,0.0,3135170.0,2000-02-16,Dormant,52701.0
Ayesha Rana,S/O Fatima Ansari,61101-2809688-2,PK0012559225330,1833364.0,136284110.0,2003-10-16,Active,327135.0
Asif Gujjar,S/O Mehwish Iqbal,21301-7378041-6,PK0009110382761,0.0,24406860.0,2002-08-13,Active,68715.0
Syed Malik,S/O Aamir Hashmi,42101-3568892-1,PK0002180792472,0.0,4094940.0,2000-06-30,Active,34737.0
Hassan Karim,S/O Uzma Chaudhry,54000-9175462-8,PK0015841976666,0.0,5393440.0,2014-05-24,Active,40973.0
Ayesha Syed,S/O Asif Sandhu,21301-4223062-7,PK0015260045822,0.0,22712490.0,2004-09-13,Frozen,106334.0
Mohammad Chaudhry,S/O Shoaib Malik,54000-6664316-1,PK0009138684919,0.0,7362430.0,2021-07-18,Dormant,57545.0
Raja Karim,S/O Asif Bhatti,61101-8155525-8,PK0014496442646,0.0,4677150.0,2001-11-25,Active,30586.0
Salman Cheema,S/O Hina Gilani,35202-3786787-3,PK0010693269304,0.0,15389200.0,2022-12-23,Active,34696.0
Shazia Gilani,S/O Raja Mirza,13302-7284551-7,PK0003561479973,0.0,2682560.0,2001-04-02,Active,12914.0
Naveed Latif,S/O Hashmi Rafiq,54000-8055575-8,PK0003144913399,0.0,10039210.0,2021-05-04,Active,13828.0
Hashmi Baig,S/O احمد خان,21301-5598616-7,PK0005491541578,6043957.0,100860330.0,2002-05-02,Active,948915.0
Sobia Mirza,S/O S/O Zainab Cheema,13302-4445809-6,PK0015954829815,0.0,2466660.0,2016-12-25,Active,7906.0
Kamran Iqbal,S/O Sidra Ansari,35202-3944538-4,PK0014142836793,0.0,17311520.0,2006-11-13,Active,73677.0
Asma Malik,S/O Hussain Raja,61101-1415011-8,PK0015484194737,0.0,4460820.0,2007-10-02,Active,31998.0
Arif Akhtar,S/O Chaudhry Gujjar,35202-7065854-4,PK0004832363533,0.0,9399920.0,2022-10-21,Active,14972.0
,,35202-6186009-4,PK0004816114302,0.0,19783390.0,2006-12-31,Active,129407.0
Omar Latif,S/O نادیہ رضا,44000-5499012-9,PK0002479759538,0.0,18611970.0,2020-12-30,Dormant,0.0
Shazia Zaidi,S/O S/O Tahir Raza,61101-8753576-9,PK0013701170349,0.0,0.0,2017-07-14,Active,16552.0
Ibrahim Malik,S/O Hassan Bukhari,13302-8206299-1,PK0015536344399,0.0,14242600.0,2015-04-11,Active,0.0
Bilal Rizvi,S/O Hamid Bukhari,,PK0010904745462,0.0,17537430.0,2002-08-19,Active,144262.0
عمر ششیخ,S/O Asif Raza,21301-5534911-9,PK0003354194771,0.0,98891130.0,2017-01-21,Active,243327.0
Syed Aslam,S/O Asif Butt,42101-9973716-8,PK0014274484941,0.0,11706400.0,2020-09-23,Active,64072.0
Chaudhry Karim,S/O Shazia Gujjar,13302-2921051-4,PK0013970559510,0.0,29073310.0,2015-12-13,Active,30354.0
Iqra Sandhu,S/O Arif Bukhari,13302-3190350-8,PK0003542697755,0.0,25190300.0,2008-10-10,Active,93565.0
Hassan Raza,S/O Kashif Ahmed,42101-4300755-6,PK0001292587044,0.0,38570210.0,2016-10-04,Active,75217.0
Nadia Sandhu,S/O Shoaib Latif,13302-4766269-1,PK0012456681425,0.0,10573520.0,2005-09-23,Active,42085.0
Maryam Bhatti,S/O Usman Bukhari,35202-5340909-4,PK0013542073642,0.0,30190230.0,2007-12-11,Active,150118.0
Amna Cheema,S/O Qureshi Tarar,42101-3753664-4,PK0013819307302,0.0,8035860.0,2009-01-31,Active,45357.0
Naveed Qureshi,S/O Zainab Malik,13302-7303939-2,PK0014889262019,0.0,71546670.0,2012-10-26,Active,167425.0
Kamran Sheikh,S/O Mohammad Hussain,35202-8626448-5,PK0013366467544,0.0,12569930.0,2012-06-20,Active,33311.0
Rabia Nawaz,S/O Fatima Sheikh,54000-6459870-5,PK0005270937380,0.0,18606550.0,2000-02-11,Dormant,32120.0
Hashmi Naqvi,S/O Baig Qureshi,35202-1822257-9,PK0013852991721,0.0,71022970.0,2009-07-10,Active,88371.0
Nadia Khan,S/O Malik Ali,42101-3989849-3,PK0002510751046,0.0,34432340.0,2019-12-26,Active,84791.0
Fatima Chattha,S/O Hashmi Mirza,,PK0014141580226,0.0,32243410.0,2007-10-13,Active,117723.0
Fatima Rizvi,S/O Muhammad Raza,42101-9677962-5,PK0014605399561,0.0,956140.0,2009-02-23,Active,6282.0
Imran Gujjar,,54000-4633270-7,PK0004314289692,2334725.0,198561990.0,2008-11-05,Active,209789.0
Sobia Iqbal,S/O Naeem Sandhu,35202-4493756-3,PK0014594246837,0.0,44099040.0,2016-02-23,Active,265333.0
Sidra Chaudhry,S/O Hassan Karim,54000-8668735-3,PK0006427696198,0.0,60342870.0,2008-04-28,Dormant,124032.0
Naeem Iqbal,S/O Naeem Hashmi,61101-8719958-2,PK0014953995721,0.0,39532320.0,2012-09-19,Dormant,68133.0
Baig Sandhu,S/O Bushra Butt,44000-2807965-7,PK0014344378798,0.0,28504760.0,2018-11-08,Active,48762.0
Fatima MMirza,S/O Sobia Tarar,35202-4228973-4,PK0004125409494,0.0,11770600.0,2010-10-03,Active,30714.0
Sajid Qureshi,S/O Hussain Qureshi,35202-1806144-3,PK0011307371533,0.0,7720600.0,2003-02-03,Dormant,65647.0
Bushra Zadi,S/O Bushra Mirza,35202-8668509-7,PK0007452468587,0.0,21814430.0,2007-05-12,Active,33152.0
Waseem Qureshi,S/O Faisal Sandhu,21301-1429849-5,PK0005174539964,0.0,8822030.0,2010-03-13,Active,66221.0
Raja Chaudhry,S/O Rabia Chattha,54000-9000512-9,PK0013399708182,0.0,20216330.0,2007-04-24,Active,18473.0
Omar Aslam,S/O Sidra Naqvi,35202-4128751-4,PK0006788785773,0.0,29599620.0,2007-03-13,Active,86202.0
Sobia Gondal,S/O Hina Gilani,54000-3435283-4,PK0009529151399,0.0,8123280.0,2015-02-27,Active,49080.0
Ibrahim Khan,S/O Hina Gilani,54000-7626953-5,PK0011675757257,0.0,239593350.0,2011-11-02,Active,916636.0
نادیہ رضا,S/O Shazia Akhtar,21301-9125967-5,PK0006129635852,0.0,4837010.0,2001-09-10,Active,19396.0
Faisal Sheikh,S/O Hassan Ansari,42101-6476037-5,PK0002380477683,0.0,5043130.0,2007-07-23,Active,0.0
Syed Latif,S/O Maryam Syed,21301-8991958-1,PK0003723403479,0.0,35781160.0,2002-02-02,Active,138235.0
Iqra Hashmi,S/O Sana Bhatti,13302-8722075-2,PK0005141078352,0.0,3528950.0,2019-05-13,Active,26169.0
Hashmi Latif,S/O Ali Chaudhry,35202-1272194-7,PK0002740563507,0.0,4294920.0,2002-06-30,Active,15838.0
Bushra Gondal,S/O Shazia Syed,54000-3288888-8,PK0007471178705,0.0,1682060.0,2003-06-21,Active,5417.0
Usman Karim,S/O Bilal Hussain,54000-3242474-8,PK0012944420824,0.0,84874950.0,2021-02-27,Active,145949.0
Maryam Bhatti,S/O Rukhsar Gujjar,13302-3408334-1,PK0006568574364,0.0,42679810.0,2019-02-26,Dormant,40229.0
Sheikh Hussain,S/O Baig Iqbal,35202-7776989-1,PK0010649136331,0.0,34496990.0,2010-05-05,Active,72360.0
Ali Sandhu,S/O Fatima Karim,35202-4669507-9,PK0002513600440,0.0,27722880.0,2022-05-10,Active,31997.0
Hina Qureshi,S/O Arif Chaudhry,35202-6824903-7,PK0015719106699,0.0,3808770.0,2021-10-03,Active,17556.0
Syed Rafiq,S/O Asif Tarar,61101-7096643-2,PK0004373506211,0.0,21684290.0,2020-03-12,Frozen,27435.0
Baig Iqbal,,13302-9715207-8,PK0001861052404,0.0,26904580.0,2016-10-16,Dormant,75936.0
Marym Zaidi,S/O Sana Syed,13302-1519368-9,PK0007101815992,0.0,7175760.0,2009-01-15,Active,16923.0
Zainab Mirza,S/O Adnan Zaidi,61101-1975973-4,PK0009965984448,925192.0,111104860.0,2009-05-04,Active,214106.0
Naveed Gondal,,54000-8896929-8,PK0009837507241,0.0,7911490.0,2004-06-22,Dormant,7993.0
Hashmi Rizvi,S/O Zubair Syed,44000-3472100-7,PK0012896662826,2275318.0,239646400.0,2002-01-11,Dormant,803516.0
Qureshi Bhatti,S/O Mehwish Cheema,35202-5363756-2,PK0012820081872,0.0,12260120.0,2016-12-16,Active,22561.0
Ahmed Naqvi,S/O Zubair Chaudhry,61101-3337057-9,PK0004491079829,1880350.0,317744830.0,2009-12-28,Active,946865.0
Bushra Ahmed,S/O Asif Hussain,44000-1468888-7,PK0007175133802,0.0,16865630.0,2002-07-08,Active,70158.0
Waseem Virk,S/O Noor Cheema,21301-3892889-7,PK0011454549587,0.0,35366460.0,2005-10-11,Active,63599.0
Qureshi Ali,S/O Nadia Rafiq,54000-9434048-2,PK0010437064353,0.0,18321460.0,2020-09-16,Active,118151.0
فاطمہ خان,S/O Shoaib Gilani,44000-1687148-8,PK0011233815413,0.0,52682200.0,2016-10-12,Active,129215.0
Faisal Tarar,S/O S/O Kamran Baig,21301-8736118-4,PK0012422468580,0.0,472170.0,2016-07-09,Active,2738.0
FatimaRaja,S/O S/O Kashif Tarar,21301-8349399-9,PK0009432091877,0.0,1060350.0,2020-12-02,Active,3267.0
,S/O Sidra Aslam,54000-5042600-8,PK0011538508549,0.0,12967090.0,2007-09-02,Active,30970.0
Iqra Khan,S/O Uzma Zaidi,21301-7276037-6,PK0006532074125,0.0,6234150.0,2017-04-16,Active,221513.0
Hashmi Ali,S/O زینب علی,13302-6983510-9,PK0012417457352,0.0,2450170.0,2021-12-09,Active,152205.0
Ahmed Hussain,S/O Usman Zaidi,54000-1987737-4,PK0009236674237,0.0,10435780.0,2012-12-20,Active,35578.0
Rukhsar Bhatti,S/O Uzma Chattha,61101-4651835-1,PK0004551450815,0.0,2709170.0,2018-01-17,Active,20365.0
Hina Khan,S/O Zubair Nawaz,35202-8734467-6,PK0011507104143,0.0,6213020.0,2007-05-25,Dormant,9850.0
Shazia Gilani,S/O احمد خان,54000-5331763-3,PK0011903303363,0.0,24981110.0,2007-02-03,Active,47254.0
Fatima Rana,S/O Ayesha Akhtar,21301-9642470-5,PK0015286860433,902362.0,154686780.0,2014-04-16,Dormant,366155.0
Ibrahim Nawaz,S/O احمد خان,21301-9682767-4,PK0010711072118,0.0,0.0,2010-03-03,Active,103450.0
Waseem Rizvi,S/O Hussain Zaidi,42101-7479257-7,PK0005536019893,0.0,46888120.0,2016-02-23,Active,119268.0
Muhammad Rana,S/O Hina Qureshi,54000-2735243-8,PK0009995205588,0.0,18053870.0,2020-01-14,Active,30796.0
Buhra Ali,S/O Mehwish Rizvi,61101-5759359-6,PK0001426283245,0.0,63033890.0,2002-11-16,Active,0.0
Zubair Virk,S/O Ibrahim Gondal,21301-7729218-1,PK0005325681936,0.0,7703350.0,2010-06-16,Active,53950.0
Kashif Abbasi,S/O Faisal Bhatti,42101-5212123-9,PK0007943702118,0.0,2719850.0,2021-12-19,Active,33955.0
Iqra Sheikh,S/O Zainab Khan,42101-6631010-3,PK0010751397897,0.0,31422090.0,2007-06-07,Active,241624.0
Tahir Nawaaz,S/O Kashif Karim,21301-3575158-6,PK0011446012478,0.0,2916880.0,2005-05-12,Dormant,38150.0
Qureshi Cheema,S/O Hashmi Butt,61101-1869210-9,PK0008574364121,0.0,8529190.0,2000-12-15,Active,47843.0
Raja Abbasi,S/O Hassan Nawaz,13302-4505894-2,PK0008825449223,0.0,3192500.0,2017-07-10,Active,11816.0
Sana Khan,S/O Sajid Chaudhry,21301-3715801-7,PK0004648868899,445535.0,143655380.0,2014-02-13,Active,352800.0
Imran Naqvi,S/O Rizwan Bhatti,44000-2026875-1,PK0008952266893,0.0,24678160.0,2019-09-09,Dormant,42931.0
,S/O Hassan Cheema,61101-2603001-4,PK0015954725078,2004081.0,51775900.0,2018-06-07,Active,369633.0
Usman Syed,S/O Hassan Rana,,PK0012282204745,0.0,2594050.0,2006-06-22,Frozen,9780.0
ابراہیم ملک,S/O S/O Shazia Naqvi,21301-6556840-1,PK0011191048514,0.0,1815330.0,2008-05-15,Frozen,5828.0
,S/O Muhammad Khan,35202-7960967-2,PK0005653462378,0.0,1017820.0,2013-06-08,Active,17781.0
Uzma Bhatti,S/O Sidra Ali,44000-7530662-6,PK0011779615069,0.0,10596700.0,2004-04-28,Active,25050.0
Raja Zaidi,S/O Zainab Syed,42101-3335484-6,PK0010459905654,0.0,19501030.0,2011-10-09,Active,41823.0
Aamir Gondal,S/O Ayesha Jafri,35202-3411226-4,PK0002978775497,0.0,7545920.0,2006-12-03,Active,13500.0
Ahmed Mirza,S/O Zainab Chattha,44000-9102857-1,PK0013352188235,0.0,41351800.0,2011-02-14,Frozen,74814.0
Iqra  Tarar,S/O Hamid Sheikh,42101-2905181-8,PK0011433310361,0.0,3991710.0,2004-12-29,Active,108623.0
Faisal Malik,S/O Qureshi Gilani,44000-7602536-4,PK0004966040317,0.0,57706390.0,2014-12-22,Active,96436.0
Chaudhry Cheema,S/O Usman Jafri,54000-9691499-7,PK0004258220114,0.0,10048070.0,2016-03-13,Dormant,71328.0
Hashmi Khan,S/O Hussain Khan,61101-9639154-1,PK0001149621604,2058070.0,55796970.0,2021-05-11,Frozen,155307.0
Malik Rizvi,S/O Sobia Gondal,13302-4219121-1,PK0004610173760,0.0,47458640.0,2014-06-10,Active,185223.0
Sana Gujjar,S/O Sheikh Nawaz,35202-2815385-8,PK0010925159146,0.0,14913870.0,2017-01-11,Active,32400.0
Mirza Abbasi,S/O S/O احمد خان,21301-8007639-4,PK0002588999385,0.0,9301540.0,2001-12-07,Active,35128.0
Ali Zaidi,S/O Maryam Hussain,44000-9627967-1,PK0007776205431,0.0,24119460.0,2001-07-31,Active,122678.0
,S/O Maryam Malik,44000-7372760-7,PK0010308773243,0.0,25839300.0,2004-02-11,Active,172148.0
Khalid Raza,S/O Adnan Bukhari,61101-1053884-7,PK0012847704681,0.0,2193540.0,2021-08-27,Active,16744.0
Malik Raja,S/O عائشہ احمد,44000-7812327-6,PK0007630833445,0.0,443300.0,2002-11-06,Active,10764.0
محمد احمد,S/O Faisal Nawaz,13302-1134133-8,PK0007361976301,0.0,105475590.0,2017-03-02,Active,158016.0
Fatima Nawaz,,13302-8788870-3,PK0003804436922,0.0,1016800.0,2006-11-04,Active,5067.0
Hina Latif,S/O Zubair Akhtar,54000-1571205-4,PK0012105953697,2745925.0,31275300.0,2017-09-16,Active,452193.0
Raja Rizvi,S/O Fatima Iqbal,42101-5593405-1,PK0015906341966,1152884.0,141600980.0,2011-06-04,Active,516366.0
Shazia Hashmi,S/O Ali Sheikh,61101-5253945-4,PK0014926830795,0.0,5851260.0,2011-04-02,Active,18912.0
Shoaib Hameed,S/O محمد علی,,PK0015214447237,0.0,25657430.0,2000-12-31,Active,74341.0
Ali Jafri,S/O Arif Cheema,21301-4697893-2,PK0013556497252,0.0,12844230.0,2008-03-06,Active,78059.0
Sheikh Khan,S/O Mirza Khan,35202-1051325-4,PK0004288856883,0.0,11767620.0,2017-11-26,Active,88711.0
Imran Hameed,S/O Malik Hashmi,21301-7736356-3,PK0013847229579,0.0,65664530.0,2000-07-19,Active,171650.0
Asma Abbasi,S/O Sheikh Rafiq,44000-7974327-2,PK0009598806645,0.0,16040630.0,2002-09-07,Frozen,81990.0
Qureshi Bukhari,S/O Hussain Hashmi,61101-4998924-9,PK0001698509918,0.0,52622760.0,2007-10-20,Dormant,69990.0
Arif Hashmi,S/O Shazia Mirza,35202-7765880-1,PK0004230307805,0.0,5815700.0,2020-10-09,Active,7575.0
Sajid Aslam,S/O Naveed Jafri,21301-8839642-5,PK0008243171768,0.0,10252620.0,2003-09-08,Active,52495.0
Arif Butt,S/O Mirza Rafiq,42101-8211270-4,PK0013598906879,0.0,22497010.0,2011-10-23,Active,129762.0
,S/O Zubair Rizvi,54000-9707087-5,PK0011670298515,1484374.0,78007180.0,2019-02-22,Active,644531.0
,S/O Naeem Cheema,21301-7338393-6,PK0009739362057,0.0,2924000.0,2003-06-30,Dormant,7022.0
Maryam Qureshi,S/O Ibrahim Ansari,61101-9298749-2,PK0006910943524,0.0,39390830.0,2021-08-19,Dormant,97695.0
Amna Gondal,S/O Waseem Chaudhry,61101-5070918-9,PK0015575209597,0.0,57758630.0,2018-10-31,Active,150207.0
Mohammad Malik,S/O Baig Hashmi,,PK0010975106572,0.0,11845550.0,2012-08-02,Frozen,28980.0
علی حسین,S/O S/O Kamran Chattha,44000-1121835-7,PK0012642001424,0.0,11427820.0,2004-02-22,Dormant,13831.0
Shazia Butt,S/O Raja Akhtar,54000-5584551-8,PK0007991816852,0.0,3513960.0,2002-10-20,Dormant,53499.0
Imran Malik,S/O Khalid Karim,54000-9382875-9,PK0015688273030,0.0,7892730.0,2014-07-22,Active,13648.0
Muhammad Malik,S/O Mirza Hameed,54000-4615609-3,PK0008270894498,0.0,27614720.0,2000-01-13,Active,46557.0
Rizwn Chattha,S/O Fatima Hameed,35202-9579143-5,PK0012609677794,0.0,4074800.0,2009-05-23,Active,22124.0
Aamir Baig,S/O Rukhsar Hameed,21301-6108132-9,PK0008378304807,0.0,3270750.0,2009-11-24,Active,15709.0
Sana Gujjar,S/O Mirza Hameed,61101-7802871-6,PK0013365471644,0.0,5740980.0,2006-06-11,Active,9630.0
Aamir Tarar,S/O Malik Bhatti,,PK0014784683755,0.0,13635660.0,2006-04-17,Active,36378.0
Omar Hameed,S/O Adnan Jafri,13302-2642132-5,PK0005922286180,0.0,97609440.0,2005-02-06,Active,232131.0
Hassan Raja,S/O Ibrahim Gondal,54000-5246633-3,PK0013659741412,0.0,7009910.0,2005-02-19,Dormant,70419.0
Ayesha Gilani,S/O Muhammad Gilani,61101-9281401-8,PK0008772966010,0.0,6734880.0,2009-09-25,Dormant,47886.0
احمد خان,S/O Khalid Virk,54000-3269058-3,PK0004394846763,0.0,6198350.0,2001-04-24,Active,41147.0
Zainab Hussain,S/O Mehwish Ansari,42101-8963782-2,PK0008183197117,0.0,30609910.0,2002-09-11,Active,67228.0
Hina Butt,S/O Hassan Hussain,54000-8115841-8,PK0012406798268,0.0,11629330.0,2005-03-19,Active,14606.0
Mohammad Mirza,S/O Naeem Nawaz,54000-6567970-8,PK0004391751878,0.0,444750.0,2011-02-06,Active,16035.0
Rukhsar Ali,S/O Sana Syed,44000-5273278-6,PK0006443285529,0.0,7949270.0,2004-03-28,Active,33885.0
Maryam Ansari,S/O Hina Jafri,,PK0015679984033,0.0,2910750.0,2001-08-29,Active,109338.0
Hussain Hashmi,S/O Ali Chaudhry,13302-8996197-4,PK0002248578017,0.0,13402180.0,2020-04-09,Active,93344.0
Syed Chaudhry,S/O Adnan Virk,42101-3333028-2,PK0003348315126,0.0,339450.0,2007-05-20,Active,12923.0
,S/O Shazia Abbasi,44000-3564045-3,PK0007845122940,0.0,443970.0,2012-04-23,Active,19457.0
Noor Gujjar,S/O Hussain Zaidi,21301-5563077-9,PK0003858511779,0.0,42505570.0,2001-03-28,Active,70461.0
زینب علی,S/O Raja Chaudhry,35202-2024581-9,PK0004168965204,0.0,25245320.0,2017-01-02,Active,135942.0
Mohammad Latif,S/O Raja Raza,42101-7857886-2,PK0007537656494,0.0,1066130.0,2010-05-12,Active,13927.0
Mehwish Virk,S/O Arif Karim,42101-4418391-2,PK0006682624278,0.0,9340300.0,2020-06-05,Active,43333.0
Sobia Syed,S/O Asma Bukhari,42101-6874500-5,PK0008546434187,596972.0,93414780.0,2000-08-24,Frozen,179400.0
Arif Ali,S/O Mehwish Ali,21301-5868635-9,PK0001322086735,0.0,11046520.0,2015-05-27,Active,93289.0
Waseem Tarra,S/O Hussain Gujjar,44000-7605464-6,PK0014551125671,0.0,103148810.0,2004-04-09,Active,246248.0
Baig Hashmi,S/O Waseem Tarar,61101-7976146-2,PK0007926561919,2101205.0,27047370.0,2017-02-25,Frozen,471335.0
Iqra Khan,S/O S/O Omar Ali,44000-6907989-8,PK0010846812123,0.0,2831750.0,2016-02-17,Active,6654.0
Faisal Khan,S/O Raja Cheema,13302-8745859-8,PK0001922050912,0.0,5407990.0,2003-09-16,Active,82590.0
Usman Hameed,S/O Hina Gilani,13302-7572195-1,PK0010508431021,0.0,11602750.0,2016-09-29,Dormant,62544.0
Rukhsar Ahktar,S/O Noor Karim,42101-8835834-5,PK0008106330865,0.0,5856340.0,2015-03-08,Active,10500.0
Uzma Latif,S/O Maryam Raja,44000-7608570-2,PK0006420632895,0.0,812620.0,2004-03-17,Dormant,36300.0
,S/O Sobia Malik,61101-4701989-5,PK0013518744974,0.0,36206430.0,2018-05-29,Active,48878.0
احمد خان,S/O Naeem Gujjar,42101-6790843-2,PK0014997356828,0.0,774330.0,2004-11-23,Active,14644.0
Rizwan Sndhu,S/O Hashmi Tarar,44000-7044525-3,PK0007677909930,0.0,756970.0,2011-01-16,Active,12877.0
Naeem Raza,S/O Adnan Cheema,42101-1279110-3,PK0012888807316,0.0,3506250.0,2016-12-28,Dormant,24941.0
Sheikh Aslam,S/O Bilal Baig,42101-6003712-4,PK0009958851904,0.0,12445560.0,2010-08-18,Active,86301.0
,S/O Muhammad Gilani,44000-9046682-8,PK0010336801619,0.0,23252130.0,2017-04-19,Active,60724.0
Zubair Khan,S/O Ayesha Ahmed,42101-7331796-9,PK0008335602191,0.0,13203790.0,2008-12-13,Active,46810.0
Sidra Cheema,S/O Omar Aslam,61101-7349822-3,PK0005567975319,0.0,12289930.0,2008-09-28,Dormant,29813.0
Tariq HHameed,S/O Rukhsar Gondal,13302-4732223-8,PK0008131165166,0.0,15761150.0,2002-12-24,Active,43915.0
Fatima Zaidi,S/O S/O Uzma Abbasi,44000-1161102-7,PK0007460916347,0.0,8030810.0,2006-07-08,Active,34060.0
Raja Raja,S/O Chaudhry Nawaz,35202-7030060-7,PK0011829223044,0.0,14626400.0,2006-04-15,Active,107883.0
Baig Butt,S/O Kashif Naqvi,21301-2728209-2,PK0013534131719,0.0,18484320.0,2002-03-07,Active,93300.0
Imran Rafiq,S/O Usman Karim,54000-9374137-4,PK0012277215428,0.0,6465850.0,2017-03-23,Active,14027.0
Chaudhry Chaudhry,S/O Naveed Nawaz,,PK0014601856351,0.0,27903880.0,2006-11-28,Frozen,67166.0
Rabia Gilani,S/O Mehwish Iqbal,44000-2353223-2,PK0015237039296,0.0,25777610.0,2006-07-29,Active,63187.0
