record_id,owner_name,cnic,address,area_name,city,province,property_type,size_marla,property_value
PROP-000183,Rashid Khattak,33762-1807508-7,"224-Cantt, Lahore",Cantt,Lahore,Punjab,Agricultural Land,1909.0,4343778689.0
PROP-000184,Rasheed Khattak,33762-1807508-7,"120-Johar Town, Lahore",Johar Town,Lahore,Punjab,House,14.0,107376374.0
PROP-000185,Bushra Hussain,33974-0389606-6,"453-Gujrat Area 2, Gujrat",Gujrat Area 2,Gujrat,Punjab,Flat,11.0,11541123.0
PROP-000186,Bushra Hussain,33974-0389606-6,"416-Gujrat Area 3, Gujrat",Gujrat Area 3,Gujrat,Punjab,Plot,14.0,68632049.0
PROP-000187,Bushra Hussain,33974-0389606-6,"119-Gujrat Area 5, Gujrat",Gujrat Area 5,Gujrat,Punjab,Commercial,20.0,12667800.0
PROP-000188,,33974-0389606-6,"74-Gujrat Area 1, Gujrat",Gujrat Area 1,Gujrat,Punjab,House,5.0,46289317.0
PROP-000189,Waheed Minhas,41815-3582148-1,"187-Khairpur Area 3, Khairpur",Khairpur Area 3,Khairpur,Sindh,Flat,5.0,3696615.0
PROP-000190,Tanzeela Rajput,34581-1193440-4,"328-Multan Area 3, Multan",Multan Area 3,Multan,Punjab,Agricultural Land,1521.0,566490366.0
PROP-000191,Tanzeela Rajput,34581-1193440-4,"362-Multan Area 4, Multan",Multan Area 4,Multan,Punjab,Commercial,14.0,17481142.0
PROP-000192,Tanzeela Rajput,34581-1193440-4,"455-Multan Area 1, Multan",Multan Area 1,Multan,Punjab,Commercial,3.0,5148357.0
PROP-000193,Maryam Afridi,32207-4211208-6,"154-Gulberg III, Lahore",Gulberg III,Lahore,Punjab,Flat,7.0,53679941.0
PROP-000194,Mariam Afridi,32207-4211208-6,"68-DHA Phase 5, Lahore",DHA Phase 5,Lahore,Punjab,Agricultural Land,1223.0,
PROP-000195,Fathima Baloch,34376-2799866-8,"380-Sheikhupura Area 4, Sheikhupura",Sheikhupura Area 4,Sheikhupura,Punjab,Commercial,14.0,5397616.0
PROP-000196,Rabia Baloch,33514-2666799-0,"320-Dera Ghazi Khan Area 4, Dera Ghazi Khan",Dera Ghazi Khan Area 4,Dera Ghazi Khan,Punjab,Flat,3.0,3961011.0
PROP-000197,Rabia Baloch,33514-2666799-0,"440-Dera Ghazi Khan Area 3, Dera Ghazi Khan",Dera Ghazi Khan Area 3,Dera Ghazi Khan,Punjab,Commercial,3.0,4263801.0
PROP-000198,Rabia Baloch,33514-2666799-0,"385-Dera Ghazi Khan Area 5, Dera Ghazi Khan",Dera Ghazi Khan Area 5,Dera Ghazi Khan,Punjab,Agricultural Land,1863.0,283753530.0
PROP-000199,Nadiya Minhas,46565-8682751-6,"250-Nawabshah Area 4, Nawabshah",Nawabshah Area 4,Nawabshah,Sindh,Commercial,3.0,1021164.0
PROP-000200,Nadia Minhas,46565-8682751-6,"298-Nawabshah Area 4, Nawabshah",Nawabshah Area 4,Nawabshah,Sindh,Commercial,14.0,9820384.0
PROP-000201,Nadia Minhas,46565-8682751-6,"321-Nawabshah Area 2, Nawabshah",Nawabshah Area 2,Nawabshah,Sindh,House,,25913006.0
PROP-000202,Nadia Minhas,46565-8682751-6,"3-Nawabshah Area 3, Nawabshah",Nawabshah Area 3,Nawabshah,Sindh,Flat,8.0,14971472.0
PROP-000203,,32828-7429401-4,"289-Rahim Yar Khan Area 2, Rahim Yar Khan",Rahim Yar Khan Area 2,Rahim Yar Khan,Punjab,Agricultural Land,771.0,72567291.0
PROP-000204,Fatima Raza,32828-7429401-4,"110-Rahim Yar Khan Area 5, Rahim Yar Khan",Rahim Yar Khan Area 5,Rahim Yar Khan,Punjab,Commercial,14.0,8673952.0
PROP-000205,Shoaib Gill,49195-4085678-5,"217-Sukkur Area 1, Sukkur",Sukkur Area 1,Sukkur,Sindh,Plot,,6731880.0
PROP-000206,Shoaib Gill,49195-4085678-5,"189-Sukkur Area 3, Sukkur",Sukkur Area 3,Sukkur,Sindh,House,14.0,9042936.0
PROP-000207,Rizwan Jatoi,35950-7967162-3,"232-Johar Town, Lahore",Johar Town,Lahore,Punjab,Flat,3.0,36437454.0
PROP-000208,Owais Chaudhry,10981-9112108-3,"191-Swabi Area 2, Swabi",Swabi Area 2,Swabi,KPK,Plot,10.0,4976660.0
PROP-000209,Owais Chaudhry,10981-9112108-3,"349-Swabi Area 1, Swabi",Swabi Area 1,Swabi,KPK,Plot,10.0,14958770.0
PROP-000210,Ferhan Abbasi,36412-9668133-9,"376-Dera Ghazi Khan Area 1, Dera Ghazi Khan",Dera Ghazi Khan Area 1,Dera Ghazi Khan,Punjab,Plot,14.0,10434466.0
PROP-000211,Farhaan Abbasi,36412-9668133-9,"124-Dera Ghazi Khan Area 4, Dera Ghazi Khan",Dera Ghazi Khan Area 4,Dera Ghazi Khan,Punjab,House,7.0,4653271.0
PROP-000212,Uthman Butt,30612-1076484-7,"425-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,Agricultural Land,1258.0,229220180.0
PROP-000213,Usman Butt,30612-1076484-7,"53-Gujranwala Area 4, Gujranwala",Gujranwala Area 4,Gujranwala,Punjab,House,3.0,1327977.0
PROP-000214,Usman Butt,30612-1076484-7,"325-Gujranwala Area 4, Gujranwala",Gujranwala Area 4,Gujranwala,Punjab,Flat,7.0,8381744.0
PROP-000215,Nadiya Awan,19484-7866453-0,"200-Dera Ismail Khan Area 1, Dera Ismail Khan",Dera Ismail Khan Area 1,Dera Ismail Khan,KPK,Agricultural Land,865.0,57033775.0
PROP-000216,Riffat Rajput,30637-1303478-8,"22-Wapda Town, Lahore",Wapda Town,Lahore,Punjab,Commercial,7.0,28257752.0
PROP-000217,,50402-1465200-8,"373-Khuzdar Area 5, Khuzdar",Khuzdar Area 5,Khuzdar,Balochistan,Flat,9.0,22759221.0
PROP-000218,Aisha Qureshi,50402-1465200-8,"424-Khuzdar Area 2, Khuzdar",Khuzdar Area 2,Khuzdar,Balochistan,Agricultural Land,201.0,76934961.0
PROP-000219,Hussain Ali,40326-7369513-3,"343-Jacobabad Area 3, Jacobabad",Jacobabad Area 3,Jacobabad,Sindh,Plot,14.0,16601494.0
PROP-000220,Javed Virk,39372-2205867-3,"140-Sargodha Area 3, Sargodha",Sargodha Area 3,Sargodha,Punjab,Flat,8.0,6470392.0
PROP-000221,Nighat Bugti,33875-3976811-4,"123-Sheikhupura Area 5, Sheikhupura",,Sheikhupura,Punjab,Flat,8.0,2999504.0
PROP-000222,Nadiya Mirza,48106-4290415-8,"79-Clifton, Karachi",Clifton,Karachi,Sindh,Agricultural Land,1182.0,53156028.0
PROP-000223,Nadia Mirza,48106-4290415-8,"321-Malir Cantt, Karachi",Malir Cantt,Karachi,Sindh,Agricultural Land,840.0,617758680.0
PROP-000224,Nadia Cheema,39200-2012673-0,"254-Sargodha Area 2, Sargodha",Sargodha Area 2,Sargodha,Punjab,Flat,5.0,6337790.0
PROP-000225,Zahid Randhawa,32019-6786161-5,"423-Cantt, Lahore",Cantt,Lahore,Punjab,Agricultural Land,1116.0,1500678504.0
PROP-000226,Zahid Randhawa,32019-6786161-5,"394-Township, Lahore",Township,Lahore,Punjab,Agricultural Land,314.0,528684312.0
PROP-000227,Zahid Randhawa,32019-6786161-5,"76-DHA Phase 5, Lahore",DHA Phase 5,Lahore,Punjab,Commercial,10.0,55095100.0
PROP-000228,Maheen Minhas,31969-8684952-4,"233-Bahawalpur Area 3, Bahawalpur",Bahawalpur Area 3,Bahawalpur,Punjab,House,10.0,4905700.0
PROP-000229,Maheen Minhas,31969-8684952-4,"32-Bahawalpur Area 5, Bahawalpur",Bahawalpur Area 5,Bahawalpur,Punjab,Flat,11.0,21390336.0
PROP-000230,,75731-0916525-3,"294-Gilgit Area 2, Gilgit",,Gilgit,GB,House,7.0,8448314.0
PROP-000231,Samina Mengal,32633-9895148-8,"368-Rahim Yar Khan Area 3, Rahim Yar Khan",Rahim Yar Khan Area 3,Rahim Yar Khan,Punjab,Commercial,20.0,77538729.0
PROP-000232,,32633-9895148-8,"78-Rahim Yar Khan Area 2, Rahim Yar Khan",Rahim Yar Khan Area 2,Rahim Yar Khan,Punjab,Agricultural Land,1621.0,48104077.0
PROP-000233,Humaira Gondal,38155-7755918-2,"4-Bahawalpur Area 3, Bahawalpur",Bahawalpur Area 3,Bahawalpur,Punjab,Flat,6.0,2693910.0
PROP-000234,Tarik Khan,36102-4840149-3,"117-Sargodha Area 5, Sargodha",Sargodha Area 5,Sargodha,Punjab,House,20.0,26675040.0
PROP-000235,Tariq Khan,36102-4840149-3,"469-Sargodha Area 2, Sargodha",Sargodha Area 2,Sargodha,Punjab,Commercial,10.0,10567260.0
PROP-000236,Taariq Khan,36102-4840149-3,"488-Sargodha Area 2, Sargodha",Sargodha Area 2,Sargodha,Punjab,Plot,14.0,20217806.0
PROP-000237,,41861-7542694-5,"114-Shikarpur Area 4, Shikarpur",Shikarpur Area 4,Shikarpur,Sindh,Commercial,20.0,15265540.0
PROP-000238,Irfan Gill,41861-7542694-5,"222-Shikarpur Area 1, Shikarpur",Shikarpur Area 1,Shikarpur,Sindh,Commercial,10.0,12719510.0
PROP-000239,Irfan Gill,41861-7542694-5,"59-Shikarpur Area 1, Shikarpur",,Shikarpur,Sindh,Commercial,3.0,3040761.0
PROP-000240,Pervaiz Sheikh,33506-6493184-1,"15-Multan Area 2, Multan",Multan Area 2,Multan,Punjab,House,3.0,1418028.0
PROP-000241,Pervaiz Sheikh,33506-6493184-1,"401-Multan Area 2, Multan",Multan Area 2,Multan,Punjab,House,3.0,3108264.0
PROP-000242,Pervaiz Sheikh,33506-6493184-1,"312-Multan Area 5, Multan",Multan Area 5,Multan,Punjab,Plot,10.0,10530380.0
PROP-000243,Pervaiz Sheikh,33506-6493184-1,"173-Multan Area 3, Multan",Multan Area 3,Multan,Punjab,Commercial,20.0,38034920.0
PROP-000244,Sanaa Ahmed,31019-4798728-2,"168-Bahawalpur Area 5, Bahawalpur",Bahawalpur Area 5,Bahawalpur,Punjab,House,20.0,36700880.0
PROP-000245,Mohamad Jamali,35836-9751285-5,"485-Iqbal Town, Lahore",Iqbal Town,Lahore,Punjab,House,10.0,100341650.0
PROP-000246,Sunna Butt,32126-3299270-2,"98-Multan Area 4, Multan",Multan Area 4,Multan,Punjab,Agricultural Land,1551.0,333778302.0
PROP-000247,Sanaa Butt,32126-3299270-2,,Multan Area 1,Multan,Punjab,Plot,7.0,4688523.0
PROP-000248,Sanaa Butt,32126-3299270-2,"310-Multan Area 3, Multan",Multan Area 3,Multan,Punjab,Flat,12.0,16347096.0
PROP-000249,Sadia Ali,34280-2837904-8,"409-Sargodha Area 3, Sargodha",Sargodha Area 3,Sargodha,Punjab,Commercial,3.0,2903364.0
PROP-000250,Talha Abbasi,43175-1169339-3,"418-Sukkur Area 1, Sukkur",Sukkur Area 1,Sukkur,Sindh,House,5.0,4336495.0
PROP-000251,Ahemad Malik,40423-6891366-1,"396-Shikarpur Area 3, Shikarpur",Shikarpur Area 3,Shikarpur,Sindh,Flat,12.0,5373204.0
PROP-000252,Jaweria Kayani,43844-7701376-8,"237-Hyderabad Area 5, Hyderabad",Hyderabad Area 5,Hyderabad,Sindh,Commercial,7.0,9930564.0
PROP-000253,Tanveer Chandio,32630-1728161-9,"258-Sheikhupura Area 1, Sheikhupura",Sheikhupura Area 1,Sheikhupura,Punjab,Agricultural Land,1379.0,318856517.0
PROP-000254,Aesha Brohi,60215-1025860-6,"349-I-8, Islamabad",I-8,Islamabad,Islamabad,Flat,4.0,65195792.0
PROP-000255,Qasem Chandio,41237-7779356-3,"378-North Nazimabad, Karachi",North Nazimabad,Karachi,Sindh,Commercial,5.0,70733815.0
PROP-000256,Kassim Chandio,41237-7779356-3,"309-Gulistan-e-Johar, Karachi",Gulistan-e-Johar,Karachi,Sindh,House,10.0,76461898.0
PROP-000257,Arif Khattak,,"144-Loralai Area 1, Loralai",Loralai Area 1,Loralai,Balochistan,Flat,5.0,2454785.0
PROP-000258,Arif Khattak,57741-8801055-7,"406-Loralai Area 3, Loralai",Loralai Area 3,Loralai,Balochistan,Agricultural Land,470.0,167857680.0
PROP-000259,Mohamad Warraich,14317-2724055-9,"442-Kohat Area 5, Kohat",Kohat Area 5,Kohat,KPK,Flat,9.0,14490090.0
PROP-000260,Muhammad Warraich,14317-2724055-9,"492-Kohat Area 1, Kohat",Kohat Area 1,Kohat,KPK,House,5.0,5814425.0
PROP-000261,Mohamed Warraich,14317-2724055-9,"491-Kohat Area 2, Kohat",Kohat Area 2,Kohat,KPK,Agricultural Land,1790.0,490384820.0
PROP-000262,Hassaan Afridi,32833-1242192-9,"61-Wapda Town, Lahore",Wapda Town,Lahore,Punjab,Agricultural Land,1197.0,1772193213.0
PROP-000263,Farzana Gill,35773-9497386-0,"178-DHA Phase 5, Lahore",DHA Phase 5,Lahore,Punjab,Plot,20.0,97521260.0
PROP-000264,Farzana Gill,35773-9497386-0,"465-Iqbal Town, Lahore",Iqbal Town,Lahore,Punjab,Commercial,20.0,289506940.0
PROP-000265,Farzana Gill,35773-9497386-0,"464-Model Town, Lahore",Model Town,Lahore,Punjab,Flat,6.0,50244612.0
PROP-000266,Talha Memon,36022-8453648-7,"179-Multan Area 1, Multan",Multan Area 1,Multan,Punjab,Flat,12.0,19801884.0
PROP-000267,,45126-9636078-1,"499-Hyderabad Area 4, Hyderabad",Hyderabad Area 4,Hyderabad,Sindh,Flat,3.0,3013776.0
PROP-000268,Saeed Khattak,45126-9636078-1,"226-Hyderabad Area 3, Hyderabad",Hyderabad Area 3,Hyderabad,Sindh,Flat,4.0,4692572.0
PROP-000269,Durr-e-Shahwar Awan,43721-3452087-8,"284-Larkana Area 1, Larkana",Larkana Area 1,Larkana,Sindh,Agricultural Land,,230602870.0
PROP-000270,Zaineb Hussain,30774-0861771-8,"201-Sahiwal Area 3, Sahiwal",Sahiwal Area 3,Sahiwal,Punjab,Commercial,14.0,
PROP-000271,Zenab Hussain,30774-0861771-8,"278-Sahiwal Area 2, Sahiwal",Sahiwal Area 2,Sahiwal,Punjab,Commercial,5.0,6244915.0
PROP-000272,Zaineb Hussain,30774-0861771-8,"72-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,Sahiwal,Punjab,House,20.0,37484520.0
PROP-000273,Tanveer Mengal,39520-4335129-7,"236-Multan Area 1, Multan",Multan Area 1,Multan,Punjab,House,14.0,23463300.0
PROP-000274,Tanveer Mengal,39520-4335129-7,"268-Multan Area 2, Multan",Multan Area 2,Multan,Punjab,House,10.0,14758840.0
PROP-000275,Faisal Soomro,32950-4858704-7,"126-Satellite Town, Rawalpindi",Satellite Town,Rawalpindi,Punjab,Plot,5.0,24830115.0
PROP-000276,Arif Yousafzai,,"102-Sialkot Area 4, Sialkot",Sialkot Area 4,Sialkot,Punjab,Plot,10.0,3767580.0
PROP-000277,Basit Mengal,,"8-DHA Phase 6, Karachi",DHA Phase 6,Karachi,Sindh,Commercial,14.0,187636061.0
PROP-000278,Basit Mengal,42379-9174314-1,"144-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,Agricultural Land,655.0,136427697.0
PROP-000279,Farah Mughal,47346-8913991-4,"348-Sukkur Area 4, Sukkur",Sukkur Area 4,Sukkur,Sindh,Agricultural Land,774.0,281254572.0
PROP-000280,,47346-8913991-4,"126-Sukkur Area 2, Sukkur",Sukkur Area 2,Sukkur,Sindh,Agricultural Land,811.0,261616435.0
PROP-000281,Farah Mughal,47346-8913991-4,"404-Sukkur Area 2, Sukkur",Sukkur Area 2,Sukkur,Sindh,Plot,20.0,6137240.0
PROP-000282,Aneela Memon,30240-6269889-8,"428-Gujranwala Area 2, Gujranwala",Gujranwala Area 2,Gujranwala,Punjab,Plot,,35716060.0
PROP-000283,Bushra Khoso,49486-0857042-2,"412-Hyderabad Area 1, Hyderabad",Hyderabad Area 1,Hyderabad,Sindh,House,10.0,5469630.0
PROP-000284,Farzana Sheikh,14809-0910360-2,"402-Nowshera Area 2, Nowshera",Nowshera Area 2,Nowshera,KPK,Commercial,5.0,8885740.0
PROP-000285,Farzana Sheikh,14809-0910360-2,"266-Nowshera Area 2, Nowshera",Nowshera Area 2,Nowshera,KPK,Commercial,7.0,3335864.0
PROP-000286,Bilal Chaudhry,35946-6239572-9,"339-Sheikhupura Area 4, Sheikhupura",Sheikhupura Area 4,Sheikhupura,Punjab,Commercial,10.0,8008680.0
PROP-000287,Bilal Chaudhry,35946-6239572-9,"104-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Commercial,3.0,3644631.0
PROP-000288,Arif Memon,49197-1399378-7,"279-Nawabshah Area 5, Nawabshah",Nawabshah Area 5,Nawabshah,Sindh,Flat,8.0,15132168.0
PROP-000289,,49197-1399378-7,"478-Nawabshah Area 5, Nawabshah",Nawabshah Area 5,Nawabshah,Sindh,Commercial,14.0,19693226.0
PROP-000290,Arif Memon,49197-1399378-7,"135-Nawabshah Area 3, Nawabshah",Nawabshah Area 3,Nawabshah,Sindh,Commercial,3.0,1132353.0
PROP-000291,Hina Mirza,34715-7010532-6,"216-Model Town, Lahore",Model Town,Lahore,Punjab,House,7.0,91246785.0
PROP-000292,Tahir Durrani,13268-5536908-3,"304-Peshawar Area 2, Peshawar",Peshawar Area 2,Peshawar,KPK,Plot,10.0,16685030.0
PROP-000293,Tahir Durrani,13268-5536908-3,"418-Peshawar Area 1, Peshawar",Peshawar Area 1,Peshawar,KPK,Commercial,14.0,17484614.0
PROP-000294,Tahir Durrani,13268-5536908-3,"131-Peshawar Area 3, Peshawar",Peshawar Area 3,Peshawar,KPK,House,14.0,13669474.0
PROP-000295,Sunna Butt,11243-6423809-6,"10-Abbottabad Area 2, Abbottabad",Abbottabad Area 2,Abbottabad,KPK,Agricultural Land,1432.0,385127808.0
PROP-000296,,38035-3449473-4,"201-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,Sahiwal,Punjab,Plot,10.0,74499592.0
PROP-000297,Wardah Cheema,,"489-Sahiwal Area 2, Sahiwal",Sahiwal Area 2,Sahiwal,Punjab,Plot,5.0,20537844.0
PROP-000298,Khadeejah Tahir,40678-1573634-2,"36-Larkana Area 5, Larkana",Larkana Area 5,Larkana,Sindh,Commercial,14.0,9033500.0
PROP-000299,Khadija Tahir,40678-1573634-2,"405-Larkana Area 5, Larkana",Larkana Area 5,Larkana,Sindh,Plot,,30508700.0
PROP-000300,Khadeeja Tahir,40678-1573634-2,"331-Larkana Area 1, Larkana",Larkana Area 1,Larkana,Sindh,House,10.0,6740860.0
PROP-000301,Rabia Junejo,59657-6052926-2,"88-Loralai Area 3, Loralai",Loralai Area 3,Loralai,Balochistan,Commercial,10.0,59412714.0
PROP-000302,Rabia Junejo,59657-6052926-2,"424-Loralai Area 1, Loralai",Loralai Area 1,Loralai,Balochistan,Commercial,20.0,30097620.0
PROP-000303,Rabia Junejo,59657-6052926-2,"14-Loralai Area 1, Loralai",Loralai Area 1,Loralai,Balochistan,Flat,7.0,
PROP-000304,Rabia Junejo,59657-6052926-2,"43-Loralai Area 2, Loralai",Loralai Area 2,Loralai,Balochistan,Plot,5.0,
PROP-000305,Tanveer Ahmed,36247-6027267-9,"476-DHA Phase 2, Rawalpindi",DHA Phase 2,Rawalpindi,Punjab,Commercial,20.0,145246920.0
PROP-000306,Yasir Tahir,,"197-Multan Area 3, Multan",Multan Area 3,Multan,Punjab,House,3.0,5915973.0
PROP-000307,Humaira Khattak,40954-2916802-0,"265-Gulistan-e-Johar, Karachi",Gulistan-e-Johar,Karachi,Sindh,Plot,10.0,164900732.0
PROP-000308,,40954-2916802-0,"318-PECHS, Karachi",PECHS,Karachi,Sindh,Commercial,14.0,185896885.0
PROP-000309,Humaira Khattak,40954-2916802-0,"184-Gulistan-e-Johar, Karachi",Gulistan-e-Johar,Karachi,Sindh,Agricultural Land,1842.0,181264045.0
PROP-000310,Humaira Khattak,40954-2916802-0,"339-Clifton, Karachi",Clifton,Karachi,Sindh,Commercial,7.0,122486862.0
PROP-000311,Sohail Khan,18766-0544102-9,"214-Mingora Area 3, Mingora",Mingora Area 3,Mingora,KPK,Commercial,14.0,6420246.0
PROP-000312,Rafiq Memon,48927-0764543-7,"268-Khairpur Area 1, Khairpur",Khairpur Area 1,Khairpur,Sindh,Plot,5.0,7419985.0
PROP-000313,Junaid Sethi,,"127-Nawabshah Area 3, Nawabshah",Nawabshah Area 3,Nawabshah,Sindh,House,,3645820.0
PROP-000314,Noman Kayani,37363-4220150-5,"300-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,House,20.0,14271580.0
PROP-000315,,37363-4220150-5,,Gujranwala Area 2,Gujranwala,Punjab,Plot,7.0,2349186.0
PROP-000316,Yasmin Warraich,41816-8228510-4,"307-Nawabshah Area 1, Nawabshah",Nawabshah Area 1,Nawabshah,Sindh,Commercial,20.0,21500920.0
PROP-000317,Amir Baloch,49988-7522630-5,"271-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,House,,29838662.0
PROP-000318,,12276-6264065-1,"2-Kohat Area 4, Kohat",Kohat Area 4,Kohat,KPK,Plot,,12629274.0
PROP-000319,Sadia Chandio,,"231-Rahim Yar Khan Area 2, Rahim Yar Khan",Rahim Yar Khan Area 2,Rahim Yar Khan,Punjab,Plot,14.0,39751906.0
PROP-000320,Iram Minhas,14434-7493897-0,"419-Mingora Area 2, Mingora",Mingora Area 2,Mingora,KPK,Agricultural Land,1606.0,590776736.0
PROP-000321,Iram Minhas,14434-7493897-0,,Mingora Area 1,Mingora,KPK,Flat,3.0,1675965.0
PROP-000322,Mariam Malik,43542-4809788-8,"48-North Nazimabad, Karachi",North Nazimabad,Karachi,Sindh,Agricultural Land,461.0,497013320.0
PROP-000323,Imron Cheema,44878-0935998-5,"41-DHA Phase 6, Karachi",DHA Phase 6,Karachi,Sindh,Plot,20.0,99770640.0
PROP-000324,Imraan Cheema,44878-0935998-5,"85-Malir Cantt, Karachi",Malir Cantt,Karachi,Sindh,Agricultural Land,1238.0,787730734.0
PROP-000325,Tariq Laghari,45461-0684891-5,"247-Jacobabad Area 2, Jacobabad",Jacobabad Area 2,Jacobabad,Sindh,Commercial,14.0,157499313.0
PROP-000326,Tarik Laghari,45461-0684891-5,"20-Jacobabad Area 1, Jacobabad",Jacobabad Area 1,Jacobabad,Sindh,House,20.0,146189941.0
PROP-000327,Tariq Laghari,45461-0684891-5,"179-Jacobabad Area 4, Jacobabad",Jacobabad Area 4,Jacobabad,Sindh,Commercial,20.0,103085248.0
PROP-000328,Samina Qureshi,61929-7089190-2,"72-G-11, Islamabad",,Islamabad,Islamabad,Flat,5.0,50082320.0
PROP-000329,Parveen Rajput,39848-3906349-4,"231-Multan Area 5, Multan",Multan Area 5,Multan,Punjab,Plot,5.0,3238530.0
PROP-000330,Qasem Jatoi,38415-1863970-3,"355-Bahawalpur Area 5, Bahawalpur",Bahawalpur Area 5,Bahawalpur,Punjab,House,20.0,38783880.0
PROP-000331,Kasim Jatoi,38415-1863970-3,"83-Bahawalpur Area 1, Bahawalpur",Bahawalpur Area 1,Bahawalpur,Punjab,Commercial,14.0,6905626.0
PROP-000332,Zubayr Laghari,48167-7262273-7,"196-Shikarpur Area 5, Shikarpur",Shikarpur Area 5,Shikarpur,Sindh,Agricultural Land,466.0,79659784.0
PROP-000333,Zubair Laghari,48167-7262273-7,"487-Shikarpur Area 1, Shikarpur",Shikarpur Area 1,Shikarpur,Sindh,House,7.0,48882887.0
PROP-000334,,48167-7262273-7,"341-Shikarpur Area 2, Shikarpur",Shikarpur Area 2,Shikarpur,Sindh,Commercial,20.0,39753660.0
PROP-000335,Kashif Jamali,11757-5505569-3,"353-Mansehra Area 3, Mansehra",Mansehra Area 3,Mansehra,KPK,Agricultural Land,109.0,31118628.0
PROP-000336,Zaineb Mengal,47892-7631809-4,"447-Clifton, Karachi",Clifton,Karachi,Sindh,Agricultural Land,1163.0,797947093.0
PROP-000337,Junaid Warraich,47013-1646217-7,"127-Mirpur Khas Area 3, Mirpur Khas",Mirpur Khas Area 3,Mirpur Khas,Sindh,Flat,10.0,
PROP-000338,Junaid Warraich,47013-1646217-7,"408-Mirpur Khas Area 2, Mirpur Khas",Mirpur Khas Area 2,Mirpur Khas,Sindh,Flat,12.0,
PROP-000339,Waseem Raza,41965-3868946-5,"397-Sukkur Area 5, Sukkur",Sukkur Area 5,Sukkur,Sindh,Flat,3.0,4342398.0
PROP-000340,,41965-3868946-5,"441-Sukkur Area 1, Sukkur",Sukkur Area 1,Sukkur,Sindh,Agricultural Land,1022.0,308905632.0
PROP-000341,Waseem Raza,41965-3868946-5,,Sukkur Area 2,Sukkur,Sindh,Agricultural Land,614.0,160755638.0
PROP-000342,Humaira Durrani,37492-1632404-4,"260-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,,Punjab,Plot,20.0,18463720.0
PROP-000343,Umair Gondal,62727-5343888-5,"395-Bahria Town Phase 7, Islamabad",Bahria Town Phase 7,Islamabad,Islamabad,Commercial,5.0,65769430.0
PROP-000344,Ghazala Durrani,36105-8427539-0,"378-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,House,10.0,8786200.0
PROP-000345,Ghazala Durrani,36105-8427539-0,"354-Sheikhupura Area 1, Sheikhupura",Sheikhupura Area 1,Sheikhupura,Punjab,Flat,5.0,5833010.0
PROP-000346,Tanveer Khoso,13593-2738439-3,"15-Mingora Area 5, Mingora",Mingora Area 5,Mingora,KPK,Commercial,10.0,11121350.0
PROP-000347,Zubayr Laghari,34386-7765945-1,"296-Jhelum Area 5, Jhelum",Jhelum Area 5,Jhelum,Punjab,House,20.0,35818240.0
PROP-000348,Nighat Ahmed,75891-6123895-8,"32-Muzaffarabad Area 3, Muzaffarabad",,Muzaffarabad,AJK,Plot,7.0,13267457.0
PROP-000349,Nighat Ahmed,75891-6123895-8,"428-Muzaffarabad Area 2, Muzaffarabad",Muzaffarabad Area 2,Muzaffarabad,AJK,Agricultural Land,485.0,69240540.0
PROP-000350,Ayesha Brohi,18323-1594699-6,"127-Kohat Area 3, Kohat",Kohat Area 3,Kohat,KPK,Plot,5.0,8023690.0
PROP-000351,Aesha Brohi,18323-1594699-6,"172-Kohat Area 4, Kohat",Kohat Area 4,Kohat,KPK,Flat,11.0,16196224.0
PROP-000352,Yasir Mughal,32814-3998978-1,"424-Iqbal Town, Lahore",Iqbal Town,Lahore,Punjab,Flat,6.0,
PROP-000353,Durr-e-Shahwar Hashmi,51726-4344343-6,"96-Chaman Area 1, Chaman",Chaman Area 1,Chaman,Balochistan,Plot,10.0,17062650.0
PROP-000354,Durr-e-Shahwar Hashmi,51726-4344343-6,"361-Chaman Area 1, Chaman",Chaman Area 1,Chaman,Balochistan,Commercial,7.0,4632152.0
PROP-000355,,51726-4344343-6,"497-Chaman Area 4, Chaman",Chaman Area 4,Chaman,Balochistan,Flat,6.0,6963282.0
PROP-000356,Meriam Malik,53358-6458560-2,"195-Hub Area 1, Hub",Hub Area 1,Hub,Balochistan,Flat,11.0,14911996.0
PROP-000357,Zeeshan Junejo,,"223-North Nazimabad, Karachi",North Nazimabad,Karachi,Sindh,House,10.0,17692490.0
PROP-000358,Zeeshan Junejo,46039-1296931-7,"424-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,House,3.0,7587786.0
PROP-000359,Javed Jatoi,14150-9712359-5,"58-Peshawar Area 3, Peshawar",Peshawar Area 3,Peshawar,KPK,Plot,5.0,9127005.0
PROP-000360,Javed Jatoi,14150-9712359-5,"410-Peshawar Area 5, Peshawar",Peshawar Area 5,Peshawar,KPK,House,14.0,21322938.0
