citizen_id,cnic,canonical_first,canonical_name,first_name,last_name,father_name,ntn,gender,province,city,wealth_class,declared_income,tax_paid,is_filer,is_anomaly,is_extreme,has_activity,category
CIT-000162,37034-0840062-3,Mansoor,Mansoor Awan,Mansoor,Awan,Asad Warraich,,M,Punjab,Gujranwala,middle,2191865,2079,False,False,False,True,Medium
CIT-000163,39243-0378789-8,Shazia,Shazia Minhas,Shazia,Minhas,Waseem Rajput,5614293,F,Punjab,Rawalpindi,middle,1343640,30680,True,False,False,True,Positive
CIT-000164,31969-8684952-4,Maheen,Maheen Minhas,Maheen,Minhas,Farhan Hussain,,F,Punjab,Bahawalpur,upper,7597998,63082,False,False,False,False,Positive
CIT-000165,75731-0916525-3,Yasir,Yasir Afridi,Yasir,Afridi,Waqas Baloch,,M,GB,Gilgit,low,707818,85,False,False,False,True,Medium
CIT-000166,33460-2328671-0,Jaweria,Jaweria Malik,Jaweria,Malik,Waqas Bugti,,F,Punjab,Lahore,middle,1407172,624,False,False,False,False,Positive
CIT-000167,32633-9895148-8,Samina,Samina Mengal,Samina,Mengal,Bilal Rajput,,F,Punjab,Rahim Yar Khan,upper,1495302,923,False,True,False,True,Medium
CIT-000168,43841-4397444-7,Rashid,Rashid Brohi,Rashid,Brohi,Rafiq Siddiqui,,M,Sindh,Hyderabad,middle,2037291,9368,False,False,False,False,Positive
CIT-000169,13688-0816475-1,Rashid,Rashid Chandio,Rashid,Chandio,Khalid Laghari,,M,KPK,Peshawar,low,639845,31,False,False,False,False,Positive
CIT-000170,38155-7755918-2,Humaira,Humaira Gondal,Humaira,Gondal,Talha Niazi,,F,Punjab,Bahawalpur,low,883283,252,False,False,False,True,Medium
CIT-000171,36102-4840149-3,Tariq,Tariq Khan,Tariq,Khan,Umar Chaudhry,,M,Punjab,Sargodha,upper,5574168,58623,False,False,False,True,Medium
CIT-000172,41861-7542694-5,Irfan,Irfan Gill,Irfan,Gill,Kashif Ahmed,,M,Sindh,Shikarpur,middle,1435719,2737,False,False,False,False,Positive
CIT-000173,33506-6493184-1,Pervaiz,Pervaiz Sheikh,Pervaiz,Sheikh,Noman Junejo,8537306,M,Punjab,Multan,high,21059077,6094017,True,False,False,True,Positive
CIT-000174,36908-4961756-4,Tahira,Tahira Shaikh,Tahira,Shaikh,Imran Kayani,,F,Punjab,Gujrat,low,391453,0,False,False,False,False,Positive
CIT-000175,31019-4798728-2,Sana,Sana Ahmed,Sana,Ahmed,Hassan Sethi,9902074,F,Punjab,Bahawalpur,middle,1758843,81905,True,False,False,True,Positive
CIT-000176,34165-1462745-3,Azhar,Azhar Iqbal,Azhar,Iqbal,Umair Gondal,,M,Punjab,Sheikhupura,low,553883,0,False,False,False,False,Positive
CIT-000177,35836-9751285-5,Muhammad,Muhammad Jamali,Muhammad,Jamali,Atif Khattak,,M,Punjab,Lahore,middle,1955789,5452,False,False,False,False,Positive
CIT-000178,32126-3299270-2,Sana,Sana Butt,Sana,Butt,Faisal Khoso,5895306,F,Punjab,Multan,high,35245610,9885508,True,False,False,True,Positive
CIT-000179,34280-2837904-8,Sadia,Sadia Ali,Sadia,Ali,Usman Niazi,,F,Punjab,Sargodha,upper,6023449,83745,False,False,False,False,Positive
CIT-000180,39200-5643890-0,Komal,Komal Soomro,Komal,Soomro,Faisal Mengal,,F,Punjab,Dera Ghazi Khan,low,773301,308,False,False,False,False,Positive
CIT-000181,43175-1169339-3,Talha,Talha Abbasi,Talha,Abbasi,Hussain Jamali,,M,Sindh,Sukkur,low,461837,0,False,False,False,False,Positive
CIT-000182,40423-6891366-1,Ahmad,Ahmad Malik,Ahmad,Malik,Khalid Shah,4739279,M,Sindh,Shikarpur,low,1130775,13443,True,False,False,True,Positive
CIT-000183,15097-6221927-3,Nadeem,Nadeem Gondal,Nadeem,Gondal,Tahir Brohi,,M,KPK,Mardan,low,603236,6,False,False,False,False,Positive
CIT-000184,34023-8026483-0,Sadia,Sadia Sheikh,Sadia,Sheikh,Noman Ahmed,6560799,F,Punjab,Faisalabad,low,386627,0,True,False,False,True,Positive
CIT-000185,43844-7701376-8,Jaweria,Jaweria Kayani,Jaweria,Kayani,Ghulam Ahmed,,F,Sindh,Hyderabad,middle,1305412,1646,False,False,False,False,Positive
CIT-000186,32629-7250222-8,Tahira,Tahira Butt,Tahira,Butt,Javed Khan,6884000,F,Punjab,Lahore,low,577871,0,True,False,False,True,Positive
CIT-000187,32630-1728161-9,Tanveer,Tanveer Chandio,Tanveer,Chandio,Hamza Hussain,6154352,M,Punjab,Sheikhupura,middle,1683286,69363,True,False,False,True,Positive
CIT-000188,60215-1025860-6,Ayesha,Ayesha Brohi,Ayesha,Brohi,Amir Randhawa,3734649,F,Islamabad,Islamabad,upper,7433224,1425668,True,False,False,True,Positive
CIT-000189,41237-7779356-3,Qasim,Qasim Chandio,Qasim,Chandio,Rizwan Ahmed,,M,Sindh,Karachi,high,76218,0,False,True,True,False,Negative
CIT-000190,36653-1593792-5,Zafar,Zafar Khoso,Zafar,Khoso,Waqas Malik,2783359,M,Punjab,Rahim Yar Khan,middle,2074578,109979,True,False,False,True,Positive
CIT-000191,49296-6673145-2,Qudsia,Qudsia Junejo,Qudsia,Junejo,Iqbal Butt,,F,Sindh,Nawabshah,middle,1761099,5827,False,False,False,True,Medium
CIT-000192,57741-8801055-7,Arif,Arif Khattak,Arif,Khattak,Waqas Baig,,M,Balochistan,Loralai,upper,4653973,24933,False,False,False,False,Positive
CIT-000193,46907-3444824-3,Yasir,Yasir Chandio,Yasir,Chandio,Yasir Memon,,M,Sindh,Mirpur Khas,middle,1142630,1008,False,False,False,False,Positive
CIT-000194,14317-2724055-9,Muhammad,Muhammad Warraich,Muhammad,Warraich,Basit Cheema,,M,KPK,Kohat,upper,5247779,35881,False,False,False,False,Positive
CIT-000195,32833-1242192-9,Hassan,Hassan Afridi,Hassan,Afridi,Farhan Khoso,6128709,M,Punjab,Lahore,upper,7757647,1927976,True,False,False,True,Positive
CIT-000196,62957-5821784-7,Muhammad,Muhammad Ahmed,Muhammad,Ahmed,Waseem Mughal,1269872,M,Islamabad,Islamabad,middle,1919404,91921,True,False,False,True,Positive
CIT-000197,35773-9497386-0,Farzana,Farzana Gill,Farzana,Gill,Noman Minhas,,F,Punjab,Lahore,high,18924632,325582,False,False,False,True,Medium
CIT-000198,44141-6057244-9,Ehsan,Ehsan Mengal,Ehsan,Mengal,Mansoor Chaudhry,4235646,M,Sindh,Shikarpur,low,526664,0,True,False,False,True,Positive
CIT-000199,33340-1872936-1,Qasim,Qasim Bugti,Qasim,Bugti,Waseem Gill,,M,Punjab,Rawalpindi,low,561271,0,False,False,False,True,Medium
CIT-000200,36022-8453648-7,Talha,Talha Memon,Talha,Memon,Waseem Khattak,,M,Punjab,Multan,middle,1380754,3192,False,False,False,True,Medium
CIT-000201,45126-9636078-1,Saeed,Saeed Khattak,Saeed,Khattak,Mushtaq Raza,,M,Sindh,Hyderabad,high,6693956,104223,False,True,False,False,Medium
CIT-000202,43721-3452087-8,Durr-e-Shahwar,Durr-e-Shahwar Awan,Durr-e-Shahwar,Awan,Ehsan Brohi,4132722,F,Sindh,Larkana,low,508808,0,True,False,False,True,Positive
CIT-000203,30774-0861771-8,Zainab,Zainab Hussain,Zainab,Hussain,Nadeem Shah,4734095,F,Punjab,Sahiwal,upper,4258293,668659,True,False,False,True,Positive
CIT-000204,39520-4335129-7,Tanveer,Tanveer Mengal,Tanveer,Mengal,Owais Hashmi,,M,Punjab,Multan,upper,6679851,59179,False,False,False,False,Positive
CIT-000205,32950-4858704-7,Faisal,Faisal Soomro,Faisal,Soomro,Naveed Awan,,M,Punjab,Rawalpindi,low,591608,0,False,False,False,False,Positive
CIT-000206,37753-6375890-0,Fatima,Fatima Gondal,Fatima,Gondal,Nadeem Bhatti,,F,Punjab,Bahawalpur,middle,2491044,1277,False,False,False,True,Medium
CIT-000207,30418-4753242-5,Arif,Arif Yousafzai,Arif,Yousafzai,Ehsan Sheikh,,M,Punjab,Sialkot,middle,2469282,10680,False,False,False,False,Positive
CIT-000208,42379-9174314-1,Basit,Basit Mengal,Basit,Mengal,Liaquat Baloch,6530413,M,Sindh,Karachi,high,62368,0,True,True,True,True,Negative
CIT-000209,45364-2560172-5,Danish,Danish Hashmi,Danish,Hashmi,Owais Afridi,,M,Sindh,Karachi,middle,1190634,188,False,False,False,True,Medium
CIT-000210,40229-6140091-6,Madiha,Madiha Bhatti,Madiha,Bhatti,Sajid Awan,,F,Sindh,Sukkur,middle,1358579,1545,False,False,False,False,Positive
CIT-000211,13830-6216214-6,Nighat,Nighat Randhawa,Nighat,Randhawa,Fahad Mengal,,F,KPK,Peshawar,middle,2100756,10627,False,False,False,False,Positive
CIT-000212,47346-8913991-4,Farah,Farah Mughal,Farah,Mughal,Usman Baloch,,F,Sindh,Sukkur,middle,2099969,68,False,False,False,False,Positive
CIT-000213,30240-6269889-8,Aneela,Aneela Memon,Aneela,Memon,Ahmad Shaikh,,F,Punjab,Gujranwala,middle,2100764,6206,False,False,False,True,Medium
CIT-000214,18178-1480600-9,Bilal,Bilal Ahmed,Bilal,Ahmed,Basit Jatoi,,M,KPK,Swabi,low,1588313,5669,False,False,False,False,Positive
CIT-000215,49486-0857042-2,Bushra,Bushra Khoso,Bushra,Khoso,Atif Khan,,F,Sindh,Hyderabad,middle,2136254,5623,False,False,False,True,Medium
CIT-000216,14809-0910360-2,Farzana,Farzana Sheikh,Farzana,Sheikh,Zahid Niazi,3072869,F,KPK,Nowshera,upper,8435333,1782342,True,False,False,True,Positive
CIT-000217,32254-8219240-5,Saeed,Saeed Abbasi,Saeed,Abbasi,Hussain Randhawa,,M,Punjab,Sahiwal,middle,2396447,5985,False,False,False,False,Positive
CIT-000218,35946-6239572-9,Bilal,Bilal Chaudhry,Bilal,Chaudhry,Fahad Brohi,,M,Punjab,Sheikhupura,upper,7294910,39590,False,False,False,False,Positive
CIT-000219,33569-3139143-1,Sajid,Sajid Baloch,Sajid,Baloch,Imran Chandio,,M,Punjab,Lahore,low,454877,0,False,False,False,False,Positive
CIT-000220,46742-7644092-8,Madiha,Madiha Chandio,Madiha,Chandio,Noman Junejo,,F,Sindh,Jacobabad,low,627848,28,False,False,False,True,Medium
CIT-000221,49197-1399378-7,Arif,Arif Memon,Arif,Memon,Rashid Gondal,,M,Sindh,Nawabshah,middle,1427521,2096,False,False,False,False,Positive
CIT-000222,34715-7010532-6,Hina,Hina Mirza,Hina,Mirza,Babar Bhatti,,F,Punjab,Lahore,middle,1676555,6583,False,False,False,False,Positive
CIT-000223,13268-5536908-3,Tahir,Tahir Durrani,Tahir,Durrani,Imran Jamali,,M,KPK,Peshawar,upper,5186974,30621,False,False,False,False,Positive
CIT-000224,11243-6423809-6,Sana,Sana Butt,Sana,Butt,Iqbal Bugti,,F,KPK,Abbottabad,low,512433,0,False,False,False,False,Positive
CIT-000225,38035-3449473-4,Wardah,Wardah Cheema,Wardah,Cheema,Naveed Durrani,4343537,F,Punjab,Sahiwal,upper,2051290,132426,True,True,False,True,Medium
CIT-000226,73951-8740214-4,Wardah,Wardah Chaudhry,Wardah,Chaudhry,Faisal Khan,3467022,F,AJK,Mirpur,low,285553,0,True,False,False,True,Positive
CIT-000227,33072-0076429-8,Naila,Naila Memon,Naila,Memon,Bilal Sheikh,,F,Punjab,Sargodha,low,614302,32,False,False,False,False,Positive
CIT-000228,40678-1573634-2,Khadija,Khadija Tahir,Khadija,Tahir,Asad Mughal,,F,Sindh,Larkana,high,16951753,132389,False,False,False,False,Positive
CIT-000229,59657-6052926-2,Rabia,Rabia Junejo,Rabia,Junejo,Danish Baig,,F,Balochistan,Loralai,high,3587905,1917,False,True,False,False,Medium
CIT-000230,36247-6027267-9,Tanveer,Tanveer Ahmed,Tanveer,Ahmed,Farhan Khattak,,M,Punjab,Rawalpindi,upper,8318190,116610,False,False,False,False,Positive
CIT-000231,38184-5134650-7,Yasir,Yasir Tahir,Yasir,Tahir,Yasir Rajput,2932360,M,Punjab,Multan,middle,1835048,90001,True,False,False,True,Positive
CIT-000232,40954-2916802-0,Humaira,Humaira Khattak,Humaira,Khattak,Irfan Kayani,,F,Sindh,Karachi,high,114149,0,False,True,True,False,Negative
CIT-000233,12927-6666655-2,Ghazala,Ghazala Rajput,Ghazala,Rajput,Tanveer Kayani,,F,KPK,Swabi,upper,4342438,31286,False,False,False,False,Positive
CIT-000234,18766-0544102-9,Sohail,Sohail Khan,Sohail,Khan,Pervaiz Brohi,,M,KPK,Mingora,middle,1452368,4788,False,False,False,False,Positive
CIT-000235,46690-6735194-2,Madiha,Madiha Awan,Madiha,Awan,Khalid Junejo,9328242,F,Sindh,Khairpur,low,613075,370,True,False,False,True,Positive
CIT-000236,48927-0764543-7,Rafiq,Rafiq Memon,Rafiq,Memon,Tariq Niazi,,M,Sindh,Khairpur,high,22088918,600813,False,False,False,False,Positive
CIT-000237,42387-3756411-5,Junaid,Junaid Sethi,Junaid,Sethi,Talha Malik,7736124,M,Sindh,Nawabshah,upper,6402554,1265486,True,False,False,True,Positive
CIT-000238,37363-4220150-5,Noman,Noman Kayani,Noman,Kayani,Waseem Mirza,,M,Punjab,Gujranwala,middle,1824778,6260,False,False,False,False,Positive
CIT-000239,41816-8228510-4,Yasmin,Yasmin Warraich,Yasmin,Warraich,Junaid Hashmi,,F,Sindh,Nawabshah,middle,1480391,4286,False,False,False,False,Positive
CIT-000240,33384-1518093-5,Zahid,Zahid Chandio,Zahid,Chandio,Rizwan Laghari,,M,Punjab,Bahawalpur,low,951264,136,False,False,False,False,Positive
CIT-000241,49988-7522630-5,Amir,Amir Baloch,Amir,Baloch,Zeeshan Junejo,,M,Sindh,Karachi,middle,2177032,4238,False,False,False,True,Medium
CIT-000242,12276-6264065-1,Hamza,Hamza Junejo,Hamza,Junejo,Mushtaq Khoso,,M,KPK,Kohat,upper,642734,110,False,True,False,False,Medium
CIT-000243,35457-3611015-3,Iqbal,Iqbal Chandio,Iqbal,Chandio,Khalid Kayani,,M,Punjab,Rawalpindi,middle,1903555,2634,False,False,False,False,Positive
CIT-000244,36407-6415592-8,Sadia,Sadia Chandio,Sadia,Chandio,Danish Gill,,F,Punjab,Rahim Yar Khan,upper,581635,0,False,True,False,True,Medium
CIT-000245,44104-3946517-3,Waseem,Waseem Tahir,Waseem,Tahir,Muhammad Laghari,,M,Sindh,Karachi,low,645702,54,False,False,False,False,Positive
CIT-000246,41177-8619967-4,Madiha,Madiha Junejo,Madiha,Junejo,Farhan Warraich,,F,Sindh,Karachi,low,394197,0,False,False,False,False,Positive
CIT-000247,14434-7493897-0,Iram,Iram Minhas,Iram,Minhas,Amir Tahir,,F,KPK,Mingora,upper,5796988,22035,False,False,False,True,Medium
CIT-000248,35776-4201795-1,Umair,Umair Abbasi,Umair,Abbasi,Shoaib Tahir,,M,Punjab,Jhelum,upper,6981443,63850,False,False,False,False,Positive
CIT-000249,43542-4809788-8,Maryam,Maryam Malik,Maryam,Malik,Naveed Gill,,F,Sindh,Karachi,low,648288,21,False,False,False,False,Positive
CIT-000250,31786-7937723-2,Ghazala,Ghazala Gondal,Ghazala,Gondal,Qasim Ahmed,,F,Punjab,Bahawalpur,middle,1255706,770,False,False,False,False,Positive
CIT-000251,44878-0935998-5,Imran,Imran Cheema,Imran,Cheema,Waqas Khattak,,M,Sindh,Karachi,upper,5427123,47159,False,False,False,False,Positive
CIT-000252,45461-0684891-5,Tariq,Tariq Laghari,Tariq,Laghari,Adnan Hussain,3568405,M,Sindh,Jacobabad,high,14605,0,True,True,True,True,Negative
CIT-000253,31857-5628987-9,Ahmad,Ahmad Tahir,Ahmad,Tahir,Habib Afridi,2106875,M,Punjab,Jhelum,low,433601,0,True,False,False,True,Positive
CIT-000254,61929-7089190-2,Samina,Samina Qureshi,Samina,Qureshi,Farhan Aslam,,F,Islamabad,Islamabad,middle,1479624,2164,False,False,False,False,Positive
CIT-000255,37171-4673197-5,Kamran,Kamran Laghari,Kamran,Laghari,Azhar Chandio,,M,Punjab,Multan,middle,3056966,18038,False,False,False,False,Positive
CIT-000256,39848-3906349-4,Parveen,Parveen Rajput,Parveen,Rajput,Naveed Mughal,0810514,F,Punjab,Multan,middle,2032530,133259,True,False,False,True,Positive
CIT-000257,38415-1863970-3,Qasim,Qasim Jatoi,Qasim,Jatoi,Basit Khattak,9237380,M,Punjab,Bahawalpur,low,342524,0,True,False,False,True,Positive
CIT-000258,10809-1498516-1,Daniyal,Daniyal Awan,Daniyal,Awan,Arif Iqbal,9163674,M,KPK,Nowshera,low,658501,1449,True,False,False,True,Positive
CIT-000259,48167-7262273-7,Zubair,Zubair Laghari,Zubair,Laghari,Habib Butt,,M,Sindh,Shikarpur,high,10498579,34337,False,True,False,False,Medium
CIT-000260,40682-3048189-7,Fahad,Fahad Qureshi,Fahad,Qureshi,Hussain Siddiqui,6512793,M,Sindh,Nawabshah,middle,2453526,161897,True,False,False,True,Positive
CIT-000261,56350-3691241-8,Ghazala,Ghazala Virk,Ghazala,Virk,Noman Iqbal,3459991,F,Balochistan,Quetta,middle,1141081,12011,True,False,False,True,Positive
CIT-000262,11757-5505569-3,Kashif,Kashif Jamali,Kashif,Jamali,Habib Ahmed,,M,KPK,Mansehra,middle,1556619,537,False,False,False,False,Positive
CIT-000263,49929-9841902-9,Shoaib,Shoaib Shaikh,Shoaib,Shaikh,Ehsan Malik,,M,Sindh,Nawabshah,middle,2632305,4853,False,False,False,False,Positive
CIT-000264,47892-7631809-4,Zainab,Zainab Mengal,Zainab,Mengal,Kashif Awan,,F,Sindh,Karachi,low,404361,0,False,False,False,False,Positive
CIT-000265,47013-1646217-7,Junaid,Junaid Warraich,Junaid,Warraich,Kashif Shaikh,7789082,M,Sindh,Mirpur Khas,low,571208,0,True,False,False,True,Positive
CIT-000266,41965-3868946-5,Waseem,Waseem Raza,Waseem,Raza,Qasim Khoso,9636230,M,Sindh,Sukkur,upper,7569672,1759053,True,False,False,True,Positive
CIT-000267,41775-8359365-0,Samina,Samina Virk,Samina,Virk,Irfan Shaikh,7369437,F,Sindh,Larkana,middle,1363026,31318,True,False,False,True,Positive
CIT-000268,37492-1632404-4,Humaira,Humaira Durrani,Humaira,Durrani,Bilal Gill,,F,Punjab,Sahiwal,middle,1768142,5615,False,False,False,False,Positive
CIT-000269,62727-5343888-5,Umair,Umair Gondal,Umair,Gondal,Noman Gill,,M,Islamabad,Islamabad,middle,680727,119,False,False,False,False,Positive
CIT-000270,63413-2738879-4,Nadia,Nadia Gill,Nadia,Gill,Kamran Durrani,,F,Islamabad,Islamabad,low,367709,0,False,False,False,False,Positive
CIT-000271,36105-8427539-0,Ghazala,Ghazala Durrani,Ghazala,Durrani,Azhar Jatoi,,F,Punjab,Sheikhupura,upper,5562174,79862,False,False,False,False,Positive
CIT-000272,12190-2628481-5,Umair,Umair Yousafzai,Umair,Yousafzai,Habib Ali,,M,KPK,Abbottabad,low,343873,0,False,False,False,False,Positive
CIT-000273,13593-2738439-3,Tanveer,Tanveer Khoso,Tanveer,Khoso,Babar Chandio,,M,KPK,Mingora,low,815932,219,False,False,False,False,Positive
CIT-000274,34386-7765945-1,Zubair,Zubair Laghari,Zubair,Laghari,Naveed Randhawa,5090468,M,Punjab,Jhelum,middle,1172038,14034,True,False,False,True,Positive
CIT-000275,35977-4799245-5,Amir,Amir Sethi,Amir,Sethi,Umar Shaikh,8915630,M,Punjab,Gujrat,low,438165,0,True,False,False,True,Positive
CIT-000276,46577-2671164-0,Jaweria,Jaweria Jamali,Jaweria,Jamali,Waqas Shah,4768348,F,Sindh,Mirpur Khas,low,520001,0,True,False,False,True,Positive
CIT-000277,31429-6375069-1,Irfan,Irfan Bugti,Irfan,Bugti,Liaquat Hussain,,M,Punjab,Rawalpindi,middle,2773663,2023,False,False,False,False,Positive
CIT-000278,75891-6123895-8,Nighat,Nighat Ahmed,Nighat,Ahmed,Saeed Junejo,,F,AJK,Muzaffarabad,low,325008,0,False,False,False,False,Positive
CIT-000279,18323-1594699-6,Ayesha,Ayesha Brohi,Ayesha,Brohi,Bilal Sheikh,,F,KPK,Kohat,upper,8505462,104454,False,False,False,False,Positive
CIT-000280,32814-3998978-1,Yasir,Yasir Mughal,Yasir,Mughal,Khalid Chaudhry,,M,Punjab,Lahore,upper,6018448,10483,False,False,False,True,Medium
CIT-000281,51726-4344343-6,Durr-e-Shahwar,Durr-e-Shahwar Hashmi,Durr-e-Shahwar,Hashmi,Ehsan Tahir,7650935,F,Balochistan,Chaman,high,20485830,6665779,True,False,False,True,Positive
CIT-000282,53358-6458560-2,Maryam,Maryam Malik,Maryam,Malik,Usman Aslam,,F,Balochistan,Hub,low,574350,0,False,False,False,False,Positive
CIT-000283,46039-1296931-7,Zeeshan,Zeeshan Junejo,Zeeshan,Junejo,Farhan Gill,,M,Sindh,Karachi,upper,792056,347,False,True,False,False,Medium
CIT-000284,37264-4298466-6,Riffat,Riffat Bhatti,Riffat,Bhatti,Saeed Cheema,1601170,F,Punjab,Faisalabad,low,417608,0,True,False,False,True,Positive
CIT-000285,42827-3820825-0,Wardah,Wardah Hashmi,Wardah,Hashmi,Salman Brohi,,F,Sindh,Karachi,middle,1838091,952,False,False,False,False,Positive
CIT-000286,14150-9712359-5,Javed,Javed Jatoi,Javed,Jatoi,Irfan Mughal,,M,KPK,Peshawar,upper,5345021,20712,False,False,False,False,Positive
CIT-000287,35263-7048621-9,Salman,Salman Chaudhry,Salman,Chaudhry,Daniyal Hashmi,,M,Punjab,Rahim Yar Khan,high,28452647,53592,False,False,False,False,Positive
CIT-000288,39600-0358705-1,Umair,Umair Ali,Umair,Ali,Basit Chaudhry,9626476,M,Punjab,Sialkot,middle,2195535,156627,True,False,False,True,Positive
CIT-000289,48227-9321742-0,Yasmin,Yasmin Baloch,Yasmin,Baloch,Rizwan Brohi,,F,Sindh,Hyderabad,middle,2896757,19915,False,False,False,False,Positive
CIT-000290,34494-3615275-8,Noor,Noor Khattak,Noor,Khattak,Sohail Khattak,,F,Punjab,Multan,middle,1241651,1038,False,False,False,False,Positive
CIT-000291,11638-7602513-8,Noor,Noor Chaudhry,Noor,Chaudhry,Salman Mengal,,F,KPK,Mingora,middle,3413358,31773,False,False,False,True,Medium
CIT-000292,35813-2774675-1,Nadeem,Nadeem Cheema,Nadeem,Cheema,Rizwan Durrani,,M,Punjab,Bahawalpur,middle,1002163,693,False,False,False,False,Positive
CIT-000293,32128-3958472-1,Waheed,Waheed Tahir,Waheed,Tahir,Kamran Rajput,,M,Punjab,Jhelum,upper,5732914,18190,False,False,False,True,Medium
CIT-000294,36996-1471331-0,Bushra,Bushra Gondal,Bushra,Gondal,Sajid Shaikh,3454046,F,Punjab,Lahore,middle,2147452,152957,True,False,False,True,Positive
CIT-000295,36691-9916277-5,Basit,Basit Siddiqui,Basit,Siddiqui,Umar Butt,,M,Punjab,Gujranwala,middle,1958315,7501,False,False,False,False,Positive
CIT-000296,52594-9023440-7,Atif,Atif Qureshi,Atif,Qureshi,Liaquat Laghari,0890531,M,Balochistan,Khuzdar,middle,1493283,49071,True,False,False,True,Positive
CIT-000297,38743-9754299-0,Nighat,Nighat Mughal,Nighat,Mughal,Waheed Laghari,,F,Punjab,Multan,upper,5636835,100746,False,False,False,False,Positive
CIT-000298,53187-8008861-7,Shahid,Shahid Shah,Shahid,Shah,Khalid Siddiqui,,M,Balochistan,Quetta,middle,1552531,2051,False,False,False,False,Positive
CIT-000299,47046-2736187-7,Ehsan,Ehsan Siddiqui,Ehsan,Siddiqui,Faisal Hussain,,M,Sindh,Karachi,upper,723186,232,False,True,False,False,Medium
CIT-000300,11596-7013916-9,Faisal,Faisal Qureshi,Faisal,Qureshi,Azhar Baig,,M,KPK,Mingora,low,645154,49,False,False,False,False,Positive
CIT-000301,32700-3768077-0,Uzma,Uzma Cheema,Uzma,Cheema,Muhammad Warraich,3796695,F,Punjab,Rawalpindi,high,30608895,10216336,True,False,False,True,Positive
CIT-000302,47391-5034498-6,Yasmin,Yasmin Bugti,Yasmin,Bugti,Basit Aslam,,F,Sindh,Hyderabad,middle,1462159,4233,False,False,False,False,Positive
CIT-000303,39630-7615103-2,Ayesha,Ayesha Tahir,Ayesha,Tahir,Imran Abbasi,,F,Punjab,Sahiwal,low,654904,27,False,False,False,False,Positive
CIT-000304,37491-9090342-2,Samina,Samina Bugti,Samina,Bugti,Danish Memon,,F,Punjab,Jhelum,middle,1973831,5052,False,False,False,True,Medium
CIT-000305,34112-7883904-7,Yasir,Yasir Warraich,Yasir,Warraich,Saeed Jatoi,,M,Punjab,Dera Ghazi Khan,low,638082,95,False,False,False,False,Positive
CIT-000306,56997-5976825-0,Farzana,Farzana Junejo,Farzana,Junejo,Yasir Niazi,,F,Balochistan,Loralai,low,603953,8,False,False,False,True,Medium
CIT-000307,33177-3742036-8,Tahira,Tahira Shah,Tahira,Shah,Nadeem Yousafzai,3965869,F,Punjab,Gujranwala,low,389908,0,True,False,False,True,Positive
CIT-000308,44802-1067049-3,Danish,Danish Mirza,Danish,Mirza,Pervaiz Abbasi,,M,Sindh,Karachi,high,89337,0,False,True,True,False,Negative
CIT-000309,36253-0034183-0,Tahira,Tahira Qureshi,Tahira,Qureshi,Owais Randhawa,,F,Punjab,Gujranwala,middle,1521554,3456,False,False,False,True,Medium
CIT-000310,35807-1001592-5,Pervaiz,Pervaiz Junejo,Pervaiz,Junejo,Umair Kayani,4745563,M,Punjab,Jhelum,high,34410924,10502860,True,False,False,True,Positive
