record_id,owner_name,cnic,registration_number,vehicle_type,vehicle_make,vehicle_model,vehicle_year,market_value,province
VEH-000234,Yasir Tahir,38184-5134650-7,LEC-4635,Car,Toyota,Corolla,2018.0,6680784.0,Punjab
VEH-000235,Humaira Khattak,40954-2916802-0,MRP-2868,Car,Mercedes,C-Class,2016.0,25345424.0,Sindh
VEH-000236,Humaira Khattak,40954-2916802-0,MRP-8772,SUV,Toyota,Fortuner,2025.0,12532797.0,Sindh
VEH-000237,Ghazala Rajput,12927-6666655-2,MRD-6332,Car,Suzuki,Alto,2022.0,2789239.0,KPK
VEH-000238,Ghazala Rajput,12927-6666655-2,MRD-4729,Car,Suzuki,Swift,2020.0,4112196.0,KPK
VEH-000239,Sohail Khan,18766-0544102-9,MRD-9001,Car,Toyota,Corolla,2022.0,5574468.0,KPK
VEH-000240,Rafiq Memon,48927-0764543-7,AGR-5411,Car,Honda,Civic,2016.0,6768316.0,Sindh
VEH-000241,Junaid Sethi,42387-3756411-5,MRP-6752,Car,Suzuki,Swift,2018.0,3174113.0,Sindh
VEH-000242,Junaid Sethi,42387-3756411-5,SKP-6190,Car,Toyota,Yaris,2017.0,4210045.0,Sindh
VEH-000243,Yasmin Warraich,41816-8228510-4,SKP-9859,Car,Suzuki,Alto,2016.0,2590243.0,Sindh
VEH-000244,Yasmin Warraich,41816-8228510-4,SKP-2008,Car,Toyota,Corolla,2023.0,7179165.0,Sindh
VEH-000245,Amir Baloch,49988-7522630-5,KHI-2760,Car,Toyota,Corolla,2022.0,7468716.0,Sindh
VEH-000246,Hamza Junejo,12276-6264065-1,PSH-4990,Car,Honda,Civic,2021.0,8266488.0,KPK
VEH-000247,Hamza Junejo,12276-6264065-1,A-4997,Car,Suzuki,Cultus,2015.0,2572247.0,KPK
VEH-000248,Hamza Junejo,12276-6264065-1,A-1737,SUV,Hyundai,Tucson,2018.0,7281127.0,KPK
VEH-000249,Iqbal Chandio,35457-3611015-3,FSD-4262,Car,Suzuki,Swift,2016.0,3329521.0,Punjab
VEH-000250,Sadia Chandio,36407-6415592-8,LEA-8298,SUV,Hyundai,Tucson,2019.0,8894654.0,Punjab
VEH-000251,Sadia Chandio,36407-6415592-8,LEC-2807,SUV,KIA,Sportage,2025.0,,Punjab
VEH-000252,Sadia Chandio,36407-6415592-8,RIA-6971,Car,Hyundai,Elantra,2024.0,6175426.0,Punjab
VEH-000253,Iram Minhas,14434-7493897-0,B-5697,Car,Suzuki,WagonR,2023.0,2956192.0,KPK
VEH-000254,Umair Abbasi,35776-4201795-1,LEC-1136,Car,Toyota,Yaris,2016.0,4235231.0,Punjab
VEH-000255,,,MLT-164,Car,Suzuki,Alto,2017.0,1928612.0,Punjab
VEH-000256,,44878-0935998-5,KHI-1910,Car,Suzuki,Swift,,3117117.0,Sindh
VEH-000257,Taariq Laghari,45461-0684891-5,AKD-2478,Car,Audi,A4,2017.0,15334477.0,Sindh
VEH-000258,Ahmad Tahir,31857-5628987-9,LED-2631,Car,Suzuki,WagonR,2023.0,2590816.0,Punjab
VEH-000259,Samina Qureshi,61929-7089190-2,ICT-4439,Car,Suzuki,Alto,2015.0,2666609.0,Islamabad
VEH-000260,Samina Qureshi,61929-7089190-2,ICT-741,Car,Suzuki,Alto,2023.0,2247389.0,Islamabad
VEH-000261,Kamran Laghari,37171-4673197-5,LEC-5532,Car,Suzuki,WagonR,2019.0,2361830.0,Punjab
VEH-000262,Kamran Laghari,37171-4673197-5,LED-864,Car,Toyota,Corolla,2024.0,4027508.0,Punjab
VEH-000263,Daniyal Awan,10809-1498516-1,PSH-1726,Car,Toyota,Corolla,2021.0,4111652.0,KPK
VEH-000264,Zubair Laghari,48167-7262273-7,AKD-7879,SUV,Toyota,Fortuner,2016.0,12908084.0,Sindh
VEH-000265,Zubayer Laghari,48167-7262273-7,HYD-5512,Car,Mercedes,C-Class,2020.0,25243771.0,Sindh
VEH-000266,Fahad Qureshi,40682-3048189-7,HYD-1270,Car,Suzuki,Alto,2016.0,1824635.0,Sindh
VEH-000267,Kashif Jamali,11757-5505569-3,PSH-5321,Car,Toyota,Corolla,2024.0,6319060.0,KPK
VEH-000268,Shoaib Shaikh,49929-9841902-9,KHI-5533,SUV,Hyundai,Tucson,2021.0,10006605.0,Sindh
VEH-000269,Shoaib Shaikh,49929-9841902-9,SKP-2980,Car,Toyota,Corolla,2020.0,6926825.0,Sindh
VEH-000270,Zaineb Mengal,47892-7631809-4,AGR-3024,Car,Suzuki,Cultus,,3313803.0,Sindh
VEH-000271,Waseem Raza,41965-3868946-5,AKD-4737,Car,Toyota,Yaris,2018.0,4090161.0,Sindh
VEH-000272,Waseem Raza,41965-3868946-5,AKD-1554,Car,Suzuki,Cultus,2018.0,2884643.0,Sindh
VEH-000273,Samina Virk,41775-8359365-0,HYD-1522,Motorcycle,Honda,CD-70,2017.0,,Sindh
VEH-000274,Umair Gondal,62727-5343888-5,ICT-7172,Car,Honda,Civic,2016.0,7041185.0,Islamabad
VEH-000275,Umair Gondal,62727-5343888-5,ISB-9525,SUV,KIA,Sportage,2023.0,10873926.0,Islamabad
VEH-000276,Ghazala Durrani,36105-8427539-0,GRW-5961,Car,Toyota,Corolla,2023.0,6996933.0,Punjab
VEH-000277,Ghazala Durrani,36105-8427539-0,RIA-6091,Car,Suzuki,Alto,2016.0,2720638.0,Punjab
VEH-000278,Zubair Laghari,34386-7765945-1,LED-1929,Car,Suzuki,Alto,2023.0,2451644.0,Punjab
VEH-000279,Irfan Bugti,31429-6375069-1,BWP-1501,Car,Honda,Civic,2024.0,5940748.0,Punjab
VEH-000280,Ayesha Brohi,18323-1594699-6,PSH-528,Motorcycle,Honda,CD-70,2025.0,,KPK
VEH-000281,Yasir Mughal,32814-3998978-1,FSD-1362,Car,Suzuki,Cultus,2022.0,2599439.0,Punjab
VEH-000282,Durr-e-Shahwar Hashmi,51726-4344343-6,QTA-835,Car,Mercedes,C-Class,2015.0,29033380.0,Balochistan
VEH-000283,Zeeshan Junejo,46039-1296931-7,SKP-7168,Car,Honda,Civic,2015.0,7532872.0,Sindh
VEH-000284,Riffat Bhatti,37264-4298466-6,BWP-6628,Car,Suzuki,Alto,2025.0,1921987.0,Punjab
VEH-000285,Wardah Hashmi,42827-3820825-0,KHI-8124,Car,Toyota,Corolla,2023.0,5921348.0,Sindh
VEH-000286,Javed Jatoi,14150-9712359-5,A-500,SUV,Toyota,Fortuner,2021.0,13912620.0,KPK
VEH-000287,Javed Jatoi,14150-9712359-5,B-2867,Car,Suzuki,Cultus,2019.0,2681589.0,KPK
VEH-000288,Javed Jatoi,14150-9712359-5,A-5087,Car,Suzuki,Cultus,2015.0,2599962.0,KPK
VEH-000289,Salman Chaudhry,35263-7048621-9,GRW-7720,Car,Toyota,Corolla,2016.0,,Punjab
VEH-000290,Salman Chaudhry,35263-7048621-9,SLK-2432,Car,Suzuki,Alto,2023.0,2297580.0,Punjab
VEH-000291,Salman Chaudhry,35263-7048621-9,SRG-2904,Car,Toyota,Yaris,2016.0,4213748.0,Punjab
VEH-000292,Yasmin Baloch,48227-9321742-0,MRP-1469,Car,Audi,A4,2019.0,18534295.0,Sindh
VEH-000293,Noor Khattak,34494-3615275-8,SLK-9696,SUV,KIA,Sportage,2025.0,10593763.0,Punjab
VEH-000294,Noor Khattak,34494-3615275-8,SLK-8607,Motorcycle,Honda,CD-70,2019.0,137630.0,Punjab
VEH-000295,Noor Chaudhry,,PSH-7259,Car,Suzuki,Alto,2018.0,1975597.0,KPK
VEH-000296,Waheed Tahir,32128-3958472-1,SLK-3502,Car,Mercedes,C-Class,2018.0,28367712.0,Punjab
VEH-000297,Waheed Tahir,32128-3958472-1,MLT-6480,Car,Suzuki,WagonR,2019.0,2660490.0,Punjab
VEH-000298,Waheed Tahir,32128-3958472-1,SRG-7211,Car,Honda,Civic,2017.0,8569892.0,Punjab
VEH-000299,Basit Siddiqui,36691-9916277-5,LED-4935,Car,Suzuki,Swift,2022.0,3543129.0,Punjab
VEH-000300,Nighat Mughal,38743-9754299-0,RIA-8405,Car,Honda,City,2025.0,5084615.0,Punjab
VEH-000301,Shaheed Shah,53187-8008861-7,QB-1599,Car,Honda,Civic,2016.0,6318078.0,Balochistan
VEH-000302,Ehsan Siddiqui,47046-2736187-7,AGR-9520,Car,Suzuki,Alto,2015.0,2364340.0,Sindh
VEH-000303,Uzma Cheema,32700-3768077-0,SRG-4531,Car,Toyota,Corolla,2019.0,6665562.0,Punjab
VEH-000304,Uzma Cheema,32700-3768077-0,LEA-2494,Car,Suzuki,Alto,,2788239.0,Punjab
VEH-000305,Uzma Cheema,32700-3768077-0,SLK-8908,Car,Toyota,Yaris,2016.0,5185955.0,Punjab
VEH-000306,Uzma Cheema,32700-3768077-0,BWP-336,Car,Toyota,Corolla,2015.0,6879714.0,Punjab
VEH-000307,Ayesha Tahir,39630-7615103-2,SRG-4206,Car,Toyota,Yaris,2022.0,4114712.0,Punjab
VEH-000308,,37491-9090342-2,RIA-8010,Car,Toyota,Corolla,2017.0,5859667.0,Punjab
VEH-000309,Yasir Warraich,34112-7883904-7,LEA-5875,Car,Honda,City,2019.0,4098934.0,Punjab
VEH-000310,Tahira Shah,33177-3742036-8,RIR-7538,SUV,KIA,Sportage,2023.0,9597396.0,Punjab
VEH-000311,Danish Mirza,44802-1067049-3,AKD-1123,Car,Hyundai,Elantra,2020.0,5920609.0,Sindh
VEH-000312,Pervaiz Junejo,35807-1001592-5,SRG-9705,Car,Suzuki,Alto,2018.0,2501615.0,Punjab
VEH-000313,Pervaiz Junejo,35807-1001592-5,LEA-9830,Car,Toyota,Corolla,2024.0,5058614.0,Punjab
VEH-000314,Mushtaq Sheikh,39226-5082022-3,SLK-1890,Car,Honda,City,2023.0,5870682.0,Punjab
VEH-000315,Mushtaq Sheikh,39226-5082022-3,BWP-6955,Car,Toyota,Yaris,,,Punjab
VEH-000316,Maheen Malik,16582-5321347-4,A-8696,Car,Suzuki,Cultus,2019.0,2597723.0,KPK
VEH-000317,Noor Gill,39789-1174862-0,FSD-224,Car,Honda,City,2017.0,5172143.0,Punjab
VEH-000318,Ayesha Bugti,38495-0072248-0,RIR-1080,Car,Suzuki,Alto,2022.0,2402243.0,Punjab
VEH-000319,Irfan Raza,48035-4416351-5,AGR-2788,Car,Suzuki,Cultus,2017.0,3070297.0,Sindh
VEH-000320,Irfan Raza,48035-4416351-5,KHI-6560,Car,Suzuki,WagonR,,2885694.0,Sindh
VEH-000321,Wardah Mughal,30219-6456839-2,GRW-8513,Car,KIA,Picanto,2020.0,3599175.0,Punjab
VEH-000322,Farhan Hussain,38955-5259767-7,LEB-3372,Car,BMW,3 Series,2021.0,16866193.0,Punjab
VEH-000323,Farhaan Hussain,38955-5259767-7,LEC-865,SUV,Hyundai,Tucson,2015.0,10572277.0,Punjab
VEH-000324,Furhan Hussain,38955-5259767-7,MLT-5369,Car,Mercedes,C-Class,2017.0,,Punjab
VEH-000325,Farhan Hussain,38955-5259767-7,FSD-8814,Car,Hyundai,Elantra,2015.0,6293934.0,Punjab
VEH-000326,Noman Gondal,41075-1109248-9,AKD-1150,Car,BMW,3 Series,2017.0,15772051.0,Sindh
VEH-000327,Babar Shah,34196-0533369-9,BWP-8713,Car,Suzuki,WagonR,2021.0,2347236.0,Punjab
VEH-000328,Daniyal Aslam,42854-7891119-9,SKP-7173,Car,Suzuki,Swift,2021.0,4015771.0,Sindh
VEH-000329,Parveen Memon,17167-8671527-6,B-5062,Car,Honda,Civic,2018.0,6945841.0,KPK
VEH-000330,Rubina Aslam,45386-6966540-6,KHI-7428,Car,Toyota,Corolla,2019.0,6794811.0,Sindh
VEH-000331,Rubina Aslam,45386-6966540-6,MRP-6024,Car,Suzuki,Cultus,2018.0,2744689.0,Sindh
VEH-000332,Nasreen Tahir,39533-8542467-2,MLT-3117,Car,Toyota,Yaris,2016.0,3829966.0,Punjab
VEH-000333,,39533-8542467-2,RIA-2224,Car,Toyota,Yaris,2021.0,5140731.0,Punjab
VEH-000334,Nasreen Tahir,39533-8542467-2,MLT-511,Car,Toyota,Yaris,2022.0,5043375.0,Punjab
VEH-000335,Zubaida Soomro,38542-9641431-0,MLT-6171,Car,Suzuki,WagonR,2024.0,2768241.0,Punjab
VEH-000336,Ahmad Niazi,47222-6793205-3,SKP-1952,Car,Hyundai,Elantra,2017.0,5845175.0,Sindh
VEH-000337,Samina Memon,39656-0705304-6,LEA-1560,Car,Suzuki,WagonR,2016.0,2596626.0,Punjab
VEH-000338,Samina Memon,39656-0705304-6,LEA-2067,Car,Suzuki,Alto,2022.0,1997069.0,Punjab
VEH-000339,Farzana Raza,33520-0679915-6,SLK-773,Motorcycle,Yamaha,YBR-125,2021.0,317540.0,Punjab
VEH-000340,Farzana Raza,33520-0679915-6,BWP-1728,SUV,Hyundai,Tucson,2025.0,7940718.0,Punjab
VEH-000341,Javed Junejo,34477-1609125-7,LEC-9287,SUV,KIA,Sportage,2024.0,10866277.0,Punjab
VEH-000342,Komal Kayani,35454-8253264-6,RIR-5396,Car,Hyundai,Elantra,2023.0,6864118.0,Punjab
VEH-000343,Mushtaq Cheema,33199-2373219-3,BWP-5583,Car,Suzuki,WagonR,2016.0,2340006.0,Punjab
VEH-000344,Mushtaq Cheema,33199-2373219-3,LED-6470,Car,Suzuki,Cultus,2017.0,2624783.0,Punjab
VEH-000345,Mushtaq Cheema,33199-2373219-3,MLT-7675,Car,Suzuki,Alto,2022.0,2753107.0,Punjab
VEH-000346,Waqas Kayani,44565-7591837-5,KHI-1026,Car,Audi,A4,2023.0,19850062.0,Sindh
VEH-000347,Shoaib Bhatti,39107-7291616-5,RIA-1917,SUV,Hyundai,Tucson,2018.0,9596960.0,Punjab
VEH-000348,Komal Raza,44293-9905828-8,AKD-4503,SUV,Hyundai,Tucson,2018.0,9723408.0,Sindh
VEH-000349,Sohail Mirza,52835-5810714-1,QTA-3372,Car,Suzuki,WagonR,2018.0,2498971.0,Balochistan
VEH-000350,Sohail Mirza,52835-5810714-1,QB-4625,Car,Toyota,Corolla,2023.0,5305112.0,Balochistan
VEH-000351,Sohail Mirza,52835-5810714-1,TBT-2850,Car,Toyota,Corolla,2021.0,4426901.0,Balochistan
VEH-000352,Farah Butt,39368-3508305-0,RIA-7956,Car,Mercedes,C-Class,2018.0,18366068.0,Punjab
VEH-000353,Farah Butt,39368-3508305-0,LEC-2902,Car,Mercedes,C-Class,2023.0,28755564.0,Punjab
VEH-000354,Farah Butt,39368-3508305-0,LEA-7423,Car,BMW,3 Series,2023.0,21654445.0,Punjab
VEH-000355,Nadiya Chandio,36582-0626606-4,SLK-4157,Car,Suzuki,Alto,2019.0,2268934.0,Punjab
VEH-000356,Said Bhatti,34700-8191723-5,LEB-3840,Car,Suzuki,Alto,2015.0,2778091.0,Punjab
VEH-000357,Noor Cheema,33330-8838497-4,RIA-4686,Car,Toyota,Yaris,2020.0,4427328.0,Punjab
VEH-000358,Muhamad Baig,40830-1542210-1,KHI-8268,SUV,KIA,Sportage,2017.0,8492814.0,Sindh
VEH-000359,Atif Kayani,33550-9880277-5,GRW-651,Motorcycle,Yamaha,YBR-125,2019.0,241419.0,Punjab
VEH-000360,Atif Kayani,33550-9880277-5,SRG-3007,Car,Toyota,Corolla,2025.0,4501339.0,Punjab
VEH-000361,Atif Kayani,33550-9880277-5,LEB-6779,Car,Honda,Civic,2025.0,8953154.0,Punjab
VEH-000362,Atif Kayani,33550-9880277-5,LEB-3048,Car,Suzuki,WagonR,2023.0,,Punjab
VEH-000363,Talha Minhas,18975-4338015-1,PSH-7180,Car,Mercedes,C-Class,2019.0,27655496.0,KPK
VEH-000364,Talha Minhas,18975-4338015-1,B-4503,SUV,Toyota,Fortuner,,13613686.0,KPK
VEH-000365,Talha Minhas,18975-4338015-1,PSH-8748,Car,Mercedes,C-Class,2022.0,,KPK
VEH-000366,Owais Khattak,49347-4021015-9,KHI-1191,Motorcycle,Honda,CD-70,2020.0,118908.0,Sindh
VEH-000367,Owais Khattak,49347-4021015-9,AKD-4028,Car,Toyota,Yaris,2015.0,4426158.0,Sindh
VEH-000368,Babar Chandio,32285-5885562-9,SLK-3594,SUV,Hyundai,Tucson,2016.0,7163523.0,Punjab
VEH-000369,Alee Bhatti,37198-5905277-3,RIR-6999,SUV,KIA,Sportage,2021.0,10760287.0,Punjab
VEH-000370,Ali Bhatti,37198-5905277-3,LEC-9371,Car,Toyota,Yaris,2015.0,5236868.0,Punjab
VEH-000371,Lubna Durrani,44526-8726015-4,HYD-2793,Car,Suzuki,Alto,2019.0,2756081.0,Sindh
VEH-000372,Lubna Durrani,44526-8726015-4,SKP-7730,Car,Honda,City,2020.0,4157946.0,Sindh
VEH-000373,Junaid Ahmed,32429-5917562-9,LED-7865,Car,Toyota,Corolla,2022.0,,Punjab
VEH-000374,Nadia Mengal,31203-4232900-8,LEB-2358,Car,Suzuki,Swift,2021.0,3209853.0,Punjab
VEH-000375,Nadiya Mengal,31203-4232900-8,SLK-6079,SUV,Toyota,Land Cruiser,2015.0,46204234.0,Punjab
VEH-000376,Naadia Mengal,31203-4232900-8,LEB-821,Car,Toyota,Corolla,2023.0,6788448.0,Punjab
VEH-000377,Shaheed Randhawa,32230-0512542-5,LEC-7030,SUV,Hyundai,Tucson,2017.0,7540147.0,Punjab
VEH-000378,Shaheed Randhawa,32230-0512542-5,FSD-9187,Car,Honda,City,2017.0,4272284.0,Punjab
VEH-000379,Khadeejah Warraich,31721-1282556-8,RIR-7290,Car,Toyota,Yaris,2022.0,,Punjab
VEH-000380,Khadeeja Warraich,31721-1282556-8,MLT-9124,Car,Toyota,Yaris,2023.0,4898351.0,Punjab
VEH-000381,Zubayr Malik,38505-0502580-7,BWP-2145,Car,Honda,City,2025.0,,Punjab
VEH-000382,Zubayer Malik,38505-0502580-7,LEC-2922,SUV,KIA,Sportage,2018.0,7737581.0,Punjab
VEH-000383,Junaid Afridi,36074-6930006-1,GRW-3780,Car,Suzuki,Swift,2021.0,3147307.0,Punjab
VEH-000384,Nasreen Khoso,30175-7345400-4,LED-5702,Car,Suzuki,WagonR,2017.0,2818078.0,Punjab
VEH-000385,Umair Virk,33873-0760248-9,MLT-4872,Car,Suzuki,Cultus,2024.0,2827268.0,Punjab
VEH-000386,Umair Virk,33873-0760248-9,SRG-6424,Car,Suzuki,WagonR,2016.0,3107684.0,Punjab
VEH-000387,Noor Aslam,42403-9619328-2,MRP-6868,Car,Suzuki,WagonR,2022.0,3199325.0,Sindh
VEH-000388,Qasem Bhatti,42738-2373211-1,AGR-2058,Car,Honda,Civic,2017.0,8185981.0,Sindh
VEH-000389,Ehsan Chandio,16124-3288799-9,MRD-7820,Car,Mercedes,C-Class,2024.0,21336880.0,KPK
VEH-000390,Ghazala Khan,72085-3458506-4,GBT-32,Car,Suzuki,Alto,2023.0,2005800.0,GB
VEH-000391,Ali Khan,,FSD-5899,Car,Toyota,Corolla,2025.0,6536824.0,Punjab
VEH-000392,Mohd Virk,14380-0875068-5,A-5541,SUV,Hyundai,Tucson,2017.0,7244971.0,KPK
VEH-000393,Owais Hashmi,66834-7858966-1,ISB-398,Car,Toyota,Corolla,2025.0,6922091.0,Islamabad
VEH-000394,Parveen Malik,39877-4110774-6,RIR-8986,Car,Toyota,Corolla,2016.0,5077759.0,Punjab
VEH-000395,Uzma Butt,34531-2062209-8,LEA-4078,Motorcycle,Yamaha,YBR-125,2015.0,200886.0,Punjab
VEH-000396,Ayesha Raza,47907-5746947-6,HYD-343,Car,Honda,City,2025.0,4995234.0,Sindh
VEH-000397,Aysha Raza,47907-5746947-6,MRP-3674,SUV,Toyota,Fortuner,2022.0,15054279.0,Sindh
VEH-000398,Aysha Raza,47907-5746947-6,AKD-3771,Car,Suzuki,WagonR,2015.0,,Sindh
VEH-000399,Aisha Hussain,16603-9964106-2,MRD-8180,Car,Suzuki,Alto,2018.0,2106282.0,KPK
VEH-000400,Nadeem Afridi,36250-1803067-9,LEB-3005,Car,Toyota,Yaris,2021.0,4613703.0,Punjab
VEH-000401,Rashid Minhas,35662-4548964-5,SRG-5307,Car,Mercedes,C-Class,2019.0,26588355.0,Punjab
VEH-000402,Rasheed Minhas,35662-4548964-5,LEA-6171,Car,BMW,3 Series,2023.0,16808461.0,Punjab
VEH-000403,Rasheed Minhas,35662-4548964-5,LEB-293,Car,Honda,Civic,2017.0,7104649.0,Punjab
VEH-000404,Usman Shaikh,37906-9453169-9,FSD-4737,Car,KIA,Picanto,2015.0,3312905.0,Punjab
VEH-000405,Usmaan Shaikh,37906-9453169-9,LEC-9515,Car,Toyota,Yaris,2025.0,4170127.0,Punjab
VEH-000406,Javed Malik,42083-9366501-5,AKD-3825,Car,Suzuki,Swift,2020.0,3858338.0,Sindh
VEH-000407,Javed Malik,42083-9366501-5,AGR-8612,Car,Honda,Civic,2017.0,7310473.0,Sindh
VEH-000408,Salman Chandio,11382-6615523-3,B-3628,Car,Suzuki,Swift,,3267853.0,KPK
VEH-000409,Salman Chandio,11382-6615523-3,PSH-2639,Car,Honda,Civic,2020.0,8410028.0,KPK
VEH-000410,Nighat Ahmed,33468-2161655-0,BWP-7720,Car,Toyota,Yaris,2018.0,5079677.0,Punjab
VEH-000411,Nighat Ahmed,33468-2161655-0,LEA-5461,Motorcycle,Yamaha,YBR-125,2018.0,339809.0,Punjab
VEH-000412,,30330-2182216-2,LEA-9159,Car,Suzuki,Alto,2022.0,2533616.0,Punjab
VEH-000413,Jaweria Shaikh,30330-2182216-2,SLK-8756,Car,Toyota,Yaris,2023.0,3976191.0,Punjab
VEH-000414,Jaweria Shaikh,30330-2182216-2,LEC-3885,Car,Honda,Civic,2020.0,7649911.0,Punjab
VEH-000415,Parveen Butt,35974-9854752-2,MLT-3183,Car,Suzuki,Alto,2022.0,2335865.0,Punjab
VEH-000416,Parveen Butt,35974-9854752-2,RIA-6834,Car,Suzuki,Cultus,2017.0,2909446.0,Punjab
VEH-000417,Farah Aslam,39984-3188083-2,MLT-7530,Motorcycle,Honda,CD-70,2020.0,154652.0,Punjab
VEH-000418,Umair Shah,30302-6511385-7,FSD-5537,Car,Suzuki,Alto,2017.0,2637649.0,Punjab
VEH-000419,Asma Soomro,52115-0108873-8,TBT-2155,Car,Audi,A4,2023.0,,Balochistan
VEH-000420,Sajid Shah,36177-9699931-9,SRG-9612,Car,Suzuki,Cultus,2019.0,3381453.0,Punjab
VEH-000421,Rashid Soomro,41833-9785392-1,SKP-7406,Car,Suzuki,Swift,2017.0,3303983.0,Sindh
VEH-000422,Nasreen Ahmed,53859-4718685-0,QTA-6741,Car,Suzuki,Cultus,2024.0,3006977.0,Balochistan
VEH-000423,Nasreen Ahmed,53859-4718685-0,TBT-3660,Car,Suzuki,Alto,2015.0,2312592.0,Balochistan
VEH-000424,Ferhan Hussain,49101-1216744-3,KHI-6598,Car,Honda,City,2023.0,5528141.0,Sindh
VEH-000425,Nadia Siddiqui,31747-6979167-0,LED-8267,SUV,Toyota,Land Cruiser,2022.0,47499523.0,Punjab
VEH-000426,Nadia Siddiqui,31747-6979167-0,LEC-3656,Car,Audi,A4,2024.0,22673103.0,Punjab
VEH-000427,Nadeea Siddiqui,31747-6979167-0,RIR-9990,Car,BMW,3 Series,2024.0,18508185.0,Punjab
VEH-000428,Naadia Siddiqui,31747-6979167-0,SRG-3010,SUV,Toyota,Fortuner,2019.0,12359946.0,Punjab
VEH-000429,Farah Hussain,,LED-1468,Car,Suzuki,Swift,2016.0,4108016.0,Punjab
VEH-000430,Farah Hussain,30535-9853153-0,LEA-8515,Car,Toyota,Corolla,2016.0,7402546.0,Punjab
VEH-000431,Farah Hussain,30535-9853153-0,SLK-1656,Car,Toyota,Corolla,,7320100.0,Punjab
VEH-000432,Sana Bhatti,36516-4009124-4,LEA-9171,Car,Honda,City,2020.0,4378041.0,Punjab
VEH-000433,Sanaa Bhatti,36516-4009124-4,MLT-1137,Car,Suzuki,Swift,2025.0,3941590.0,Punjab
VEH-000434,,11140-1645216-7,A-9717,SUV,KIA,Sportage,2021.0,9953260.0,KPK
VEH-000435,Mansoor Minhas,11140-1645216-7,A-5706,Car,Suzuki,Alto,2025.0,2282412.0,KPK
VEH-000436,Zubayr Hashmi,16932-8866272-3,A-3991,Car,KIA,Picanto,2023.0,4277415.0,KPK
VEH-000437,Jaweria Mughal,34124-1824157-8,SLK-6749,Car,Honda,Civic,2017.0,6127216.0,Punjab
VEH-000438,Naveed Durrani,47015-5586410-1,AGR-4699,Car,Suzuki,Swift,,3045702.0,Sindh
VEH-000439,Naveed Durrani,47015-5586410-1,AGR-328,Car,Hyundai,Elantra,2018.0,5431005.0,Sindh
VEH-000440,Shazia Randhawa,45425-3987618-6,AGR-1373,Car,Suzuki,Alto,2015.0,2479759.0,Sindh
VEH-000441,Humaira Tahir,66731-2605654-6,ICT-7404,Car,Honda,Civic,2017.0,,Islamabad
VEH-000442,Tanveer Iqbal,42204-2213179-9,AGR-3443,Car,Mercedes,C-Class,2015.0,21283327.0,Sindh
VEH-000443,Umar Awan,78912-0498148-1,GBT-1892,Car,Suzuki,Swift,2020.0,3348687.0,GB
VEH-000444,Umar Awan,78912-0498148-1,GLT-2152,SUV,Hyundai,Tucson,2017.0,9382071.0,GB
VEH-000445,Waqas Rajput,35954-5401820-7,LED-5953,Car,Toyota,Yaris,2024.0,5236811.0,Punjab
VEH-000446,,35954-5401820-7,GRW-2908,Car,Audi,A4,2023.0,24432751.0,Punjab
VEH-000447,Wardah Awan,36554-7599462-8,LEA-8643,SUV,Toyota,Fortuner,2020.0,16646732.0,Punjab
VEH-000448,Wardah Awan,36554-7599462-8,SRG-7982,Car,Toyota,Yaris,2017.0,5221523.0,Punjab
VEH-000449,Wardah Niazi,43195-8661689-4,AGR-1916,Car,Hyundai,Elantra,2022.0,6677934.0,Sindh
VEH-000450,Parveen Mengal,47890-5755505-0,AGR-2238,Car,Toyota,Corolla,2016.0,4865298.0,Sindh
VEH-000451,Qudsia Raza,36969-5658293-8,BWP-3587,Car,Toyota,Corolla,2020.0,4993919.0,Punjab
VEH-000452,Umair Chandio,49801-1518792-7,MRP-3278,Car,Audi,A4,2023.0,19155498.0,Sindh
VEH-000453,Umair Chandio,49801-1518792-7,AGR-9199,Car,Mercedes,C-Class,2019.0,22804436.0,Sindh
VEH-000454,Umair Chandio,49801-1518792-7,MRP-5407,Car,Suzuki,Alto,2019.0,2331807.0,Sindh
VEH-000455,Noor Tahir,44715-2304056-4,SKP-3651,Car,Hyundai,Elantra,2022.0,6477823.0,Sindh
VEH-000456,Noor Tahir,44715-2304056-4,AGR-8036,Car,Suzuki,Swift,2018.0,3138965.0,Sindh
VEH-000457,Durr-e-Shahwar Malik,77904-5379181-8,MZF-9101,Car,Suzuki,Cultus,2018.0,2829817.0,AJK
VEH-000458,Durr-e-Shahwar Malik,,MZF-8437,Car,Honda,City,2019.0,5792117.0,AJK
VEH-000459,,79326-6611185-2,AJK-7072,SUV,KIA,Sportage,2020.0,11096706.0,AJK
VEH-000460,Wardah Yousafzai,79326-6611185-2,AJK-1597,SUV,Hyundai,Tucson,2023.0,10245662.0,AJK
VEH-000461,Fahad Ali,33606-7275162-3,GRW-5756,Car,Toyota,Yaris,2021.0,3837355.0,Punjab
VEH-000462,Fahad Ali,33606-7275162-3,GRW-1784,Car,Suzuki,Swift,2018.0,3621038.0,Punjab
VEH-000463,Daniyal Siddiqui,31252-4527116-9,FSD-6273,Car,Suzuki,WagonR,2023.0,2475470.0,Punjab
VEH-000464,Husein Awan,61802-8063419-9,ISB-7544,Car,Suzuki,Alto,2016.0,1910086.0,Islamabad
VEH-000465,Hussain Awan,61802-8063419-9,ISB-6140,Motorcycle,Honda,CD-70,2024.0,,Islamabad
