citizen_id,cnic,name,father_name,ntn,declared_income,tax_paid,filing_status,tax_year,province,city
CIT-000102,33175-8874116-4,Nasreen Gondal,Danish Soomro,8163817,3568495.0,514600.0,Filer,2021,Punjab,Sialkot
CIT-000102,33175-8874116-4,Nasreen Gondal,Danish Soomro,8163817,4313428.0,438947.0,Filer,2023,Punjab,Sialkot
CIT-000103,13491-5341721-6,Wardah Malik,Arif Iqbal,,1457288.0,5149.0,Non-Filer,2022,KPK,Mingora
CIT-000104,46310-4650552-1,Rafiq Shaikh,Daniyal Gill,4645009,4792503.0,812675.0,Filer,2020,Sindh,Sukkur
CIT-000105,18586-7261860-7,Salman Shah,Waseem Khoso,1215809,4486905.0,648478.0,Filer,2024,KPK,Peshawar
CIT-000106,30992-5143996-9,Shoaib Mirza,Muhammad Aslam,,417414.0,0.0,Non-Filer,2020,Punjab,Gujranwala
CIT-000107,32316-0239402-6,Noor Memon,Imran Soomro,7961368,,,Filer,2020,Punjab,Faisalabad
CIT-000107,32316-0239402-6,Noor Memon,,7961368,1106119.0,10620.0,Filer,2022,Punjab,Faisalabad
CIT-000108,49225-6430971-3,Tahir Abbasi,Irfan Ahmed,9297158,928791.0,6082.0,Filer,2022,Sindh,Sukkur
CIT-000108,49225-6430971-3,Tahir Abbasi,Irfan Ahmed,9297158,902067.0,6329.0,Filer,2024,Sindh,Sukkur
CIT-000109,46819-3379558-7,Zahid Soomro,Pervaiz Shaikh,6761529,1725622.0,86707.0,Filer,2020,Sindh,Jacobabad
CIT-000109,46819-3379558-7,Mr Zahid Soomro,Pervaiz Shaikh,6761529,1905340.0,92030.0,Filer,2021,Sindh,Jacobabad
CIT-000109,46819-3379558-7,Zahid Soomro,Pervaiz Shaikh,6761529,1756870.0,85417.0,Filer,2022,Sindh,Jacobabad
CIT-000110,49752-4988389-7,Zafar Siddiqui,Noman Yousafzai,,6243361.0,103686.0,Non-Filer,2021,Sindh,Sukkur
CIT-000111,32980-9691466-9,Arif Hussain,Hamza Minhas,6977772,1980726.0,,Filer,2021,Punjab,Faisalabad
CIT-000112,45208-5943319-3,Mushtaq Warraich,,8242063,2972753.0,383887.0,Filer,2023,Sindh,Khairpur
CIT-000112,45208-5943319-3,Mushtaq Warraich,Arif Kayani,8242063,3720298.0,463858.0,Filer,2024,Sindh,Khairpur
CIT-000113,50421-3740415-3,Rafiq Malik,Waseem Rajput,,1602778.0,6738.0,Non-Filer,2020,Balochistan,Zhob
CIT-000113,50421-3740415-3,Rafiq Malik,Waseem Rajput,,1522930.0,6674.0,Non-Filer,2021,Balochistan,Zhob
CIT-000113,50421-3740415-3,Rafiq Malik,Waseem Rajput,,1648951.0,6718.0,Non-Filer,2023,Balochistan,Zhob
CIT-000114,14181-4813438-2,Parveen Aslam,Basit Mughal,,574624.0,0.0,Non-Filer,2021,KPK,Peshawar
CIT-000114,14181-4813438-2,Parveen Aslam,,,440375.0,0.0,Non-Filer,2023,KPK,Peshawar
CIT-000115,39144-6177377-7,Adnan Mengal,Ehsan Virk,,1146362.0,1154.0,Non-Filer,2020,Punjab,Gujranwala
CIT-000116,34504-2046712-1,Javed Warraich,Hussain Niazi,,5157914.0,93093.0,Non-Filer,2020,Punjab,Gujranwala
CIT-000116,34504-2046712-1,Javed Warraich,Hussain Niazi,,5811696.0,91924.0,Non-Filer,2021,Punjab,Gujranwala
CIT-000116,34504-2046712-1,Javed Warraich,Hussain Niazi,,6128969.0,83118.0,Non-Filer,2023,Punjab,Gujranwala
CIT-000117,16210-9946004-5,Babar Chandio,Danish Gill,,1986385.0,10964.0,Non-Filer,2024,KPK,Peshawar
CIT-000118,32234-3000724-8,Sadia Aslam,Hussain Sheikh,,875108.0,133.0,Non-Filer,2020,Punjab,Lahore
CIT-000118,32234-3000724-8,Sadia Aslam,Hussain Sheikh,,790550.0,119.0,Non-Filer,2022,Punjab,Lahore
CIT-000118,32234-3000724-8,Sadia Aslam,Hussain Sheikh,,920819.0,121.0,Non-Filer,2024,Punjab,Lahore
CIT-000119,38756-2250166-1,Zubair Mughal,Waheed Minhas,,1446263.0,2163.0,Non-Filer,2020,Punjab,Lahore
CIT-000119,38756-2250166-1,Zubair Mughal,Waheed Minhas,,1313268.0,2373.0,Non-Filer,2021,Punjab,Lahore
CIT-000119,38756-2250166-1,Zubayer Mughal,Waheed Minhas,,1240136.0,2306.0,Non-Filer,2023,Punjab,Lahore
CIT-000120,34751-1478785-5,Asad Aslam,Yasir Sethi,,9164617.0,93623.0,Non-Filer,2020,Punjab,Gujrat
CIT-000120,34751-1478785-5,Asad Aslam,Yasir Sethi,,7751736.0,87115.0,Non-Filer,2023,Punjab,Gujrat
CIT-000120,34751-1478785-5,Asad Aslam,Yasir Sethi,,7940694.0,85543.0,Non-Filer,2024,Punjab,Gujrat
CIT-000121,52929-0918455-0,Bano Awan,Ali Memon,3742112,672390.0,687.0,Filer,2021,Balochistan,Quetta
CIT-000121,52929-0918455-0,Bano Awan,Ali Memon,3742112,618895.0,691.0,Filer,2024,Balochistan,Quetta
CIT-000122,42212-5269218-0,Aneela Aslam,Mansoor Raza,,2515351.0,3985.0,Non-Filer,2022,Sindh,Shikarpur
CIT-000122,42212-5269218-0,Aneela Aslam,Mansoor Raza,,2250730.0,3718.0,Non-Filer,2023,Sindh,Shikarpur
CIT-000123,49821-8296037-4,Naila Tahir,Basit Hussain,,429686.0,0.0,Non-Filer,2020,Sindh,Karachi
CIT-000123,49821-8296037-4,Naila Tahir,Basit Hussain,,365922.0,0.0,Non-Filer,2022,Sindh,Karachi
CIT-000123,49821-8296037-4,Naila Tahir,Basit Hussain,,399500.0,0.0,Non-Filer,2023,Sindh,Karachi
CIT-000124,66243-2683474-3,Daniyal Gill,Liaquat Gill,1181476,9698873.0,1787488.0,Filer,2020,Islamabad,Islamabad
CIT-000124,66243-2683474-3,Daniyal Gill,Liaquat Gill,1181476,9629821.0,1959599.0,Filer,2023,Islamabad,Islamabad
CIT-000124,66243-2683474-3,Daniyal Gill,Liaquat Gill,1181476,8850894.0,1906048.0,Filer,2024,Islamabad,Islamabad
CIT-000125,30299-1578630-1,Salman Shah,Danish Chaudhry,,4219423.0,30114.0,Non-Filer,2024,Punjab,Lahore
CIT-000126,37372-4541310-5,,,5184022,429881.0,0.0,Filer,2020,Punjab,Lahore
CIT-000126,37372-4541310-5,Ahmad Iqbal,Ahmad Brohi,,429879.0,0.0,Filer,2023,Punjab,Lahore
CIT-000127,38111-1936199-0,Samina Warraich,Fahad Randhawa,,948754.0,,Non-Filer,2022,Punjab,Gujranwala
CIT-000127,38111-1936199-0,Samina Warraich,Fahad Randhawa,,1102699.0,541.0,Non-Filer,2023,Punjab,
CIT-000128,42432-9778971-2,Madiha Rajput,Pervaiz Iqbal,,1417591.0,2460.0,Non-Filer,2020,Sindh,
CIT-000128,42432-9778971-2,Madiha Rajput,Pervaiz Iqbal,,1418778.0,2592.0,Non-Filer,2023,Sindh,Karachi
CIT-000128,42432-9778971-2,Madiha Rajput,Pervaiz Iqbal,,1516999.0,2405.0,Non-Filer,2024,Sindh,
CIT-000129,39133-4647386-2,Farzana Hussain,Kashif Tahir,,80915.0,0.0,Non-Filer,2021,Punjab,Lahore
CIT-000129,39133-4647386-2,Rana Farzana Hussain,,,83799.0,0.0,Non-Filer,2022,Punjab,Lahore
CIT-000129,39133-4647386-2,Farzana Hussain,Kashif Tahir,,85729.0,0.0,Non-Filer,2023,Punjab,Lahore
CIT-000130,34567-7209059-1,Fahad Chandio,Faisal Randhawa,,390369.0,0.0,Non-Filer,2024,Punjab,Sialkot
CIT-000131,12801-9730937-8,Tahira Soomro,Kashif Khattak,8030058,516708.0,0.0,Filer,2020,KPK,
CIT-000131,12801-9730937-8,Tahira Soomro,Kashif Khattak,8030058,586553.0,0.0,Filer,2021,KPK,Mansehra
CIT-000131,12801-9730937-8,Tahira Soomro,Kashif Khattak,8030058,494302.0,0.0,Filer,2023,KPK,Mansehra
CIT-000132,33762-1807508-7,Rashid Khattak,Sajid Sethi,,1486458.0,5882.0,Non-Filer,2021,Punjab,Lahore
CIT-000133,33974-0389606-6,Ch Bushra Hussain,Nadeem Khoso,3034213,3534559.0,289710.0,Filer,2024,Punjab,Gujrat
CIT-000134,10573-5602955-7,Pervaiz Brohi,Adnan Iqbal,9032317,565016.0,0.0,Filer,2021,KPK,Mardan
CIT-000134,10573-5602955-7,Pervaiz Brohi,Adnan Iqbal,9032317,560329.0,0.0,Filer,2024,KPK,Mardan
CIT-000135,41815-3582148-1,Waheed Minhas,Tanveer Laghari,,19194118.0,132606.0,Non-Filer,2020,Sindh,Khairpur
CIT-000136,42690-7629695-7,Yasir Butt,Mushtaq Niazi,7387844,646222.0,0.0,Filer,2021,Sindh,Karachi
CIT-000137,30749-9749994-5,Owais Rajput,Atif Hussain,,4651368.0,28105.0,Non-Filer,2021,Punjab,Rawalpindi
CIT-000137,30749-9749994-5,Ch Owais Rajput,Atif Hussain,,5198162.0,32485.0,Non-Filer,2024,Punjab,Rawalpindi
CIT-000138,56528-6667280-0,Aneela Mughal,Tahir Hussain,,719356.0,82.0,Non-Filer,2023,Balochistan,Quetta
CIT-000139,34581-1193440-4,Tanzeela Rajput,Kamran Baloch,7420146,24647274.0,6418116.0,Filer,2021,Punjab,Multan
CIT-000140,32207-4211208-6,Maryam Afridi,Atif Mengal,,5478943.0,46956.0,Non-Filer,2024,Punjab,Lahore
CIT-000141,31344-6163630-9,Haji Shoaib Kayani,Yasir Aslam,,589009.0,67.0,Non-Filer,2020,Punjab,Jhelum
CIT-000141,31344-6163630-9,Shoaib Kayani,Yasir Aslam,,543551.0,78.0,Non-Filer,2022,Punjab,Jhelum
CIT-000141,31344-6163630-9,Shoaib Kayani,Yasir Aslam,,588401.0,72.0,Non-Filer,2023,Punjab,Jhelum
CIT-000142,34376-2799866-8,,Rizwan Chaudhry,,308909.0,0.0,Non-Filer,2021,Punjab,Sheikhupura
CIT-000142,34376-2799866-8,Fatima Baloch,Rizwan Chaudhry,,316350.0,0.0,Non-Filer,2023,Punjab,
CIT-000142,34376-2799866-8,Fatima Baloch,Rizwan Chaudhry,,313550.0,0.0,Non-Filer,2024,Punjab,Sheikhupura
CIT-000143,39950-8085866-7,,Ghulam Bhatti,,2106412.0,4261.0,Non-Filer,2022,Punjab,Sialkot
CIT-000144,33514-2666799-0,Dr Rabia Baloch,Azhar Afridi,,45010897.0,847268.0,Non-Filer,2024,Punjab,Dera Ghazi Khan
CIT-000145,46565-8682751-6,Syed Nadia Minhas,Zeeshan Kayani,,15969384.0,194137.0,Non-Filer,2020,Sindh,Nawabshah
CIT-000145,46565-8682751-6,Nadiya Minhas,Zeeshan Kayani,,19322927.0,170539.0,Non-Filer,2022,Sindh,Nawabshah
CIT-000145,46565-8682751-6,Nadiya Minhas,Zeeshan Kayani,,15314440.0,188937.0,Non-Filer,2023,Sindh,Nawabshah
CIT-000146,32828-7429401-4,Fatima Raza,Basit Laghari,7315453,6368167.0,1341803.0,Filer,2021,Punjab,
CIT-000146,32828-7429401-4,Fatimah Raza,Basit Laghari,7315453,5714859.0,1187094.0,Filer,2022,Punjab,Rahim Yar Khan
CIT-000146,32828-7429401-4,Nawab Fatima Raza,Basit Laghari,7315453,7209270.0,1167715.0,Filer,2023,Punjab,Rahim Yar Khan
CIT-000147,49195-4085678-5,Shoaib Gill,Zubair Abbasi,,5803861.0,19277.0,Non-Filer,2021,Sindh,Sukkur
CIT-000147,49195-4085678-5,Shoaib Gill,Zubair Abbasi,,5894858.0,19296.0,Non-Filer,2022,Sindh,Sukkur
CIT-000147,49195-4085678-5,Shoaib Gill,Zubair Abbasi,,5761490.0,19252.0,Non-Filer,2024,Sindh,Sukkur
CIT-000148,35950-7967162-3,Haji Rizwan Jatoi,Usman Randhawa,,2466360.0,3907.0,Non-Filer,2023,Punjab,Lahore
CIT-000148,35950-7967162-3,Rizwan Jatoi,Usman Randhawa,,2412774.0,4041.0,Non-Filer,2024,Punjab,Lahore
CIT-000149,10981-9112108-3,Owais Chaudhry,Faisal Gill,,1080945.0,883.0,Non-Filer,2021,KPK,Swabi
CIT-000150,36412-9668133-9,Ferhan Abbasi,Zafar Tahir,5216557,1191862.0,12664.0,Filer,2023,Punjab,Dera Ghazi Khan
CIT-000151,30612-1076484-7,Osman Butt,Umair Raza,,7638708.0,32177.0,Non-Filer,2020,Punjab,Gujranwala
CIT-000151,30612-1076484-7,Usman Butt,Umair Raza,,8015204.0,30198.0,Non-Filer,2022,Punjab,Gujranwala
CIT-000151,30612-1076484-7,Uthman Butt,Umair Raza,,6561622.0,35540.0,Non-Filer,2024,Punjab,Gujranwala
CIT-000152,19484-7866453-0,Sardar Nadiya Awan,Saeed Bhatti,9246895,1675026.0,123260.0,Filer,2022,KPK,Dera Ismail Khan
CIT-000152,19484-7866453-0,Nadiya Awan,Saeed Bhatti,9246895,1883527.0,120683.0,Filer,2023,KPK,Dera Ismail Khan
CIT-000152,19484-7866453-0,Nadia Awan,Saeed Bhatti,9246895,2028172.0,134795.0,Filer,2024,KPK,Dera Ismail Khan
CIT-000153,30637-1303478-8,Riffat Rajput,Babar Mirza,5126880,874961.0,,Filer,2020,Punjab,Lahore
CIT-000153,30637-1303478-8,Riffat Rajput,Babar Mirza,,735723.0,5488.0,Filer,2021,Punjab,Lahore
CIT-000153,30637-1303478-8,Riffat Rajput,Babar Mirza,5126880,756396.0,5946.0,Filer,2022,Punjab,Lahore
CIT-000154,50402-1465200-8,Ch Aisha Qureshi,Tahir Qureshi,8489060,1761179.0,55120.0,Filer,2023,Balochistan,Khuzdar
CIT-000154,50402-1465200-8,Aisha Qureshi,Tahir Qureshi,8489060,1610133.0,59538.0,Filer,2024,Balochistan,Khuzdar
CIT-000155,34536-3648913-8,Farzana Kayani,Tahir Rajput,8198720,412718.0,0.0,Filer,2021,Punjab,Sahiwal
CIT-000156,40326-7369513-3,Mian Husain Ali,Mansoor Sheikh,,5778231.0,118213.0,Non-Filer,2020,Sindh,Jacobabad
CIT-000156,40326-7369513-3,Hussain Ali,Mansoor Sheikh,,6692343.0,114222.0,Non-Filer,2024,Sindh,
CIT-000157,39372-2205867-3,Mr Javed Virk,Talha Bugti,,2043669.0,868.0,Non-Filer,2020,Punjab,Sargodha
CIT-000157,39372-2205867-3,Javed Virk,Talha Bugti,,2075769.0,903.0,Non-Filer,2022,Punjab,Sargodha
CIT-000158,33875-3976811-4,Nighat Bugti,Danish Iqbal,6240469,1581910.0,44551.0,Filer,2021,Punjab,Sheikhupura
CIT-000158,33875-3976811-4,Nighat Bugti,,6240469,1516202.0,44108.0,Filer,2023,Punjab,Sheikhupura
CIT-000158,33875-3976811-4,Nighat Bugti,Danish Iqbal,6240469,1328001.0,46235.0,Filer,2024,Punjab,Sheikhupura
CIT-000159,48106-4290415-8,Nadiya Mirza,Tariq Ahmed,0674245,3302459.0,261859.0,Filer,2021,Sindh,Karachi
CIT-000160,39200-2012673-0,Nadia Cheema,Hussain Mirza,,605197.0,0.0,Non-Filer,2020,Punjab,Sargodha
CIT-000160,39200-2012673-0,Nadiya Cheema,Hussain Mirza,,602855.0,0.0,Non-Filer,2021,Punjab,Sargodha
CIT-000161,32019-6786161-5,Zahid Randhawa,Pervaiz Memon,,3929387.0,7040.0,Non-Filer,2024,Punjab,
CIT-000162,37034-0840062-3,Mansur Awan,Asad Warraich,,1973432.0,1917.0,Non-Filer,2022,Punjab,
CIT-000163,39243-0378789-8,Shazia Minhas,Waseem Rajput,5614293,1180176.0,32735.0,Filer,2022,Punjab,Rawalpindi
CIT-000163,39243-0378789-8,Shazia Minhas,Waseem Rajput,5614293,1508502.0,30128.0,Filer,2023,Punjab,Rawalpindi
CIT-000164,31969-8684952-4,Maheen Minhas,Farhan Hussain,,8058373.0,59852.0,Non-Filer,2020,Punjab,Bahawalpur
CIT-000164,31969-8684952-4,Maheen Minhas,Farhan Hussain,,7354496.0,,Non-Filer,2021,Punjab,Bahawalpur
CIT-000164,31969-8684952-4,Maheen Minhas,,,8636027.0,56808.0,Non-Filer,2023,Punjab,Bahawalpur
CIT-000165,75731-0916525-3,Yasir Afridi,Waqas Baloch,,706719.0,83.0,Non-Filer,2023,GB,Gilgit
CIT-000166,33460-2328671-0,Jaweria Malik,,,1254102.0,631.0,Non-Filer,2020,Punjab,Lahore
CIT-000166,33460-2328671-0,Jaweria Malik,Waqas Bugti,,1421259.0,599.0,Non-Filer,2023,Punjab,Lahore
CIT-000166,33460-2328671-0,Jaweria Malik,Waqas Bugti,,1576520.0,626.0,Non-Filer,2024,Punjab,Lahore
CIT-000167,32633-9895148-8,Samina Mengal,Bilal Rajput,,1690626.0,845.0,Non-Filer,2020,Punjab,Rahim Yar Khan
CIT-000167,32633-9895148-8,Samina Mengal,Bilal Rajput,,1643444.0,864.0,Non-Filer,2021,Punjab,Rahim Yar Khan
CIT-000168,43841-4397444-7,,Rafiq Siddiqui,,1840577.0,8611.0,Non-Filer,2022,Sindh,Hyderabad
CIT-000168,43841-4397444-7,Rasheed Brohi,Rafiq Siddiqui,,1745343.0,9421.0,Non-Filer,2023,Sindh,Hyderabad
CIT-000168,43841-4397444-7,Rasheid Brohi,Rafiq Siddiqui,,1786424.0,9316.0,Non-Filer,2024,Sindh,Hyderabad
CIT-000169,13688-0816475-1,Rashid Chandio,Khalid Laghari,,721515.0,34.0,Non-Filer,2022,KPK,Peshawar
CIT-000170,38155-7755918-2,Humaira Gondal,Talha Niazi,,931655.0,236.0,Non-Filer,2020,Punjab,Bahawalpur
CIT-000170,38155-7755918-2,Humaira Gondal,Talha Niazi,,819975.0,260.0,Non-Filer,2021,Punjab,Bahawalpur
CIT-000171,36102-4840149-3,Tarik Khan,Umar Chaudhry,,5678544.0,63009.0,Non-Filer,2020,Punjab,Sargodha
CIT-000171,36102-4840149-3,Taariq Khan,Umar Chaudhry,,6015311.0,62561.0,Non-Filer,2023,Punjab,Sargodha
CIT-000171,36102-4840149-3,Tareq Khan,Umar Chaudhry,,5213576.0,62884.0,Non-Filer,2024,Punjab,Sargodha
CIT-000172,41861-7542694-5,Haji Irfan Gill,Kashif Ahmed,,1311164.0,2711.0,Non-Filer,2020,Sindh,Shikarpur
CIT-000172,41861-7542694-5,Irfan Gill,Kashif Ahmed,,1444552.0,2624.0,Non-Filer,2023,Sindh,Shikarpur
CIT-000173,33506-6493184-1,Pervaiz Sheikh,,8537306,18525018.0,5980246.0,Filer,2021,Punjab,Multan
CIT-000174,36908-4961756-4,Tahira Shaikh,Imran Kayani,,395582.0,0.0,Non-Filer,2020,Punjab,Gujrat
CIT-000174,36908-4961756-4,Tahira Shaikh,Imran Kayani,,437099.0,0.0,Non-Filer,2022,Punjab,Gujrat
CIT-000175,31019-4798728-2,Sanaa Ahmed,Hassan Sethi,9902074,1906173.0,82922.0,Filer,2023,Punjab,Bahawalpur
CIT-000176,34165-1462745-3,Azhar Iqbal,Umair Gondal,,,0.0,Non-Filer,2024,Punjab,Sheikhupura
CIT-000177,35836-9751285-5,M. Jamali,Atif Khattak,,2218863.0,5120.0,Non-Filer,2020,Punjab,Lahore
CIT-000177,35836-9751285-5,Muhammed Jamali,,,2103457.0,5107.0,Non-Filer,2023,Punjab,Lahore
CIT-000178,32126-3299270-2,Sanaa Butt,Faisal Khoso,5895306,37994638.0,10147634.0,Filer,2023,Punjab,Multan
CIT-000179,34280-2837904-8,Sadia Ali,Usman Niazi,,6224618.0,90005.0,Non-Filer,2020,Punjab,Sargodha
CIT-000179,34280-2837904-8,Sadia Ali,Usman Niazi,,6478833.0,,Non-Filer,2022,Punjab,Sargodha
CIT-000179,34280-2837904-8,Sadia Ali,Usman Niazi,,5540843.0,86304.0,Non-Filer,2023,Punjab,Sargodha
CIT-000180,39200-5643890-0,Komal Soomro,Faisal Mengal,,834816.0,316.0,Non-Filer,2020,Punjab,Dera Ghazi Khan
CIT-000180,39200-5643890-0,Komal Soomro,Faisal Mengal,,697248.0,314.0,Non-Filer,2023,Punjab,Dera Ghazi Khan
CIT-000180,39200-5643890-0,Komal Soomro,Faisal Mengal,,848009.0,330.0,Non-Filer,2024,Punjab,Dera Ghazi Khan
CIT-000181,43175-1169339-3,Talha Abbasi,Hussain Jamali,,509203.0,0.0,Non-Filer,2020,Sindh,Sukkur
CIT-000182,40423-6891366-1,Ahmad Malik,Khalid Shah,4739279,1051085.0,13072.0,Filer,2021,Sindh,Shikarpur
CIT-000183,15097-6221927-3,Nadeem Gondal,Tahir Brohi,,560321.0,6.0,Non-Filer,2021,KPK,Mardan
CIT-000184,34023-8026483-0,Sadia Sheikh,Noman Ahmed,6560799,390072.0,0.0,Filer,2020,Punjab,Faisalabad
CIT-000184,34023-8026483-0,Pir Sadia Sheikh,Noman Ahmed,6560799,434312.0,,Filer,2021,Punjab,Faisalabad
CIT-000185,43844-7701376-8,Jaweria Kayani,Ghulam Ahmed,,1221267.0,1524.0,Non-Filer,2021,Sindh,Hyderabad
CIT-000185,43844-7701376-8,Jaweria Kayani,Ghulam Ahmed,,1156422.0,1541.0,Non-Filer,2022,Sindh,Hyderabad
CIT-000186,32629-7250222-8,Tahira Butt,Javed Khan,6884000,584972.0,0.0,Filer,2020,Punjab,Lahore
CIT-000186,32629-7250222-8,Tahira Butt,Javed Khan,6884000,492523.0,0.0,Filer,2022,Punjab,Lahore
CIT-000186,32629-7250222-8,Tahira Butt,Javed Khan,6884000,558619.0,0.0,Filer,2023,Punjab,Lahore
CIT-000187,32630-1728161-9,Tanveer Chandio,Hamza Hussain,6154352,1750072.0,67072.0,Filer,2021,Punjab,Sheikhupura
CIT-000187,32630-1728161-9,Tanveer Chandio,Hamza Hussain,6154352,1874195.0,71783.0,Filer,2024,Punjab,Sheikhupura
CIT-000188,60215-1025860-6,Ayesha Brohi,Amir Randhawa,3734649,7670858.0,1327886.0,Filer,2020,Islamabad,Islamabad
CIT-000188,60215-1025860-6,Aesha Brohi,Amir Randhawa,,8292646.0,1389520.0,Filer,2021,Islamabad,
CIT-000189,41237-7779356-3,Kasim Chandio,Rizwan Ahmed,,70520.0,0.0,Non-Filer,2023,Sindh,Karachi
CIT-000189,41237-7779356-3,Qasim Chandio,Rizwan Ahmed,,75294.0,0.0,Non-Filer,2024,Sindh,Karachi
CIT-000190,36653-1593792-5,Zafar Khoso,Waqas Malik,2783359,2289157.0,99368.0,Filer,2023,Punjab,Rahim Yar Khan
CIT-000191,49296-6673145-2,Qudsia Junejo,Iqbal Butt,,1974731.0,5940.0,Non-Filer,2020,Sindh,Nawabshah
CIT-000191,49296-6673145-2,Qudsia Junejo,Iqbal Butt,,1549776.0,5886.0,Non-Filer,2023,Sindh,Nawabshah
CIT-000191,49296-6673145-2,Qudsia Junejo,Iqbal Butt,,1972424.0,5491.0,Non-Filer,2024,Sindh,Nawabshah
CIT-000192,57741-8801055-7,Syed Arif Khattak,Waqas Baig,,4096776.0,23770.0,Non-Filer,2024,Balochistan,Loralai
CIT-000193,46907-3444824-3,Yasir Chandio,Yasir Memon,,1249230.0,917.0,Non-Filer,2021,Sindh,Mirpur Khas
CIT-000193,46907-3444824-3,Yasir Chandio,Yasir Memon,,1227906.0,1055.0,Non-Filer,2022,Sindh,Mirpur Khas
CIT-000193,46907-3444824-3,Yasir Chandio,Yasir Memon,,1249161.0,907.0,Non-Filer,2023,Sindh,Mirpur Khas
CIT-000194,14317-2724055-9,Muhammed Warraich,Basit Cheema,,5551284.0,37546.0,Non-Filer,2023,KPK,Kohat
CIT-000194,14317-2724055-9,Muhammad Warraich,Basit Cheema,,5081965.0,34906.0,Non-Filer,2024,KPK,Kohat
CIT-000195,32833-1242192-9,Hassan Afridi,Farhan Khoso,6128709,8597233.0,1736925.0,Filer,2020,Punjab,Lahore
CIT-000196,62957-5821784-7,Muhamad Ahmed,Waseem Mughal,1269872,2109749.0,84430.0,Filer,2020,Islamabad,Islamabad
CIT-000197,35773-9497386-0,Farzana Gill,Noman Minhas,,18667791.0,328140.0,Non-Filer,2020,Punjab,Lahore
CIT-000197,35773-9497386-0,,Noman Minhas,,16540189.0,,Non-Filer,2021,Punjab,Lahore
CIT-000197,35773-9497386-0,Farzana Gill,Noman Minhas,,19834097.0,303390.0,Non-Filer,2024,Punjab,Lahore
CIT-000198,44141-6057244-9,Ehsan Mengal,Mansoor Chaudhry,4235646,523884.0,0.0,Filer,2023,Sindh,Shikarpur
CIT-000198,44141-6057244-9,Ehsan Mengal,Mansoor Chaudhry,4235646,510602.0,0.0,Filer,2024,Sindh,Shikarpur
CIT-000199,33340-1872936-1,Qasem Bugti,Waseem Gill,,634702.0,0.0,Non-Filer,2022,Punjab,Rawalpindi
CIT-000199,33340-1872936-1,,Waseem Gill,,549994.0,0.0,Non-Filer,2023,Punjab,Rawalpindi
CIT-000200,36022-8453648-7,Talha Memon,Waseem Khattak,,1532538.0,3137.0,Non-Filer,2021,Punjab,Multan
CIT-000200,36022-8453648-7,Talha Memon,,,1211972.0,2884.0,Non-Filer,2022,Punjab,Multan
CIT-000200,36022-8453648-7,Talha Memon,Waseem Khattak,,1220915.0,,Non-Filer,2024,Punjab,Multan
CIT-000201,45126-9636078-1,Saeed Khattak,Mushtaq Raza,,7557941.0,100941.0,Non-Filer,2021,Sindh,Hyderabad
CIT-000201,45126-9636078-1,Nawab Sayeed Khattak,Mushtaq Raza,,7642916.0,102387.0,Non-Filer,2024,Sindh,Hyderabad
CIT-000202,43721-3452087-8,Durr-e-Shahwar Awan,,4132722,563558.0,0.0,Filer,2023,Sindh,Larkana
CIT-000203,30774-0861771-8,Zeynab Hussain,Nadeem Shah,4734095,3897986.0,651523.0,Filer,2021,Punjab,
CIT-000203,30774-0861771-8,Zeynab Hussain,Nadeem Shah,4734095,4244946.0,719995.0,Filer,2023,Punjab,Sahiwal
CIT-000203,30774-0861771-8,Zaineb Hussain,Nadeem Shah,4734095,3878894.0,672139.0,Filer,2024,Punjab,Sahiwal
CIT-000204,39520-4335129-7,Tanveer Mengal,Owais Hashmi,,5823734.0,59713.0,Non-Filer,2021,Punjab,Multan
CIT-000205,32950-4858704-7,Faisal Soomro,Naveed Awan,,574848.0,0.0,Non-Filer,2020,Punjab,Rawalpindi
CIT-000205,32950-4858704-7,Faisal Soomro,Naveed Awan,,586975.0,0.0,Non-Filer,2023,Punjab,Rawalpindi
CIT-000206,37753-6375890-0,Fateema Gondal,Nadeem Bhatti,,2266034.0,1293.0,Non-Filer,2020,Punjab,Bahawalpur
CIT-000206,37753-6375890-0,Fatimah Gondal,Nadeem Bhatti,,2292753.0,1349.0,Non-Filer,2022,Punjab,Bahawalpur
CIT-000206,37753-6375890-0,Fatimah Gondal,Nadeem Bhatti,,2418124.0,1379.0,Non-Filer,2023,Punjab,Bahawalpur
CIT-000207,30418-4753242-5,Arif Yousafzai,Ehsan Sheikh,,2136014.0,10084.0,Non-Filer,2023,Punjab,Sialkot
CIT-000208,42379-9174314-1,Basit Mengal,Liaquat Baloch,6530413,57645.0,0.0,Filer,2020,Sindh,Karachi
CIT-000208,42379-9174314-1,Basit Mengal,Liaquat Baloch,6530413,,,Filer,2022,Sindh,
CIT-000209,45364-2560172-5,Danish Hashmi,Owais Afridi,,1254935.0,182.0,Non-Filer,2022,Sindh,Karachi
CIT-000209,45364-2560172-5,Danish Hashmi,Owais Afridi,,1218398.0,176.0,Non-Filer,2024,Sindh,Karachi
CIT-000210,40229-6140091-6,Madiha Bhatti,Sajid Awan,,1523898.0,1543.0,Non-Filer,2020,Sindh,Sukkur
CIT-000210,40229-6140091-6,Madiha Bhatti,Sajid Awan,,1240560.0,1466.0,Non-Filer,2022,Sindh,Sukkur
CIT-000210,40229-6140091-6,Madiha Bhatti,Sajid Awan,,,1612.0,Non-Filer,2023,Sindh,Sukkur
