record_id,account_holder,cnic,utility_type,provider,monthly_amount,address,city
UTIL-000224,Riffat Rajput,30637-1303478-8,gas,SNGPL,7920.0,"65-Cantt, Lahore",Lahore
UTIL-000225,Aisha Qureshi,50402-1465200-8,electricity,QESCO,35328.0,"111-Khuzdar Area, Khuzdar",Khuzdar
UTIL-000226,Aisha Qureshi,50402-1465200-8,gas,SSGC,18716.0,"111-Khuzdar Area, Khuzdar",Khuzdar
UTIL-000227,Farzana Kayani,34536-3648913-8,electricity,GEPCO,2929.0,"349-Sahiwal Area, Sahiwal",Sahiwal
UTIL-000228,Javed Virk,39372-2205867-3,electricity,MEPCO,6430.0,"352-Sargodha Area, Sargodha",Sargodha
UTIL-000229,Javed Virk,39372-2205867-3,gas,SNGPL,3860.0,"352-Sargodha Area, Sargodha",Sargodha
UTIL-000230,Nighat Bugti,33875-3976811-4,electricity,LESCO,5383.0,"368-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-000231,Nighat Bugti,33875-3976811-4,gas,SNGPL,3961.0,"368-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-000232,Naadia Mirza,48106-4290415-8,electricity,K-Electric,29757.0,"333-Gulistan-e-Johar, Karachi",Karachi
UTIL-000233,Naadia Mirza,48106-4290415-8,gas,SSGC,26830.0,"333-Gulistan-e-Johar, Karachi",Karachi
UTIL-000234,Nadiya Cheema,39200-2012673-0,electricity,LESCO,,,Sargodha
UTIL-000235,Zahid Randhawa,32019-6786161-5,electricity,MEPCO,9900.0,"246-Wapda Town, Lahore",Lahore
UTIL-000236,Zahid Randhawa,32019-6786161-5,gas,SNGPL,14785.0,,Lahore
UTIL-000237,Manzoor Awan,37034-0840062-3,electricity,FESCO,6078.0,"290-Gujranwala Area, Gujranwala",Gujranwala
UTIL-000238,Manzoor Awan,37034-0840062-3,gas,SNGPL,6031.0,"290-Gujranwala Area, Gujranwala",Gujranwala
UTIL-000239,Shazia Minhas,39243-0378789-8,electricity,MEPCO,3335.0,"343-Bahria Town Phase 8, Rawalpindi",Rawalpindi
UTIL-000240,Shazia Minhas,,gas,SNGPL,5068.0,,Rawalpindi
UTIL-000241,Yasir Afridi,75731-0916525-3,electricity,IESCO,3158.0,,Gilgit
UTIL-000242,Yasir Afridi,75731-0916525-3,gas,SNGPL,1504.0,"142-Gilgit Area, Gilgit",Gilgit
UTIL-000243,Samina Mengal,32633-9895148-8,electricity,FESCO,39546.0,"97-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-000244,Samina Mengal,32633-9895148-8,gas,SNGPL,13439.0,"97-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-000245,Rashid Chandio,13688-0816475-1,electricity,PESCO,1104.0,"71-Peshawar Area, Peshawar",Peshawar
UTIL-000246,Rashid Chandio,13688-0816475-1,gas,SNGPL,1172.0,"71-Peshawar Area, Peshawar",Peshawar
UTIL-000247,Humaira Gondal,38155-7755918-2,electricity,MEPCO,1830.0,"420-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-000248,Humaira Gondal,38155-7755918-2,gas,SNGPL,1121.0,"420-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-000249,Tariq Khan,36102-4840149-3,electricity,MEPCO,23005.0,"470-Sargodha Area, Sargodha",Sargodha
UTIL-000250,Irfan Gill,,electricity,HESCO,13362.0,"321-Shikarpur Area, Shikarpur",Shikarpur
UTIL-000251,Pervaiz Sheikh,33506-6493184-1,electricity,MEPCO,35241.0,"367-Multan Area, Multan",Multan
UTIL-000252,Pervaiz Sheikh,33506-6493184-1,gas,SNGPL,25907.0,"367-Multan Area, Multan",Multan
UTIL-000253,Tahira Shaikh,36908-4961756-4,electricity,MEPCO,1630.0,"490-Gujrat Area, Gujrat",Gujrat
UTIL-000254,,31019-4798728-2,electricity,MEPCO,10045.0,"66-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-000255,Sunna Ahmed,31019-4798728-2,gas,SNGPL,4673.0,"66-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-000256,Azhar Iqbal,34165-1462745-3,electricity,FESCO,3955.0,"148-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-000257,Azhar Iqbal,34165-1462745-3,gas,SNGPL,330.0,,Sheikhupura
UTIL-000258,Muhammad Jamali,35836-9751285-5,electricity,FESCO,14414.0,"74-Township, Lahore",Lahore
UTIL-000259,Muhammad Jamali,35836-9751285-5,gas,SNGPL,2885.0,"74-Township, Lahore",Lahore
UTIL-000260,Sanaa Butt,32126-3299270-2,electricity,MEPCO,30921.0,"271-Multan Area, Multan",Multan
UTIL-000261,Sanaa Butt,32126-3299270-2,gas,SNGPL,12488.0,"271-Multan Area, Multan",Multan
UTIL-000262,Sadia Ali,34280-2837904-8,electricity,MEPCO,32233.0,"103-Sargodha Area, Sargodha",Sargodha
UTIL-000263,Sadia Ali,34280-2837904-8,gas,SNGPL,9715.0,"103-Sargodha Area, Sargodha",Sargodha
UTIL-000264,Talha Abbasi,43175-1169339-3,electricity,K-Electric,1413.0,"66-Sukkur Area, Sukkur",Sukkur
UTIL-000265,Talha Abbasi,43175-1169339-3,gas,SSGC,1904.0,"66-Sukkur Area, Sukkur",Sukkur
UTIL-000266,Ahmd Malik,40423-6891366-1,electricity,SEPCO,4626.0,,Shikarpur
UTIL-000267,Ahmd Malik,40423-6891366-1,gas,SSGC,,"145-Shikarpur Area, Shikarpur",Shikarpur
UTIL-000268,Sadia Sheikh,34023-8026483-0,electricity,FESCO,3937.0,"33-Madina Town, Faisalabad",Faisalabad
UTIL-000269,Sadia Sheikh,34023-8026483-0,gas,SNGPL,739.0,"33-Madina Town, Faisalabad",Faisalabad
UTIL-000270,Jaweria Kayani,43844-7701376-8,electricity,HESCO,13228.0,"300-Hyderabad Area, Hyderabad",Hyderabad
UTIL-000271,Jaweria Kayani,43844-7701376-8,gas,SSGC,2441.0,"300-Hyderabad Area, Hyderabad",Hyderabad
UTIL-000272,Tahira Butt,32629-7250222-8,electricity,FESCO,3007.0,"385-Iqbal Town, Lahore",Lahore
UTIL-000273,Tahira Butt,32629-7250222-8,gas,SNGPL,382.0,"385-Iqbal Town, Lahore",Lahore
UTIL-000274,Tanveer Chandio,32630-1728161-9,electricity,FESCO,7121.0,"108-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-000275,Tanveer Chandio,32630-1728161-9,gas,SNGPL,5582.0,"108-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-000276,Aisha Brohi,60215-1025860-6,electricity,IESCO,,"231-DHA Phase 2, Islamabad",Islamabad
UTIL-000277,Qasem Chandio,41237-7779356-3,electricity,SEPCO,65334.0,"278-Clifton, Karachi",Karachi
UTIL-000278,Qasem Chandio,41237-7779356-3,gas,SSGC,45061.0,"278-Clifton, Karachi",Karachi
UTIL-000279,Zafar Khoso,36653-1593792-5,electricity,LESCO,7991.0,"445-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-000280,Qudsia Junejo,49296-6673145-2,electricity,HESCO,,"134-Nawabshah Area, Nawabshah",Nawabshah
UTIL-000281,Qudsia Junejo,,gas,SSGC,2861.0,"134-Nawabshah Area, Nawabshah",Nawabshah
UTIL-000282,Yasir Chandio,46907-3444824-3,electricity,SEPCO,13987.0,"116-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-000283,Yasir Chandio,46907-3444824-3,gas,SSGC,4695.0,,Mirpur Khas
UTIL-000284,M. Warraich,14317-2724055-9,electricity,PESCO,38843.0,,Kohat
UTIL-000285,M. Warraich,14317-2724055-9,gas,SNGPL,14868.0,"352-Kohat Area, Kohat",Kohat
UTIL-000286,Hassan Afridi,32833-1242192-9,electricity,GEPCO,27492.0,"37-DHA Phase 5, Lahore",Lahore
UTIL-000287,Hassan Afridi,32833-1242192-9,gas,SNGPL,13410.0,"37-DHA Phase 5, Lahore",Lahore
UTIL-000288,Muhammad Ahmed,62957-5821784-7,electricity,IESCO,13757.0,"23-G-11, Islamabad",Islamabad
UTIL-000289,Muhammad Ahmed,62957-5821784-7,gas,SNGPL,3098.0,"23-G-11, Islamabad",Islamabad
UTIL-000290,Farzana Gill,35773-9497386-0,electricity,FESCO,99426.0,"186-Bahria Town, Lahore",Lahore
UTIL-000291,Farzana Gill,35773-9497386-0,gas,SNGPL,33708.0,"186-Bahria Town, Lahore",Lahore
UTIL-000292,Ehsan Mengal,44141-6057244-9,electricity,HESCO,771.0,"492-Shikarpur Area, Shikarpur",Shikarpur
UTIL-000293,Kasim Bugti,33340-1872936-1,electricity,FESCO,4558.0,"490-Saddar, Rawalpindi",Rawalpindi
UTIL-000294,Talha Memon,36022-8453648-7,electricity,FESCO,4641.0,"263-Multan Area, Multan",Multan
UTIL-000295,Talha Memon,,gas,SNGPL,3909.0,"263-Multan Area, Multan",Multan
UTIL-000296,Durr-e-Shahwar Awan,43721-3452087-8,electricity,HESCO,4507.0,"442-Larkana Area, Larkana",Larkana
UTIL-000297,Durr-e-Shahwar Awan,43721-3452087-8,gas,SSGC,1743.0,"442-Larkana Area, Larkana",Larkana
UTIL-000298,Zainab Hussain,30774-0861771-8,electricity,GEPCO,,"19-Sahiwal Area, Sahiwal",Sahiwal
UTIL-000299,Zainab Hussain,,gas,SNGPL,8065.0,"19-Sahiwal Area, Sahiwal",Sahiwal
UTIL-000300,Faisal Soomro,32950-4858704-7,electricity,FESCO,2065.0,"477-Committee Chowk, Rawalpindi",Rawalpindi
UTIL-000301,Fatima Gondal,37753-6375890-0,electricity,GEPCO,8499.0,"246-Bahawalpur Area, Bahawalpur",
UTIL-000302,Fatima Gondal,37753-6375890-0,gas,SNGPL,,"246-Bahawalpur Area, Bahawalpur",
UTIL-000303,Arif Yousafzai,30418-4753242-5,electricity,LESCO,14870.0,"289-Sialkot Area, Sialkot",Sialkot
UTIL-000304,Arif Yousafzai,30418-4753242-5,gas,SNGPL,5023.0,"289-Sialkot Area, Sialkot",Sialkot
UTIL-000305,Basit Mengal,,electricity,SEPCO,67596.0,"302-North Nazimabad, Karachi",Karachi
UTIL-000306,Basit Mengal,42379-9174314-1,gas,SSGC,40761.0,"302-North Nazimabad, Karachi",Karachi
UTIL-000307,Danish Hashmi,45364-2560172-5,electricity,K-Electric,5424.0,"467-Bahria Town Karachi, Karachi",Karachi
UTIL-000308,Danish Hashmi,45364-2560172-5,gas,SSGC,1933.0,"467-Bahria Town Karachi, Karachi",Karachi
UTIL-000309,Nighat Randhawa,13830-6216214-6,electricity,PESCO,9952.0,"391-Peshawar Area, Peshawar",Peshawar
UTIL-000310,Nighat Randhawa,13830-6216214-6,gas,SNGPL,5181.0,"391-Peshawar Area, Peshawar",Peshawar
UTIL-000311,Aneela Memon,30240-6269889-8,electricity,LESCO,11678.0,"371-Gujranwala Area, Gujranwala",Gujranwala
UTIL-000312,Bilal Ahmed,18178-1480600-9,electricity,PESCO,1145.0,"282-Swabi Area, Swabi",Swabi
UTIL-000313,Bushra Khoso,49486-0857042-2,electricity,HESCO,3151.0,"104-Hyderabad Area, Hyderabad",Hyderabad
UTIL-000314,Bushra Khoso,49486-0857042-2,gas,SSGC,5964.0,"104-Hyderabad Area, Hyderabad",Hyderabad
UTIL-000315,Farzana Sheikh,14809-0910360-2,electricity,PESCO,14415.0,"343-Nowshera Area, Nowshera",Nowshera
UTIL-000316,Said Abbasi,32254-8219240-5,electricity,LESCO,11822.0,"460-Sahiwal Area, Sahiwal",Sahiwal
UTIL-000317,Sajid Baloch,33569-3139143-1,electricity,MEPCO,4118.0,"469-Iqbal Town, Lahore",Lahore
UTIL-000318,Sajid Baloch,33569-3139143-1,gas,SNGPL,2429.0,"469-Iqbal Town, Lahore",Lahore
UTIL-000319,Madiha Chandio,46742-7644092-8,electricity,HESCO,4439.0,"27-Jacobabad Area, Jacobabad",Jacobabad
UTIL-000320,Arif Memon,49197-1399378-7,electricity,HESCO,3470.0,"248-Nawabshah Area, Nawabshah",Nawabshah
UTIL-000321,Arif Memon,49197-1399378-7,gas,SSGC,2419.0,"248-Nawabshah Area, Nawabshah",Nawabshah
UTIL-000322,Hina Mirza,34715-7010532-6,electricity,LESCO,6386.0,"142-Township, Lahore",
UTIL-000323,Hina Mirza,,gas,SNGPL,3856.0,,Lahore
UTIL-000324,Tahir Durrani,,electricity,PESCO,15245.0,,Peshawar
UTIL-000325,Tahir Durrani,,gas,SNGPL,4104.0,"410-Peshawar Area, Peshawar",Peshawar
UTIL-000326,Wardah Cheema,38035-3449473-4,electricity,MEPCO,33501.0,"43-Sahiwal Area, Sahiwal",Sahiwal
UTIL-000327,Wardah Cheema,,gas,SNGPL,14149.0,"43-Sahiwal Area, Sahiwal",Sahiwal
UTIL-000328,Wardah Chaudhry,73951-8740214-4,electricity,IESCO,2193.0,"378-Mirpur Area, Mirpur",Mirpur
UTIL-000329,Wardah Chaudhry,73951-8740214-4,gas,SNGPL,1048.0,"378-Mirpur Area, Mirpur",Mirpur
UTIL-000330,Naila Memon,33072-0076429-8,electricity,FESCO,737.0,"21-Sargodha Area, Sargodha",Sargodha
UTIL-000331,Naila Memon,33072-0076429-8,gas,SNGPL,1203.0,"21-Sargodha Area, Sargodha",Sargodha
UTIL-000332,Khadeeja Tahir,40678-1573634-2,electricity,K-Electric,19835.0,"285-Larkana Area, Larkana",Larkana
UTIL-000333,Khadeeja Tahir,40678-1573634-2,gas,SSGC,10247.0,"285-Larkana Area, Larkana",Larkana
UTIL-000334,Tanveer Ahmed,36247-6027267-9,electricity,MEPCO,38568.0,"36-Saddar, Rawalpindi",Rawalpindi
UTIL-000335,Yasir Tahir,38184-5134650-7,electricity,GEPCO,4567.0,"241-Multan Area, Multan",Multan
UTIL-000336,Yasir Tahir,38184-5134650-7,gas,SNGPL,,"241-Multan Area, Multan",Multan
UTIL-000337,Madiha Awan,46690-6735194-2,electricity,SEPCO,1073.0,"282-Khairpur Area, Khairpur",Khairpur
UTIL-000338,Rafiq Memon,48927-0764543-7,electricity,SEPCO,16328.0,"497-Khairpur Area, Khairpur",Khairpur
UTIL-000339,Junaid Sethi,42387-3756411-5,electricity,SEPCO,30502.0,"254-Nawabshah Area, Nawabshah",Nawabshah
UTIL-000340,Junaid Sethi,42387-3756411-5,gas,SSGC,15503.0,"254-Nawabshah Area, Nawabshah",Nawabshah
UTIL-000341,Noman Kayani,37363-4220150-5,electricity,GEPCO,6434.0,"326-Gujranwala Area, Gujranwala",
UTIL-000342,Noman Kayani,37363-4220150-5,gas,SNGPL,6476.0,"326-Gujranwala Area, Gujranwala",Gujranwala
UTIL-000343,Yasmin Warraich,41816-8228510-4,electricity,K-Electric,4610.0,,Nawabshah
UTIL-000344,Yasmin Warraich,41816-8228510-4,gas,SSGC,4895.0,"455-Nawabshah Area, Nawabshah",Nawabshah
UTIL-000345,Zahid Chandio,33384-1518093-5,electricity,LESCO,2948.0,,Bahawalpur
UTIL-000346,Zahid Chandio,33384-1518093-5,gas,SNGPL,2366.0,"303-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-000347,Amir Baloch,49988-7522630-5,electricity,SEPCO,6124.0,"5-Gulistan-e-Johar, Karachi",Karachi
UTIL-000348,Iqbal Chandio,35457-3611015-3,electricity,GEPCO,5963.0,"340-DHA Phase 2, Rawalpindi",Rawalpindi
UTIL-000349,Iqbal Chandio,35457-3611015-3,gas,SNGPL,6999.0,"340-DHA Phase 2, Rawalpindi",Rawalpindi
UTIL-000350,,36407-6415592-8,electricity,FESCO,38775.0,"42-Rahim Yar Khan Area, Rahim Yar Khan",
UTIL-000351,Madiha Junejo,41177-8619967-4,electricity,HESCO,1875.0,"434-Bahria Town Karachi, Karachi",Karachi
UTIL-000352,Madiha Junejo,41177-8619967-4,gas,SSGC,1391.0,"434-Bahria Town Karachi, Karachi",Karachi
UTIL-000353,Iram Minhas,14434-7493897-0,electricity,PESCO,15893.0,"435-Mingora Area, Mingora",Mingora
UTIL-000354,Iram Minhas,14434-7493897-0,gas,SNGPL,16791.0,"435-Mingora Area, Mingora",Mingora
UTIL-000355,Umair Abbasi,35776-4201795-1,electricity,LESCO,21830.0,"91-Jhelum Area, Jhelum",Jhelum
UTIL-000356,Umair Abbasi,35776-4201795-1,gas,SNGPL,7285.0,"91-Jhelum Area, Jhelum",Jhelum
UTIL-000357,Meriam Malik,43542-4809788-8,electricity,K-Electric,2814.0,"500-Malir Cantt, Karachi",Karachi
UTIL-000358,Imran Cheema,44878-0935998-5,electricity,K-Electric,22165.0,"62-Gulshan-e-Iqbal, Karachi",Karachi
UTIL-000359,Tareq Laghari,45461-0684891-5,electricity,SEPCO,25618.0,"93-Jacobabad Area, Jacobabad",Jacobabad
UTIL-000360,Tareq Laghari,45461-0684891-5,gas,SSGC,16405.0,"93-Jacobabad Area, Jacobabad",Jacobabad
UTIL-000361,Ahmed Tahir,31857-5628987-9,electricity,MEPCO,2004.0,,Jhelum
UTIL-000362,Samina Qureshi,61929-7089190-2,electricity,IESCO,11260.0,"125-E-11, Islamabad",Islamabad
UTIL-000363,Kamran Laghari,37171-4673197-5,electricity,GEPCO,10948.0,"16-Multan Area, Multan",Multan
UTIL-000364,Parveen Rajput,39848-3906349-4,electricity,LESCO,3105.0,"453-Multan Area, Multan",Multan
UTIL-000365,Kasim Jatoi,38415-1863970-3,electricity,FESCO,1873.0,"331-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-000366,Kasim Jatoi,38415-1863970-3,gas,SNGPL,1799.0,"331-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-000367,Daniyal Awan,10809-1498516-1,electricity,PESCO,1426.0,"450-Nowshera Area, Nowshera",Nowshera
UTIL-000368,Zubayer Laghari,48167-7262273-7,electricity,K-Electric,35417.0,"155-Shikarpur Area, Shikarpur",Shikarpur
UTIL-000369,Fahad Qureshi,40682-3048189-7,electricity,SEPCO,4289.0,"373-Nawabshah Area, Nawabshah",Nawabshah
UTIL-000370,Ghazala Virk,56350-3691241-8,electricity,QESCO,13287.0,"180-Quetta Area, Quetta",Quetta
UTIL-000371,Kashif Jamali,11757-5505569-3,electricity,PESCO,11181.0,"108-Mansehra Area, Mansehra",Mansehra
UTIL-000372,Kashif Jamali,11757-5505569-3,gas,SNGPL,3015.0,"108-Mansehra Area, Mansehra",Mansehra
UTIL-000373,Shoaib Shaikh,49929-9841902-9,electricity,SEPCO,8143.0,"123-Nawabshah Area, Nawabshah",Nawabshah
UTIL-000374,Shoaib Shaikh,,gas,SSGC,7213.0,,Nawabshah
UTIL-000375,Zainab Mengal,47892-7631809-4,electricity,SEPCO,891.0,"129-PECHS, Karachi",Karachi
UTIL-000376,Zainab Mengal,47892-7631809-4,gas,SSGC,1958.0,"129-PECHS, Karachi",Karachi
UTIL-000377,Junaid Warraich,47013-1646217-7,electricity,SEPCO,669.0,"293-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-000378,Waseem Raza,41965-3868946-5,electricity,HESCO,32949.0,"489-Sukkur Area, Sukkur",Sukkur
UTIL-000379,Waseem Raza,41965-3868946-5,gas,SSGC,,,Sukkur
UTIL-000380,Samina Virk,41775-8359365-0,electricity,SEPCO,7991.0,"403-Larkana Area, Larkana",Larkana
UTIL-000381,Samina Virk,41775-8359365-0,gas,SSGC,6637.0,"403-Larkana Area, Larkana",Larkana
UTIL-000382,Humaira Durrani,37492-1632404-4,electricity,FESCO,8340.0,"149-Sahiwal Area, Sahiwal",Sahiwal
UTIL-000383,Humaira Durrani,37492-1632404-4,gas,SNGPL,7185.0,"149-Sahiwal Area, Sahiwal",Sahiwal
UTIL-000384,Nadeea Gill,63413-2738879-4,electricity,IESCO,1633.0,"480-I-8, Islamabad",Islamabad
UTIL-000385,Nadeea Gill,63413-2738879-4,gas,SNGPL,1685.0,,Islamabad
UTIL-000386,Umair Yousafzai,12190-2628481-5,electricity,PESCO,3567.0,"55-Abbottabad Area, Abbottabad",Abbottabad
UTIL-000387,Umair Yousafzai,12190-2628481-5,gas,SNGPL,1683.0,"55-Abbottabad Area, Abbottabad",Abbottabad
UTIL-000388,Tanveer Khoso,13593-2738439-3,electricity,PESCO,3921.0,"10-Mingora Area, Mingora",Mingora
UTIL-000389,Tanveer Khoso,13593-2738439-3,gas,SNGPL,,"10-Mingora Area, Mingora",Mingora
UTIL-000390,Zubayr Laghari,34386-7765945-1,electricity,MEPCO,4343.0,"319-Jhelum Area, Jhelum",Jhelum
UTIL-000391,Zubayr Laghari,34386-7765945-1,gas,SNGPL,4917.0,"319-Jhelum Area, Jhelum",Jhelum
UTIL-000392,Amir Sethi,35977-4799245-5,electricity,GEPCO,4786.0,"4-Gujrat Area, Gujrat",Gujrat
UTIL-000393,Amir Sethi,35977-4799245-5,gas,SNGPL,1052.0,"4-Gujrat Area, Gujrat",Gujrat
UTIL-000394,Jaweria Jamali,46577-2671164-0,electricity,HESCO,2898.0,"181-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-000395,Jaweria Jamali,46577-2671164-0,gas,SSGC,2084.0,"181-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-000396,Ayesha Brohi,18323-1594699-6,electricity,PESCO,32007.0,"92-Kohat Area, Kohat",Kohat
UTIL-000397,Yasir Mughal,32814-3998978-1,electricity,MEPCO,23294.0,,Lahore
UTIL-000398,Yasir Mughal,32814-3998978-1,gas,SNGPL,12422.0,"326-Iqbal Town, Lahore",Lahore
UTIL-000399,Durr-e-Shahwar Hashmi,51726-4344343-6,electricity,QESCO,52183.0,"48-Chaman Area, Chaman",Chaman
UTIL-000400,Durr-e-Shahwar Hashmi,51726-4344343-6,gas,SSGC,23558.0,"48-Chaman Area, Chaman",Chaman
UTIL-000401,Mariam Malik,53358-6458560-2,electricity,QESCO,4139.0,"220-Hub Area, Hub",Hub
UTIL-000402,Mariam Malik,53358-6458560-2,gas,SSGC,745.0,"220-Hub Area, Hub",Hub
UTIL-000403,Zeeshan Junejo,46039-1296931-7,electricity,SEPCO,28653.0,"374-Bahria Town Karachi, Karachi",Karachi
UTIL-000404,Zeeshan Junejo,46039-1296931-7,gas,SSGC,4816.0,"374-Bahria Town Karachi, Karachi",Karachi
UTIL-000405,Riffat Bhatti,37264-4298466-6,electricity,FESCO,2759.0,"166-Ghulam Muhammad Abad, Faisalabad",Faisalabad
UTIL-000406,Riffat Bhatti,37264-4298466-6,gas,SNGPL,2280.0,"166-Ghulam Muhammad Abad, Faisalabad",Faisalabad
UTIL-000407,Wardah Hashmi,,electricity,K-Electric,7639.0,"425-Malir Cantt, Karachi",Karachi
UTIL-000408,Wardah Hashmi,42827-3820825-0,gas,SSGC,2459.0,"425-Malir Cantt, Karachi",Karachi
UTIL-000409,Umair Ali,39600-0358705-1,electricity,MEPCO,9813.0,"377-Sialkot Area, Sialkot",Sialkot
UTIL-000410,Umair Ali,39600-0358705-1,gas,SNGPL,5156.0,"377-Sialkot Area, Sialkot",Sialkot
UTIL-000411,,48227-9321742-0,electricity,HESCO,12680.0,,Hyderabad
UTIL-000412,Noor Khattak,34494-3615275-8,electricity,GEPCO,11282.0,"459-Multan Area, Multan",Multan
UTIL-000413,Noor Khattak,34494-3615275-8,gas,SNGPL,2958.0,"459-Multan Area, Multan",Multan
UTIL-000414,Noor Chaudhry,11638-7602513-8,electricity,PESCO,9687.0,"143-Mingora Area, Mingora",Mingora
UTIL-000415,Waheed Tahir,32128-3958472-1,electricity,MEPCO,,"324-Jhelum Area, Jhelum",Jhelum
UTIL-000416,,32128-3958472-1,gas,SNGPL,15068.0,"324-Jhelum Area, Jhelum",Jhelum
UTIL-000417,Bushra Gondal,36996-1471331-0,electricity,MEPCO,14533.0,"348-Wapda Town, Lahore",Lahore
UTIL-000418,Bushra Gondal,36996-1471331-0,gas,SNGPL,1998.0,,Lahore
UTIL-000419,Basit Siddiqui,36691-9916277-5,electricity,GEPCO,6168.0,"107-Gujranwala Area, Gujranwala",Gujranwala
UTIL-000420,Basit Siddiqui,36691-9916277-5,gas,SNGPL,7495.0,"107-Gujranwala Area, Gujranwala",Gujranwala
UTIL-000421,Atif Qureshi,52594-9023440-7,electricity,QESCO,8743.0,"155-Khuzdar Area, Khuzdar",Khuzdar
UTIL-000422,Atif Qureshi,52594-9023440-7,gas,SSGC,3352.0,"155-Khuzdar Area, Khuzdar",Khuzdar
UTIL-000423,Nighat Mughal,38743-9754299-0,electricity,MEPCO,31952.0,"415-Multan Area, Multan",Multan
UTIL-000424,Nighat Mughal,38743-9754299-0,gas,SNGPL,19922.0,"415-Multan Area, Multan",Multan
UTIL-000425,Shaheed Shah,53187-8008861-7,electricity,QESCO,12772.0,"12-Quetta Area, Quetta",Quetta
UTIL-000426,Faisal Qureshi,11596-7013916-9,electricity,PESCO,4771.0,"100-Mingora Area, Mingora",Mingora
UTIL-000427,Uzma Cheema,32700-3768077-0,electricity,LESCO,98697.0,"353-DHA Phase 2, Rawalpindi",Rawalpindi
UTIL-000428,Yasmin Bugti,47391-5034498-6,electricity,HESCO,9269.0,,Hyderabad
UTIL-000429,Samina Bugti,37491-9090342-2,electricity,FESCO,3697.0,"122-Jhelum Area, Jhelum",Jhelum
UTIL-000430,Farzana Junejo,56997-5976825-0,electricity,QESCO,4331.0,"402-Loralai Area, Loralai",Loralai
UTIL-000431,Tahira Shah,33177-3742036-8,electricity,GEPCO,3252.0,,Gujranwala
UTIL-000432,Tahira Shah,33177-3742036-8,gas,SNGPL,,"374-Gujranwala Area, Gujranwala",Gujranwala
UTIL-000433,Tahira Qureshi,36253-0034183-0,electricity,FESCO,5212.0,"112-Gujranwala Area, Gujranwala",Gujranwala
UTIL-000434,Pervaiz Junejo,35807-1001592-5,electricity,MEPCO,91710.0,"411-Jhelum Area, Jhelum",Jhelum
UTIL-000435,Pervaiz Junejo,35807-1001592-5,gas,SNGPL,23321.0,"411-Jhelum Area, Jhelum",Jhelum
UTIL-000436,Mushtaq Sheikh,39226-5082022-3,electricity,GEPCO,25458.0,"156-Jhelum Area, Jhelum",Jhelum
UTIL-000437,Haasan Chandio,42507-5381259-9,electricity,SEPCO,517.0,,Sukkur
UTIL-000438,Iram Tahir,33644-9672131-2,electricity,MEPCO,3763.0,,Faisalabad
UTIL-000439,Maheen Malik,16582-5321347-4,electricity,PESCO,4232.0,"220-Dera Ismail Khan Area, Dera Ismail Khan",Dera Ismail Khan
UTIL-000440,Usman Khan,39335-1021480-7,electricity,LESCO,6463.0,"110-Wapda Town, Lahore",Lahore
UTIL-000441,Usman Khan,39335-1021480-7,gas,SNGPL,4711.0,"110-Wapda Town, Lahore",Lahore
UTIL-000442,Noor Gill,39789-1174862-0,electricity,GEPCO,10194.0,"39-Bahria Town, Lahore",Lahore
UTIL-000443,Noor Gill,39789-1174862-0,gas,SNGPL,2251.0,"39-Bahria Town, Lahore",Lahore
UTIL-000444,Ayesha Bugti,38495-0072248-0,electricity,FESCO,14964.0,"53-Wapda Town, Lahore",Lahore
UTIL-000445,Irfan Raza,48035-4416351-5,electricity,K-Electric,77251.0,"144-Jacobabad Area, Jacobabad",Jacobabad
UTIL-000446,Irfan Raza,48035-4416351-5,gas,SSGC,45583.0,"144-Jacobabad Area, Jacobabad",Jacobabad
UTIL-000447,Farhan Hussain,38955-5259767-7,electricity,MEPCO,84040.0,"10-Sahiwal Area, Sahiwal",Sahiwal
UTIL-000448,Farhan Hussain,38955-5259767-7,gas,SNGPL,16541.0,"10-Sahiwal Area, Sahiwal",Sahiwal
UTIL-000449,Babar Shah,34196-0533369-9,electricity,GEPCO,11149.0,,Rawalpindi
UTIL-000450,Babar Shah,34196-0533369-9,gas,SNGPL,2419.0,"28-Bahria Town Phase 8, Rawalpindi",Rawalpindi
